task,subject_id,session_id,difficulty_level,run_id,run_key,source_run_path,source_file_count,readable_file_count,signal_data_file_count,verified_signal_file_count,has_physiological_signals,has_eye_tracking,eye_tracking_source_paths,has_ecg,ecg_source_paths,has_eda,eda_source_paths,has_emg,emg_source_paths,has_respiration,respiration_source_paths,has_head_movement,head_movement_source_paths,has_xplane,xplane_source_paths,has_performance,performance_source_paths,has_torso_body_accelerometer,torso_body_accelerometer_source_paths,has_control_input,control_input_source_paths,available_modality_count,available_modalities,missing_modalities,abnormal_file_count,abnormal_files,unresolved_file_count,unresolved_files
rest,sub-cp015,ses-20210504,level-000,run-001,sub-cp015_ses-20210504_level-000_run-001,task-rest/sub-cp015/ses-20210504/level-000_run-001,17,17,9,9,True,True,task-rest/sub-cp015/ses-20210504/level-000_run-001/sub-cp015_ses-20210504_ocuevts_level-000_run-001.csv;task-rest/sub-cp015/ses-20210504/level-000_run-001/sub-cp015_ses-20210504_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp015/ses-20210504/level-000_run-001/sub-cp015_ses-20210504_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp015/ses-20210504/level-000_run-001/sub-cp015_ses-20210504_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp015/ses-20210504/level-000_run-001/sub-cp015_ses-20210504_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp015/ses-20210504/level-000_run-001/sub-cp015_ses-20210504_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp015/ses-20210504/level-000_run-001/sub-cp015_ses-20210504_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp015/ses-20210504/level-000_run-001/sub-cp015_ses-20210504_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-001_dat.csv,False,,True,task-rest/sub-cp015/ses-20210504/level-000_run-001/sub-cp015_ses-20210504_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-001_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp015,ses-20210504,level-000,run-002,sub-cp015_ses-20210504_level-000_run-002,task-rest/sub-cp015/ses-20210504/level-000_run-002,17,17,9,9,True,True,task-rest/sub-cp015/ses-20210504/level-000_run-002/sub-cp015_ses-20210504_ocuevts_level-000_run-002.csv;task-rest/sub-cp015/ses-20210504/level-000_run-002/sub-cp015_ses-20210504_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp015/ses-20210504/level-000_run-002/sub-cp015_ses-20210504_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp015/ses-20210504/level-000_run-002/sub-cp015_ses-20210504_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp015/ses-20210504/level-000_run-002/sub-cp015_ses-20210504_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp015/ses-20210504/level-000_run-002/sub-cp015_ses-20210504_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp015/ses-20210504/level-000_run-002/sub-cp015_ses-20210504_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp015/ses-20210504/level-000_run-002/sub-cp015_ses-20210504_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-002_dat.csv,False,,True,task-rest/sub-cp015/ses-20210504/level-000_run-002/sub-cp015_ses-20210504_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-002_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp016,ses-20210528,level-000,run-001,sub-cp016_ses-20210528_level-000_run-001,task-rest/sub-cp016/ses-20210528/level-000_run-001,17,17,9,9,True,True,task-rest/sub-cp016/ses-20210528/level-000_run-001/sub-cp016_ses-20210528_ocuevts_level-000_run-001.csv;task-rest/sub-cp016/ses-20210528/level-000_run-001/sub-cp016_ses-20210528_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp016/ses-20210528/level-000_run-001/sub-cp016_ses-20210528_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp016/ses-20210528/level-000_run-001/sub-cp016_ses-20210528_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp016/ses-20210528/level-000_run-001/sub-cp016_ses-20210528_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp016/ses-20210528/level-000_run-001/sub-cp016_ses-20210528_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp016/ses-20210528/level-000_run-001/sub-cp016_ses-20210528_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp016/ses-20210528/level-000_run-001/sub-cp016_ses-20210528_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-001_dat.csv,False,,True,task-rest/sub-cp016/ses-20210528/level-000_run-001/sub-cp016_ses-20210528_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-001_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp016,ses-20210528,level-000,run-002,sub-cp016_ses-20210528_level-000_run-002,task-rest/sub-cp016/ses-20210528/level-000_run-002,17,17,9,9,True,True,task-rest/sub-cp016/ses-20210528/level-000_run-002/sub-cp016_ses-20210528_ocuevts_level-000_run-002.csv;task-rest/sub-cp016/ses-20210528/level-000_run-002/sub-cp016_ses-20210528_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp016/ses-20210528/level-000_run-002/sub-cp016_ses-20210528_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp016/ses-20210528/level-000_run-002/sub-cp016_ses-20210528_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp016/ses-20210528/level-000_run-002/sub-cp016_ses-20210528_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp016/ses-20210528/level-000_run-002/sub-cp016_ses-20210528_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp016/ses-20210528/level-000_run-002/sub-cp016_ses-20210528_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp016/ses-20210528/level-000_run-002/sub-cp016_ses-20210528_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-002_dat.csv,False,,True,task-rest/sub-cp016/ses-20210528/level-000_run-002/sub-cp016_ses-20210528_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-002_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp017,ses-20210521,level-000,run-001,sub-cp017_ses-20210521_level-000_run-001,task-rest/sub-cp017/ses-20210521/level-000_run-001,17,17,9,9,True,True,task-rest/sub-cp017/ses-20210521/level-000_run-001/sub-cp017_ses-20210521_ocuevts_level-000_run-001.csv;task-rest/sub-cp017/ses-20210521/level-000_run-001/sub-cp017_ses-20210521_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp017/ses-20210521/level-000_run-001/sub-cp017_ses-20210521_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp017/ses-20210521/level-000_run-001/sub-cp017_ses-20210521_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp017/ses-20210521/level-000_run-001/sub-cp017_ses-20210521_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp017/ses-20210521/level-000_run-001/sub-cp017_ses-20210521_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp017/ses-20210521/level-000_run-001/sub-cp017_ses-20210521_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp017/ses-20210521/level-000_run-001/sub-cp017_ses-20210521_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-001_dat.csv,False,,True,task-rest/sub-cp017/ses-20210521/level-000_run-001/sub-cp017_ses-20210521_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-001_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp017,ses-20210521,level-000,run-002,sub-cp017_ses-20210521_level-000_run-002,task-rest/sub-cp017/ses-20210521/level-000_run-002,17,17,9,9,True,True,task-rest/sub-cp017/ses-20210521/level-000_run-002/sub-cp017_ses-20210521_ocuevts_level-000_run-002.csv;task-rest/sub-cp017/ses-20210521/level-000_run-002/sub-cp017_ses-20210521_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp017/ses-20210521/level-000_run-002/sub-cp017_ses-20210521_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp017/ses-20210521/level-000_run-002/sub-cp017_ses-20210521_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp017/ses-20210521/level-000_run-002/sub-cp017_ses-20210521_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp017/ses-20210521/level-000_run-002/sub-cp017_ses-20210521_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp017/ses-20210521/level-000_run-002/sub-cp017_ses-20210521_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp017/ses-20210521/level-000_run-002/sub-cp017_ses-20210521_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-002_dat.csv,False,,True,task-rest/sub-cp017/ses-20210521/level-000_run-002/sub-cp017_ses-20210521_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-002_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,1,short_stream_metadata:task-rest/sub-cp017/ses-20210521/level-000_run-002/sub-cp017_ses-20210521_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-002_hea.csv:8.919s,0,
rest,sub-cp018,ses-20210709,level-000,run-001,sub-cp018_ses-20210709_level-000_run-001,task-rest/sub-cp018/ses-20210709/level-000_run-001,17,17,9,9,True,True,task-rest/sub-cp018/ses-20210709/level-000_run-001/sub-cp018_ses-20210709_ocuevts_level-000_run-001.csv;task-rest/sub-cp018/ses-20210709/level-000_run-001/sub-cp018_ses-20210709_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp018/ses-20210709/level-000_run-001/sub-cp018_ses-20210709_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp018/ses-20210709/level-000_run-001/sub-cp018_ses-20210709_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp018/ses-20210709/level-000_run-001/sub-cp018_ses-20210709_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp018/ses-20210709/level-000_run-001/sub-cp018_ses-20210709_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp018/ses-20210709/level-000_run-001/sub-cp018_ses-20210709_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp018/ses-20210709/level-000_run-001/sub-cp018_ses-20210709_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-001_dat.csv,False,,True,task-rest/sub-cp018/ses-20210709/level-000_run-001/sub-cp018_ses-20210709_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-001_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp018,ses-20210709,level-000,run-002,sub-cp018_ses-20210709_level-000_run-002,task-rest/sub-cp018/ses-20210709/level-000_run-002,17,17,9,9,True,True,task-rest/sub-cp018/ses-20210709/level-000_run-002/sub-cp018_ses-20210709_ocuevts_level-000_run-002.csv;task-rest/sub-cp018/ses-20210709/level-000_run-002/sub-cp018_ses-20210709_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp018/ses-20210709/level-000_run-002/sub-cp018_ses-20210709_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp018/ses-20210709/level-000_run-002/sub-cp018_ses-20210709_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp018/ses-20210709/level-000_run-002/sub-cp018_ses-20210709_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp018/ses-20210709/level-000_run-002/sub-cp018_ses-20210709_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp018/ses-20210709/level-000_run-002/sub-cp018_ses-20210709_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp018/ses-20210709/level-000_run-002/sub-cp018_ses-20210709_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-002_dat.csv,False,,True,task-rest/sub-cp018/ses-20210709/level-000_run-002/sub-cp018_ses-20210709_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-002_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp019,ses-20210625,level-000,run-001,sub-cp019_ses-20210625_level-000_run-001,task-rest/sub-cp019/ses-20210625/level-000_run-001,17,17,9,9,True,True,task-rest/sub-cp019/ses-20210625/level-000_run-001/sub-cp019_ses-20210625_ocuevts_level-000_run-001.csv;task-rest/sub-cp019/ses-20210625/level-000_run-001/sub-cp019_ses-20210625_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp019/ses-20210625/level-000_run-001/sub-cp019_ses-20210625_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp019/ses-20210625/level-000_run-001/sub-cp019_ses-20210625_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp019/ses-20210625/level-000_run-001/sub-cp019_ses-20210625_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp019/ses-20210625/level-000_run-001/sub-cp019_ses-20210625_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp019/ses-20210625/level-000_run-001/sub-cp019_ses-20210625_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp019/ses-20210625/level-000_run-001/sub-cp019_ses-20210625_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-001_dat.csv,False,,True,task-rest/sub-cp019/ses-20210625/level-000_run-001/sub-cp019_ses-20210625_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-001_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp019,ses-20210625,level-000,run-002,sub-cp019_ses-20210625_level-000_run-002,task-rest/sub-cp019/ses-20210625/level-000_run-002,17,17,9,9,True,True,task-rest/sub-cp019/ses-20210625/level-000_run-002/sub-cp019_ses-20210625_ocuevts_level-000_run-002.csv;task-rest/sub-cp019/ses-20210625/level-000_run-002/sub-cp019_ses-20210625_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp019/ses-20210625/level-000_run-002/sub-cp019_ses-20210625_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp019/ses-20210625/level-000_run-002/sub-cp019_ses-20210625_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp019/ses-20210625/level-000_run-002/sub-cp019_ses-20210625_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp019/ses-20210625/level-000_run-002/sub-cp019_ses-20210625_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp019/ses-20210625/level-000_run-002/sub-cp019_ses-20210625_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp019/ses-20210625/level-000_run-002/sub-cp019_ses-20210625_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-002_dat.csv,False,,True,task-rest/sub-cp019/ses-20210625/level-000_run-002/sub-cp019_ses-20210625_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-002_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp020,ses-20210604,level-000,run-001,sub-cp020_ses-20210604_level-000_run-001,task-rest/sub-cp020/ses-20210604/level-000_run-001,17,17,9,9,True,True,task-rest/sub-cp020/ses-20210604/level-000_run-001/sub-cp020_ses-20210604_ocuevts_level-000_run-001.csv;task-rest/sub-cp020/ses-20210604/level-000_run-001/sub-cp020_ses-20210604_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp020/ses-20210604/level-000_run-001/sub-cp020_ses-20210604_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp020/ses-20210604/level-000_run-001/sub-cp020_ses-20210604_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp020/ses-20210604/level-000_run-001/sub-cp020_ses-20210604_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp020/ses-20210604/level-000_run-001/sub-cp020_ses-20210604_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp020/ses-20210604/level-000_run-001/sub-cp020_ses-20210604_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp020/ses-20210604/level-000_run-001/sub-cp020_ses-20210604_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-001_dat.csv,False,,True,task-rest/sub-cp020/ses-20210604/level-000_run-001/sub-cp020_ses-20210604_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-001_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp020,ses-20210604,level-000,run-002,sub-cp020_ses-20210604_level-000_run-002,task-rest/sub-cp020/ses-20210604/level-000_run-002,17,17,9,9,True,True,task-rest/sub-cp020/ses-20210604/level-000_run-002/sub-cp020_ses-20210604_ocuevts_level-000_run-002.csv;task-rest/sub-cp020/ses-20210604/level-000_run-002/sub-cp020_ses-20210604_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp020/ses-20210604/level-000_run-002/sub-cp020_ses-20210604_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp020/ses-20210604/level-000_run-002/sub-cp020_ses-20210604_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp020/ses-20210604/level-000_run-002/sub-cp020_ses-20210604_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp020/ses-20210604/level-000_run-002/sub-cp020_ses-20210604_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp020/ses-20210604/level-000_run-002/sub-cp020_ses-20210604_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp020/ses-20210604/level-000_run-002/sub-cp020_ses-20210604_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-002_dat.csv,False,,True,task-rest/sub-cp020/ses-20210604/level-000_run-002/sub-cp020_ses-20210604_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-002_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp022,ses-20210621,level-000,run-001,sub-cp022_ses-20210621_level-000_run-001,task-rest/sub-cp022/ses-20210621/level-000_run-001,17,17,9,9,True,True,task-rest/sub-cp022/ses-20210621/level-000_run-001/sub-cp022_ses-20210621_ocuevts_level-000_run-001.csv;task-rest/sub-cp022/ses-20210621/level-000_run-001/sub-cp022_ses-20210621_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp022/ses-20210621/level-000_run-001/sub-cp022_ses-20210621_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp022/ses-20210621/level-000_run-001/sub-cp022_ses-20210621_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp022/ses-20210621/level-000_run-001/sub-cp022_ses-20210621_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp022/ses-20210621/level-000_run-001/sub-cp022_ses-20210621_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp022/ses-20210621/level-000_run-001/sub-cp022_ses-20210621_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp022/ses-20210621/level-000_run-001/sub-cp022_ses-20210621_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-001_dat.csv,False,,True,task-rest/sub-cp022/ses-20210621/level-000_run-001/sub-cp022_ses-20210621_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-001_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp022,ses-20210621,level-000,run-002,sub-cp022_ses-20210621_level-000_run-002,task-rest/sub-cp022/ses-20210621/level-000_run-002,17,17,9,9,True,True,task-rest/sub-cp022/ses-20210621/level-000_run-002/sub-cp022_ses-20210621_ocuevts_level-000_run-002.csv;task-rest/sub-cp022/ses-20210621/level-000_run-002/sub-cp022_ses-20210621_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp022/ses-20210621/level-000_run-002/sub-cp022_ses-20210621_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp022/ses-20210621/level-000_run-002/sub-cp022_ses-20210621_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp022/ses-20210621/level-000_run-002/sub-cp022_ses-20210621_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp022/ses-20210621/level-000_run-002/sub-cp022_ses-20210621_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp022/ses-20210621/level-000_run-002/sub-cp022_ses-20210621_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-002_dat.csv,True,task-rest/sub-cp022/ses-20210621/level-000_run-002/sub-cp022_ses-20210621_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-002_dat.csv,False,,True,task-rest/sub-cp022/ses-20210621/level-000_run-002/sub-cp022_ses-20210621_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-002_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
rest,sub-cp023,ses-20210628,level-000,run-001,sub-cp023_ses-20210628_level-000_run-001,task-rest/sub-cp023/ses-20210628/level-000_run-001,17,17,9,9,True,True,task-rest/sub-cp023/ses-20210628/level-000_run-001/sub-cp023_ses-20210628_ocuevts_level-000_run-001.csv;task-rest/sub-cp023/ses-20210628/level-000_run-001/sub-cp023_ses-20210628_task-rest_stream-lslhtcviveeye_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp023/ses-20210628/level-000_run-001/sub-cp023_ses-20210628_task-rest_stream-lslshimmerecg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp023/ses-20210628/level-000_run-001/sub-cp023_ses-20210628_task-rest_stream-lslshimmereda_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp023/ses-20210628/level-000_run-001/sub-cp023_ses-20210628_task-rest_stream-lslshimmeremg_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp023/ses-20210628/level-000_run-001/sub-cp023_ses-20210628_task-rest_stream-lslshimmerresp_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp023/ses-20210628/level-000_run-001/sub-cp023_ses-20210628_task-rest_stream-lslxp11xpcplt_feat-chunk_level-000_run-001_dat.csv,True,task-rest/sub-cp023/ses-20210628/level-000_run-001/sub-cp023_ses-20210628_task-rest_stream-lslxp11xpcac_feat-chunk_level-000_run-001_dat.csv,False,,True,task-rest/sub-cp023/ses-20210628/level-000_run-001/sub-cp023_ses-20210628_task-rest_stream-lslshimmertorsoacc_feat-chunk_level-000_run-001_dat.csv,False,,8,ecg;eda;emg;eye_tracking;head_movement;respiration;torso_body_accelerometer;xplane,control_input;performance,0,,0,
