relative_path,dataset_relative_path,file_name,extension,is_target_extension,dataset_area,analysis_folder,size_bytes,modified_time_utc
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,6096057,2022-07-18T00:05:02+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,91,2022-07-18T00:05:02+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,2407762,2022-07-18T00:05:02+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,92,2022-07-18T00:05:02+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,4103021,2022-07-18T00:05:02+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,91,2022-07-18T00:05:02+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-005.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-005.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-005.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,89027,2022-07-18T00:05:02+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,739922,2022-07-18T00:05:02+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,89,2022-07-18T00:05:02+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,307383,2022-07-18T00:05:02+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-005/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,89,2022-07-18T00:05:02+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_ocuevts_level-03B_run-011.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_ocuevts_level-03B_run-011.csv,sub-cp023_ses-20210628_ocuevts_level-03B_run-011.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,2972963,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,41181557,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,93,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,4107001,2022-07-18T00:04:54+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,92,2022-07-18T00:04:54+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,24390779,2022-07-18T00:04:54+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,93,2022-07-18T00:04:54+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-011_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-011_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-011_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,5824448,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-011_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-011_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-011_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,91,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-011_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-011_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-011_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,2304136,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-011_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-011_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-011_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,92,2022-07-18T00:04:54+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,3948905,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,92,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-011.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-011.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-011.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,85499,2022-07-18T00:04:54+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-011_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-011_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-011_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,704700,2022-07-18T00:04:54+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-011_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-011_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-011_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,89,2022-07-18T00:04:54+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-011_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-011_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-011_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,292754,2022-07-18T00:04:54+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-011_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-03B_run-011/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-011_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-011_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,89,2022-07-18T00:04:54+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_ocuevts_level-04B_run-004.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_ocuevts_level-04B_run-004.csv,sub-cp023_ses-20210628_ocuevts_level-04B_run-004.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,3459929,2022-07-18T00:04:58+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-004_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-004_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-004_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,48525575,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-004_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-004_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-004_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,93,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-004_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-004_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-004_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,4707453,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-004_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-004_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-004_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,92,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-004_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-004_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-004_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,28894296,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-004_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-004_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-004_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,93,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-004_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-004_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-004_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,6734341,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-004_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-004_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-004_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,92,2022-07-18T00:04:58+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-004_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-004_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-004_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,2658334,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-004_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-004_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-004_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,92,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,4545747,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,92,2022-07-18T00:04:58+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslxp11_feat-perfmetric_level-04B_run-004.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslxp11_feat-perfmetric_level-04B_run-004.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11_feat-perfmetric_level-04B_run-004.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,102521,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-004_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-004_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-004_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,823469,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-004_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-004_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-004_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,89,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-004_dat.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-004_dat.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-004_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,343639,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-004_hea.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-004/sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-004_hea.csv,sub-cp023_ses-20210628_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-004_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,89,2022-07-18T00:04:56+00:00
vrdataset/dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-006/sub-cp023_ses-20210628_ocuevts_level-04B_run-006.csv,dataPackage/task-ils/sub-cp023/ses-20210628/level-04B_run-006/sub-cp023_ses-20210628_ocuevts_level-04B_run-006.csv,sub-cp023_ses-20210628_ocuevts_level-04B_run-006.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp023/ses-20210628,3038309,2022-07-18T00:04:48+00:00
