run_key,subject_id,outer_fold,dimension,seed,levels,feature_k,true_class,predicted_class,target_score,similarity_temperature,similarity_prediction,ridge_alpha,ridge_prediction_raw,ridge_prediction_bounded,similarity_class_0,similarity_class_1,similarity_class_2,similarity_class_3
sub-cp033_ses-20211215_level-04B_run-006,sub-cp033,1,5000,44,51,50,3,3,4.0,0.05,3.068804893056818,0.01,3.999968790287189,3.999968790287189,0.8714920282363892,0.8640267848968506,0.8955305814743042,0.9316369891166688
sub-cp033_ses-20211215_level-04B_run-009,sub-cp033,1,5000,44,51,50,3,3,4.0,0.05,3.1374506417896955,0.01,3.8400345879974354,3.8400345879974354,0.8671194314956665,0.8554345369338989,0.8852782845497131,0.933221697807312
sub-cp039_ses-20211219_level-01B_run-001,sub-cp039,1,5000,44,51,50,0,3,1.0,0.05,3.2677364491505863,0.01,2.929957044465354,2.929957044465354,0.6692460179328918,0.667858898639679,0.7028174996376038,0.7544499635696411
sub-cp039_ses-20211219_level-01B_run-007,sub-cp039,1,5000,44,51,50,0,3,1.0,0.05,3.15677950710415,0.01,2.5239701961540177,2.5239701961540177,0.642618715763092,0.6375598311424255,0.6646826267242432,0.7130056023597717
sub-cp039_ses-20211219_level-01B_run-012,sub-cp039,1,5000,44,51,50,0,3,1.0,0.05,3.033029930801243,0.01,2.3840794642459704,2.3840794642459704,0.6709188222885132,0.6555666327476501,0.6808223724365234,0.7246687412261963
sub-cp039_ses-20211219_level-02B_run-003,sub-cp039,1,5000,44,51,50,1,3,2.0,0.05,3.2168006919673564,0.01,3.292935275893967,3.292935275893967,0.5869818329811096,0.5863351225852966,0.6205326318740845,0.6665008664131165
sub-cp039_ses-20211219_level-02B_run-008,sub-cp039,1,5000,44,51,50,1,3,2.0,0.05,2.756153128787892,0.01,2.0377685236825736,2.0377685236825736,0.7286784648895264,0.7275474071502686,0.7515507340431213,0.7551049590110779
sub-cp039_ses-20211219_level-02B_run-010,sub-cp039,1,5000,44,51,50,1,3,2.0,0.05,3.3285944061644104,0.01,2.784318225553143,2.784318225553143,0.6070979237556458,0.6062226891517639,0.640611469745636,0.6996732950210571
sub-cp039_ses-20211219_level-03B_run-002,sub-cp039,1,5000,44,51,50,2,3,3.0,0.05,3.297605144019946,0.01,3.854606273869166,3.854606273869166,0.549798846244812,0.5519248843193054,0.5869117975234985,0.6401214599609375
sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,1,5000,44,51,50,2,3,3.0,0.05,3.217030150241576,0.01,2.8197397485777165,2.8197397485777165,0.6125239729881287,0.6069473028182983,0.6388282179832458,0.6898060441017151
sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,1,5000,44,51,50,2,3,3.0,0.05,3.2826181892139354,0.01,3.0532793732347363,3.0532793732347363,0.6439738869667053,0.643027663230896,0.6802155375480652,0.7314299941062927
sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,1,5000,44,51,50,3,3,4.0,0.05,3.320614855304638,0.01,3.2585229302139886,3.2585229302139886,0.5845838189125061,0.575394332408905,0.6071768999099731,0.6722584962844849
sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,1,5000,44,51,50,3,3,4.0,0.05,3.25389596042576,0.01,3.3927628902487967,3.3927628902487967,0.5964469909667969,0.5911656618118286,0.6229280233383179,0.6780161261558533
sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,1,5000,44,51,50,3,3,4.0,0.05,3.400427331920145,0.01,3.5185614926602025,3.5185614926602025,0.6043981313705444,0.5923476219177246,0.6271865367889404,0.7009198665618896
sub-cp043_ses-20220127_level-01B_run-001,sub-cp043,1,5000,44,51,50,0,0,1.0,0.05,1.9897244137596608,0.01,1.601597570594604,1.601597570594604,0.9358475804328918,0.928741216659546,0.9163599610328674,0.8401699662208557
sub-cp043_ses-20220127_level-01B_run-007,sub-cp043,1,5000,44,51,50,0,0,1.0,0.05,2.207967820727327,0.01,1.5573835252615436,1.5573835252615436,0.9214698672294616,0.9040333032608032,0.9034567475318908,0.8812867999076843
sub-cp043_ses-20220127_level-01B_run-012,sub-cp043,1,5000,44,51,50,0,0,1.0,0.05,2.181190131456328,0.01,1.74244448787991,1.74244448787991,0.9082197546958924,0.8887450098991394,0.8975321054458618,0.8562067747116089
sub-cp043_ses-20220127_level-02B_run-003,sub-cp043,1,5000,44,51,50,1,1,2.0,0.05,2.012586347167756,0.01,1.5637718456912355,1.5637718456912355,0.9162343740463256,0.9308841228485109,0.9037708044052124,0.814519464969635
sub-cp043_ses-20220127_level-02B_run-008,sub-cp043,1,5000,44,51,50,1,1,2.0,0.05,1.9676444663796455,0.01,1.627605870877093,1.627605870877093,0.927859365940094,0.9363210797309875,0.906773030757904,0.8235203623771667
sub-cp043_ses-20220127_level-02B_run-010,sub-cp043,1,5000,44,51,50,1,0,2.0,0.05,2.1441264773021067,0.01,1.3990243771206397,1.3990243771206397,0.9170496463775636,0.9135145545005798,0.906230092048645,0.859671950340271
sub-cp043_ses-20220127_level-03B_run-002,sub-cp043,1,5000,44,51,50,2,2,3.0,0.05,2.577364390166644,0.01,3.5066389800363837,3.5066389800363837,0.8671299815177917,0.889413058757782,0.9175257682800292,0.8634223341941833
sub-cp043_ses-20220127_level-03B_run-005,sub-cp043,1,5000,44,51,50,2,2,3.0,0.05,2.3579722265413543,0.01,2.8115224838578494,2.8115224838578494,0.9024707674980164,0.9194757342338562,0.9326966404914856,0.8588162064552307
sub-cp043_ses-20220127_level-03B_run-011,sub-cp043,1,5000,44,51,50,2,2,3.0,0.05,2.591141857968469,0.01,3.8270075039663904,3.8270075039663904,0.8772091865539551,0.881036639213562,0.9106056690216064,0.8780223727226257
sub-cp043_ses-20220127_level-04B_run-004,sub-cp043,1,5000,44,51,50,3,3,4.0,0.05,3.531536811420575,0.01,4.2641315172710765,4.0,0.775384783744812,0.7748614549636841,0.814315676689148,0.8957812190055847
sub-cp043_ses-20220127_level-04B_run-006,sub-cp043,1,5000,44,51,50,3,3,4.0,0.05,3.4214102705041607,0.01,3.536777582343263,3.536777582343263,0.8042778372764587,0.8050577044487,0.8449662327766418,0.910233438014984
sub-cp043_ses-20220127_level-04B_run-009,sub-cp043,1,5000,44,51,50,3,3,4.0,0.05,3.069764111955801,0.01,3.626047656443936,3.626047656443936,0.8441394567489624,0.8426951766014099,0.8751376867294312,0.9065147042274476
sub-cp009_ses-20210129_level-01B_run-001,sub-cp009,2,5000,44,51,50,0,3,1.0,0.05,2.601633402982811,0.01,1.4904636344501303,1.4904636344501303,0.7953550815582275,0.7853745818138123,0.7966862916946411,0.8046866059303284
sub-cp009_ses-20210129_level-01B_run-007,sub-cp009,2,5000,44,51,50,0,0,1.0,0.05,2.4960834959619502,0.01,1.5650714152586336,1.5650714152586336,0.847100019454956,0.8399102687835693,0.8460903167724609,0.8446458578109741
sub-cp009_ses-20210129_level-01B_run-012,sub-cp009,2,5000,44,51,50,0,0,1.0,0.05,2.3945285231529603,0.01,1.6117270942202164,1.6117270942202164,0.8679937720298767,0.862123429775238,0.8639716506004333,0.8528808355331421
sub-cp009_ses-20210129_level-02B_run-003,sub-cp009,2,5000,44,51,50,1,1,2.0,0.05,2.346062555244661,0.01,2.0548583215341303,2.0548583215341303,0.8494724035263062,0.8626299500465393,0.8561596274375916,0.8266959190368652
sub-cp009_ses-20210129_level-02B_run-008,sub-cp009,2,5000,44,51,50,1,3,2.0,0.05,2.5619176986970134,0.01,1.8616683300352828,1.8616683300352828,0.8389723300933838,0.8373459577560425,0.8442423343658447,0.8448995351791382
sub-cp009_ses-20210129_level-02B_run-010,sub-cp009,2,5000,44,51,50,1,1,2.0,0.05,2.210195032078934,0.01,1.3583091690424285,1.3583091690424285,0.8419297933578491,0.8490171432495117,0.8379065990447998,0.7966524958610535
sub-cp009_ses-20210129_level-03B_run-002,sub-cp009,2,5000,44,51,50,2,3,3.0,0.05,2.8009686867089147,0.01,2.807825537375978,2.807825537375978,0.816174328327179,0.8106374740600586,0.8296689987182617,0.8478066325187683
sub-cp009_ses-20210129_level-03B_run-005,sub-cp009,2,5000,44,51,50,2,2,3.0,0.05,2.672161315612016,0.01,2.4152624663343105,2.4152624663343105,0.8550681471824646,0.8590842485427856,0.8753178119659424,0.8732198476791382
sub-cp009_ses-20210129_level-03B_run-011,sub-cp009,2,5000,44,51,50,2,2,3.0,0.05,2.563018289041571,0.01,2.4441035343372555,2.4441035343372555,0.8674831390380859,0.8759366869926453,0.893818736076355,0.869287371635437
sub-cp009_ses-20210129_level-04B_run-004,sub-cp009,2,5000,44,51,50,3,3,4.0,0.05,3.1682148251911872,0.01,3.701958431233276,3.701958431233276,0.7926422953605652,0.7862610220909119,0.8076984882354736,0.8633885979652405
sub-cp009_ses-20210129_level-04B_run-006,sub-cp009,2,5000,44,51,50,3,3,4.0,0.05,3.1099686478901774,0.01,3.849200786029205,3.849200786029205,0.8036530017852783,0.7989979386329651,0.8244538307189941,0.8689913749694824
sub-cp009_ses-20210129_level-04B_run-009,sub-cp009,2,5000,44,51,50,3,3,4.0,0.05,3.2227153357434357,0.01,3.47414353103574,3.47414353103574,0.8008657693862915,0.7921388149261475,0.8153650164604187,0.8767717480659485
sub-cp013_ses-20210319_level-01B_run-001,sub-cp013,2,5000,44,51,50,0,3,1.0,0.05,2.796428044365597,0.01,2.4161292523577997,2.4161292523577997,0.8634830713272095,0.8538079857826233,0.8721122145652771,0.8938865661621094
sub-cp013_ses-20210319_level-01B_run-007,sub-cp013,2,5000,44,51,50,0,3,1.0,0.05,2.531733678188065,0.01,2.1835372464780205,2.1835372464780205,0.8298765420913696,0.7991245985031128,0.8113081455230713,0.8308186531066895
sub-cp013_ses-20210319_level-01B_run-012,sub-cp013,2,5000,44,51,50,0,0,1.0,0.05,2.365355229108105,0.01,1.7889380785601157,1.7889380785601157,0.8841214776039124,0.8617013096809387,0.8630180358886719,0.8679342269897461
sub-cp013_ses-20210319_level-02B_run-003,sub-cp013,2,5000,44,51,50,1,3,2.0,0.05,2.792236989252645,0.01,3.3993955392805133,3.3993955392805133,0.8344404101371765,0.8423057198524475,0.8592790365219116,0.868314802646637
sub-cp013_ses-20210319_level-02B_run-008,sub-cp013,2,5000,44,51,50,1,3,2.0,0.05,3.0040182015582872,0.01,3.553833244648803,3.553833244648803,0.7965785264968872,0.8044114112854004,0.8253481388092041,0.8547096252441406
sub-cp013_ses-20210319_level-02B_run-010,sub-cp013,2,5000,44,51,50,1,3,2.0,0.05,2.5283987779350623,0.01,2.552137261591679,2.552137261591679,0.858727753162384,0.845608651638031,0.8568169474601746,0.8590438365936279
sub-cp013_ses-20210319_level-03B_run-002,sub-cp013,2,5000,44,51,50,2,3,3.0,0.05,2.768026791259766,0.01,2.721052132769133,2.721052132769133,0.8297914266586304,0.829727053642273,0.8495005965232849,0.8585786819458008
sub-cp013_ses-20210319_level-03B_run-005,sub-cp013,2,5000,44,51,50,2,3,3.0,0.05,2.880968568480528,0.01,3.722194544929499,3.722194544929499,0.76386559009552,0.7679312229156494,0.7898117899894714,0.80671626329422
sub-cp013_ses-20210319_level-03B_run-011,sub-cp013,2,5000,44,51,50,2,3,3.0,0.05,2.9203662398349177,0.01,3.620573188615612,3.620573188615612,0.8253233432769775,0.8237226009368896,0.8449050188064575,0.8710421919822693
sub-cp013_ses-20210319_level-04B_run-004,sub-cp013,2,5000,44,51,50,3,3,4.0,0.05,3.019159285120902,0.01,3.4516568582731977,3.4516568582731977,0.6922481656074524,0.6812841296195984,0.6993922591209412,0.7457520365715027
sub-cp013_ses-20210319_level-04B_run-006,sub-cp013,2,5000,44,51,50,3,3,4.0,0.05,3.1179254720975123,0.01,3.370080613052583,3.370080613052583,0.8149083852767944,0.8016360998153687,0.8206017017364502,0.8778711557388306
sub-cp013_ses-20210319_level-04B_run-009,sub-cp013,2,5000,44,51,50,3,3,4.0,0.05,3.01392985672818,0.01,3.436051239629813,3.436051239629813,0.7914082407951355,0.7823987603187561,0.7984210848808289,0.8449418544769287
sub-cp015_ses-20210504_level-01B_run-001,sub-cp015,2,5000,44,51,50,0,0,1.0,0.05,1.8533934311717437,0.01,0.4618191975011436,1.0,0.8999194502830505,0.8820255398750305,0.8567953705787659,0.7956799268722534
sub-cp015_ses-20210504_level-01B_run-007,sub-cp015,2,5000,44,51,50,0,0,1.0,0.05,2.071237233630308,0.01,1.17161633878663,1.17161633878663,0.917111039161682,0.9046924710273744,0.8911949992179871,0.8564856052398682
sub-cp015_ses-20210504_level-01B_run-012,sub-cp015,2,5000,44,51,50,0,0,1.0,0.05,2.067570500007883,0.01,1.2939518755026758,1.2939518755026758,0.9126216769218444,0.8934645056724548,0.8815081715583801,0.8552276492118835
sub-cp015_ses-20210504_level-02B_run-003,sub-cp015,2,5000,44,51,50,1,1,2.0,0.05,1.9912876040959928,0.01,2.164301617079214,2.164301617079214,0.9066003561019896,0.9208484292030334,0.8890722990036011,0.8061243295669556
sub-cp015_ses-20210504_level-02B_run-008,sub-cp015,2,5000,44,51,50,1,1,2.0,0.05,2.1052846654107418,0.01,1.6377678409603786,1.6377678409603786,0.9142067432403564,0.921101689338684,0.9062047600746156,0.8438318371772766
sub-cp015_ses-20210504_level-02B_run-010,sub-cp015,2,5000,44,51,50,1,0,2.0,0.05,2.115577677393336,0.01,1.4907366864972365,1.4907366864972365,0.9211961627006532,0.9108973741531372,0.9033547043800354,0.8631877303123474
sub-cp015_ses-20210504_level-03B_run-002,sub-cp015,2,5000,44,51,50,2,2,3.0,0.05,2.3000609152594103,0.01,2.8349457396292745,2.8349457396292745,0.8745257258415222,0.8934328556060791,0.8962916135787964,0.826939046382904
sub-cp015_ses-20210504_level-03B_run-005,sub-cp015,2,5000,44,51,50,2,2,3.0,0.05,2.323475041000449,0.01,2.839793641537343,2.839793641537343,0.8964407444000244,0.8971579074859619,0.9052242040634156,0.8621940612792969
sub-cp015_ses-20210504_level-03B_run-011,sub-cp015,2,5000,44,51,50,2,0,3.0,0.05,2.175918826835164,0.01,2.1595193139569977,2.1595193139569977,0.9169833660125732,0.906391441822052,0.9080796241760254,0.8637163043022156
sub-cp015_ses-20210504_level-04B_run-004,sub-cp015,2,5000,44,51,50,3,3,4.0,0.05,3.092244681857886,0.01,4.238381457081637,4.0,0.8599299192428589,0.8565305471420288,0.8779308199882507,0.9236234426498412
sub-cp015_ses-20210504_level-04B_run-006,sub-cp015,2,5000,44,51,50,3,3,4.0,0.05,3.06665136038899,0.01,3.3026834957095965,3.3026834957095965,0.8368659615516663,0.8230789303779602,0.8475126028060913,0.8945525884628296
sub-cp015_ses-20210504_level-04B_run-009,sub-cp015,2,5000,44,51,50,3,3,4.0,0.05,3.163600178645514,0.01,3.822634386290612,3.822634386290612,0.8712490797042847,0.8587676882743835,0.8820468783378601,0.9394696950912476
sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,5000,44,51,50,0,0,1.0,0.05,2.3545095112437213,0.01,1.3592330282280218,1.3592330282280218,0.8585362434387207,0.8341485857963562,0.8265926837921143,0.8440432548522949
sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,5000,44,51,50,0,1,1.0,0.05,2.142341986130765,0.01,1.4641406479319197,1.4641406479319197,0.9126110076904296,0.9147279262542723,0.90362948179245,0.8539062142372131
sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,5000,44,51,50,0,1,1.0,0.05,2.092035578920384,0.01,1.4241542896947916,1.4241542896947916,0.8986428380012512,0.9107812643051147,0.8915882706642151,0.8230699896812439
sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,5000,44,51,50,1,1,2.0,0.05,2.14352949714595,0.01,2.195535110851641,2.195535110851641,0.9054833054542542,0.9182419180870056,0.9072176218032836,0.8337363600730896
sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,5000,44,51,50,1,1,2.0,0.05,2.1552265014889134,0.01,1.806857723302188,1.806857723302188,0.9034088253974916,0.9078688025474548,0.8953918814659119,0.8476903438568115
sub-cp020_ses-20210604_level-02B_run-010,sub-cp020,2,5000,44,51,50,1,1,2.0,0.05,2.1055414598790048,0.01,2.078822022183433,2.078822022183433,0.8877810835838318,0.9058215618133544,0.8878223896026611,0.804993212223053
sub-cp020_ses-20210604_level-03B_run-002,sub-cp020,2,5000,44,51,50,2,3,3.0,0.05,2.83809197497461,0.01,3.0827769667574074,3.0827769667574074,0.8154509663581848,0.824682891368866,0.8469899892807007,0.8545933365821838
sub-cp020_ses-20210604_level-03B_run-005,sub-cp020,2,5000,44,51,50,2,2,3.0,0.05,2.344794335693845,0.01,2.696287193938381,2.696287193938381,0.8893980979919434,0.9040803909301758,0.9147440195083618,0.8477432131767273
sub-cp020_ses-20210604_level-03B_run-011,sub-cp020,2,5000,44,51,50,2,2,3.0,0.05,2.6253561773969443,0.01,3.0067950742879908,3.0067950742879908,0.8636214137077332,0.8764538168907166,0.8949447274208069,0.875196635723114
sub-cp020_ses-20210604_level-04B_run-004,sub-cp020,2,5000,44,51,50,3,3,4.0,0.05,3.2496699624687984,0.01,3.794459512051176,3.794459512051176,0.7851635813713074,0.7807103991508484,0.8062492609024048,0.8659257292747498
sub-cp020_ses-20210604_level-04B_run-006,sub-cp020,2,5000,44,51,50,3,3,4.0,0.05,3.1533252621978707,0.01,4.085832646410636,4.0,0.7993019223213196,0.793194055557251,0.814201295375824,0.8685262203216553
sub-cp020_ses-20210604_level-04B_run-009,sub-cp020,2,5000,44,51,50,3,3,4.0,0.05,3.1013552301671865,0.01,4.201105589311989,4.0,0.8301424980163574,0.8241869211196899,0.84378981590271,0.8938336968421936
sub-cp026_ses-20210716_level-01B_run-001,sub-cp026,2,5000,44,51,50,0,1,1.0,0.05,1.9285066005629985,0.01,1.0928502571975052,1.0928502571975052,0.919866383075714,0.9204368591308594,0.8916583061218262,0.8134713172912598
sub-cp026_ses-20210716_level-01B_run-007,sub-cp026,2,5000,44,51,50,0,0,1.0,0.05,1.9353530324832853,0.01,0.8516540200014839,1.0,0.933930277824402,0.9186007380485536,0.9002084136009216,0.8445295691490173
sub-cp026_ses-20210716_level-01B_run-012,sub-cp026,2,5000,44,51,50,0,0,1.0,0.05,1.8819092720508208,0.01,0.8685683019594577,1.0,0.9326642751693726,0.9132400155067444,0.891340434551239,0.8369922637939453
sub-cp026_ses-20210716_level-02B_run-003,sub-cp026,2,5000,44,51,50,1,1,2.0,0.05,2.195772909883056,0.01,1.7348613859005988,1.7348613859005988,0.9171642065048218,0.9206162691116332,0.9116731286048888,0.8687376379966736
sub-cp026_ses-20210716_level-02B_run-008,sub-cp026,2,5000,44,51,50,1,1,2.0,0.05,2.030250738450565,0.01,2.0925972400816306,2.0925972400816306,0.9067599177360536,0.9202786087989808,0.8954080939292908,0.8121815919876099
sub-cp026_ses-20210716_level-02B_run-010,sub-cp026,2,5000,44,51,50,1,1,2.0,0.05,2.126171607189978,0.01,1.678919343720111,1.678919343720111,0.9175578355789183,0.9192444682121276,0.9056659936904908,0.8578598499298096
sub-cp026_ses-20210716_level-03B_run-002,sub-cp026,2,5000,44,51,50,2,2,3.0,0.05,2.327736945082022,0.01,3.203055526707773,3.203055526707773,0.9028875827789308,0.9208800792694092,0.9285900592803956,0.8574053049087524
sub-cp026_ses-20210716_level-03B_run-005,sub-cp026,2,5000,44,51,50,2,2,3.0,0.05,2.3194281562699564,0.01,2.580280016302905,2.580280016302905,0.9075577855110168,0.9205318689346312,0.928293764591217,0.8639911413192749
sub-cp026_ses-20210716_level-03B_run-011,sub-cp026,2,5000,44,51,50,2,2,3.0,0.05,2.290545935785888,0.01,2.949465659906262,2.949465659906262,0.9086748361587524,0.915023386478424,0.9220657348632812,0.8635365962982178
sub-cp026_ses-20210716_level-04B_run-004,sub-cp026,2,5000,44,51,50,3,3,4.0,0.05,3.196146985476592,0.01,3.9996177446891674,3.9996177446891674,0.8478766679763794,0.838369607925415,0.8608360290527344,0.9205577969551086
sub-cp026_ses-20210716_level-04B_run-006,sub-cp026,2,5000,44,51,50,3,3,4.0,0.05,3.0317095160372114,0.01,3.809980483730824,3.809980483730824,0.8626000881195068,0.8512226343154907,0.8718536496162415,0.9173018336296082
sub-cp026_ses-20210716_level-04B_run-009,sub-cp026,2,5000,44,51,50,3,3,4.0,0.05,3.101678815030096,0.01,4.1710550451956765,4.0,0.8678022623062134,0.8553802967071533,0.8782271146774292,0.9295116066932678
sub-cp031_ses-20211216_level-01B_run-001,sub-cp031,2,5000,44,51,50,0,0,1.0,0.05,2.1495371994843877,0.01,1.4352319811874557,1.4352319811874557,0.8980045318603516,0.8876500725746155,0.874218761920929,0.8523522615432739
sub-cp031_ses-20211216_level-01B_run-007,sub-cp031,2,5000,44,51,50,0,0,1.0,0.05,1.947872448971658,0.01,0.5628030139499578,1.0,0.9306643009185792,0.9112561345100404,0.895709753036499,0.84758460521698
sub-cp031_ses-20211216_level-02B_run-003,sub-cp031,2,5000,44,51,50,1,1,2.0,0.05,2.0806952332570976,0.01,2.0716540216555632,2.0716540216555632,0.9227493405342102,0.93734210729599,0.9197059869766236,0.8337574601173401
sub-cp031_ses-20211216_level-02B_run-008,sub-cp031,2,5000,44,51,50,1,1,2.0,0.05,2.0712072071361547,0.01,1.9458573631216936,1.9458573631216936,0.9209940433502196,0.9310949444770812,0.913720428943634,0.8364108800888062
sub-cp031_ses-20211216_level-02B_run-010,sub-cp031,2,5000,44,51,50,1,1,2.0,0.05,2.1390502271363983,0.01,1.808321726407055,1.808321726407055,0.9185046553611756,0.91979318857193,0.909227192401886,0.8590438365936279
sub-cp031_ses-20211216_level-02B_run-012,sub-cp031,2,5000,44,51,50,1,0,2.0,0.05,1.905790053640283,0.01,0.8555754420517303,1.0,0.9329834580421448,0.9189067482948304,0.8977031707763672,0.8348780274391174
sub-cp031_ses-20211216_level-03B_run-002,sub-cp031,2,5000,44,51,50,2,2,3.0,0.05,2.347058013159601,0.01,3.3485404771137706,3.3485404771137706,0.8986109495162964,0.9259664416313172,0.9349527955055236,0.8476269245147705
sub-cp031_ses-20211216_level-03B_run-005,sub-cp031,2,5000,44,51,50,2,2,3.0,0.05,2.382167710968916,0.01,2.8288938112078705,2.8288938112078705,0.9063237309455872,0.915434956550598,0.9300285577774048,0.8740338087081909
sub-cp031_ses-20211216_level-03B_run-011,sub-cp031,2,5000,44,51,50,2,2,3.0,0.05,2.3034353508104477,0.01,3.0762036113257065,3.0762036113257065,0.9065258502960204,0.9305145740509032,0.9373286962509156,0.8458297848701477
sub-cp031_ses-20211216_level-04B_run-004,sub-cp031,2,5000,44,51,50,3,3,4.0,0.05,3.135106744918438,0.01,4.194030694748145,4.0,0.8609724640846252,0.8581451177597046,0.8826934099197388,0.9296596050262452
sub-cp031_ses-20211216_level-04B_run-006,sub-cp031,2,5000,44,51,50,3,3,4.0,0.05,2.9991940342937555,0.01,4.02412639005676,4.0,0.8674299120903015,0.8647087812423706,0.8879193663597107,0.9213823080062866
sub-cp031_ses-20211216_level-04B_run-009,sub-cp031,2,5000,44,51,50,3,3,4.0,0.05,3.1674487535776943,0.01,4.013480310728212,4.0,0.8546639084815979,0.8501778841018677,0.8743911981582642,0.9262239336967468
sub-cp038_ses-20220112_level-01B_run-001,sub-cp038,2,5000,44,51,50,0,0,1.0,0.05,2.22522559655071,0.01,1.5853140975327245,1.5853140975327245,0.8412489295005798,0.8308772444725037,0.8299976587295532,0.8007541298866272
sub-cp038_ses-20220112_level-01B_run-007,sub-cp038,2,5000,44,51,50,0,0,1.0,0.05,2.151603025921116,0.01,1.337889749463276,1.337889749463276,0.8347382545471191,0.802058219909668,0.7950969934463501,0.7956905364990234
sub-cp038_ses-20220112_level-01B_run-012,sub-cp038,2,5000,44,51,50,0,0,1.0,0.05,2.1101454570347298,0.01,1.2948029661219904,1.2948029661219904,0.854036271572113,0.825717031955719,0.8203915953636169,0.8056908845901489
sub-cp038_ses-20220112_level-02B_run-003,sub-cp038,2,5000,44,51,50,1,0,2.0,0.05,2.1613031674033687,0.01,1.4140123986481266,1.4140123986481266,0.8936641216278076,0.877055287361145,0.8664229512214661,0.8514642715454102
sub-cp038_ses-20220112_level-02B_run-008,sub-cp038,2,5000,44,51,50,1,0,2.0,0.05,2.13118694121162,0.01,1.8443996317316336,1.8443996317316336,0.8677703738212585,0.8409022092819214,0.8357784748077393,0.8220974206924438
sub-cp038_ses-20220112_level-02B_run-010,sub-cp038,2,5000,44,51,50,1,0,2.0,0.05,2.241839032985768,0.01,1.351408937179092,1.351408937179092,0.8363127708435059,0.8058993220329285,0.8015782237052917,0.8078474402427673
sub-cp038_ses-20220112_level-03B_run-002,sub-cp038,2,5000,44,51,50,2,2,3.0,0.05,2.4957866589201174,0.01,2.2354100660477862,2.2354100660477862,0.8699937462806702,0.8794085383415222,0.8890453577041626,0.8648157119750977
sub-cp038_ses-20220112_level-03B_run-005,sub-cp038,2,5000,44,51,50,2,2,3.0,0.05,2.434750076720015,0.01,2.903845386471901,2.903845386471901,0.8215254545211792,0.8327345252037048,0.8347171545028687,0.8099933862686157
sub-cp038_ses-20220112_level-03B_run-011,sub-cp038,2,5000,44,51,50,2,3,3.0,0.05,2.6116214359338725,0.01,2.867028162732192,2.867028162732192,0.8462064266204834,0.8236909508705139,0.8436335325241089,0.8543079495429993
sub-cp038_ses-20220112_level-04B_run-004,sub-cp038,2,5000,44,51,50,3,3,4.0,0.05,2.9926370426848536,0.01,3.7371378247992704,3.7371378247992704,0.8062381148338318,0.7955684065818787,0.8145137429237366,0.8570987582206726
sub-cp038_ses-20220112_level-04B_run-006,sub-cp038,2,5000,44,51,50,3,3,4.0,0.05,3.099143940428748,0.01,3.6797206773277766,3.6797206773277766,0.8105679154396057,0.8005175590515137,0.8219701647758484,0.8727229833602905
sub-cp038_ses-20220112_level-04B_run-009,sub-cp038,2,5000,44,51,50,3,3,4.0,0.05,3.046481252646009,0.01,3.369782127061281,3.369782127061281,0.8351212739944458,0.8182986378669739,0.8400939106941223,0.8897849321365356
sub-cp008_ses-20210503_level-01B_run-001,sub-cp008,3,5000,44,51,50,0,0,1.0,0.05,2.289164546353984,0.01,1.751126933837453,1.751126933837453,0.8890498876571655,0.8776511549949646,0.8695709705352783,0.8640608787536621
sub-cp008_ses-20210503_level-01B_run-007,sub-cp008,3,5000,44,51,50,0,1,1.0,0.05,1.9847089147339487,0.01,1.05706141629163,1.05706141629163,0.8728992342948914,0.8761547803878784,0.8526173233985901,0.7762502431869507
sub-cp008_ses-20210503_level-01B_run-012,sub-cp008,3,5000,44,51,50,0,0,1.0,0.05,1.9499743279951491,0.01,0.8250499491506582,1.0,0.9069709777832032,0.9067280292510986,0.8817571997642517,0.8048720955848694
sub-cp008_ses-20210503_level-02B_run-003,sub-cp008,3,5000,44,51,50,1,1,2.0,0.05,2.1669682630264684,0.01,2.039836093682688,2.039836093682688,0.8961100578308105,0.922458291053772,0.9044089913368224,0.8276697397232056
sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,5000,44,51,50,1,1,2.0,0.05,2.1189133756140754,0.01,1.9997066229386864,1.9997066229386864,0.8696885704994202,0.8893595933914185,0.8725579977035522,0.787293016910553
sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,5000,44,51,50,1,1,2.0,0.05,2.0246592268160843,0.01,1.462317468096106,1.462317468096106,0.8900298476219177,0.903415024280548,0.8765894174575806,0.7976661920547485
sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,5000,44,51,50,2,2,3.0,0.05,2.3514465566129625,0.01,2.580792767762605,2.580792767762605,0.8970575332641602,0.9138213396072388,0.9202803373336792,0.861584484577179
sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,5000,44,51,50,2,2,3.0,0.05,2.2735858622504037,0.01,3.025265234686516,3.025265234686516,0.8911126852035522,0.9177171587944032,0.918278157711029,0.828009843826294
