run_key,subject_id,outer_fold,dimension,seed,levels,feature_k,target_score,ridge_alpha,ridge_prediction_raw,ridge_prediction_bounded
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,2000,45,51,50,3.0,0.1,3.283616801555762,3.283616801555762
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,2000,45,51,50,4.0,0.1,3.4342176561327795,3.4342176561327795
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,2000,45,51,50,4.0,0.1,3.757656490314211,3.757656490314211
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,2000,45,51,50,4.0,0.1,3.567781664607976,3.567781664607976
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,2000,45,51,50,1.0,0.1,1.151301870766491,1.151301870766491
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,2000,45,51,50,1.0,0.1,1.2066312821374026,1.2066312821374026
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,2000,45,51,50,1.0,0.1,0.8922419057140916,1.0
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,2000,45,51,50,2.0,0.1,1.4072992852668074,1.4072992852668074
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,2000,45,51,50,2.0,0.1,1.7771835790260713,1.7771835790260713
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,2000,45,51,50,2.0,0.1,1.4090689928741464,1.4090689928741464
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,2000,45,51,50,3.0,0.1,3.2719978416160744,3.2719978416160744
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,2000,45,51,50,3.0,0.1,3.1147476919525623,3.1147476919525623
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,2000,45,51,50,3.0,0.1,2.444280695347888,2.444280695347888
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,2000,45,51,50,4.0,0.1,4.101902116053454,4.0
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,2000,45,51,50,4.0,0.1,3.358191392104951,3.358191392104951
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,2000,45,51,50,4.0,0.1,3.5315822708461564,3.5315822708461564
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,2000,45,51,50,1.0,0.1,1.5882106777719305,1.5882106777719305
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,2000,45,51,50,1.0,0.1,1.2431087589603127,1.2431087589603127
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,2000,45,51,50,1.0,0.1,1.1721197895418576,1.1721197895418576
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,2000,45,51,50,2.0,0.1,2.217876564151309,2.217876564151309
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,2000,45,51,50,2.0,0.1,2.117317484839659,2.117317484839659
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,2000,45,51,50,2.0,0.1,1.8701026496235933,1.8701026496235933
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,2000,45,51,50,3.0,0.1,2.977801494142188,2.977801494142188
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,2000,45,51,50,3.0,0.1,2.956242382975645,2.956242382975645
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,2000,45,51,50,3.0,0.1,2.79781853808233,2.79781853808233
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,2000,45,51,50,4.0,0.1,3.988294547974352,3.988294547974352
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,2000,45,51,50,4.0,0.1,4.140385056552184,4.0
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,2000,45,51,50,4.0,0.1,3.848442255727128,3.848442255727128
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,2000,45,51,50,1.0,0.1,1.093655574997952,1.093655574997952
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,2000,45,51,50,1.0,0.1,1.3350442400243798,1.3350442400243798
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,2000,45,51,50,1.0,0.1,0.7945281269283975,1.0
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,2000,45,51,50,2.0,0.1,1.9387532623770527,1.9387532623770527
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,2000,45,51,50,2.0,0.1,2.23846271967318,2.23846271967318
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,2000,45,51,50,2.0,0.1,1.7789315782716388,1.7789315782716388
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,2000,45,51,50,3.0,0.1,2.80008739746268,2.80008739746268
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,2000,45,51,50,3.0,0.1,3.087338283285124,3.087338283285124
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,2000,45,51,50,3.0,0.1,2.871968828742183,2.871968828742183
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,2000,45,51,50,4.0,0.1,3.9872449856320102,3.9872449856320102
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,2000,45,51,50,4.0,0.1,3.803068048532607,3.803068048532607
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,2000,45,51,50,4.0,0.1,3.969264696715285,3.969264696715285
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,2000,45,51,50,1.0,0.1,1.628327461582273,1.628327461582273
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,2000,45,51,50,1.0,0.1,1.1838589196197016,1.1838589196197016
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,2000,45,51,50,1.0,0.1,1.4347680642632823,1.4347680642632823
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,2000,45,51,50,2.0,0.1,1.7832090641256937,1.7832090641256937
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,2000,45,51,50,2.0,0.1,1.946607316944477,1.946607316944477
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,2000,45,51,50,2.0,0.1,2.1464544319493437,2.1464544319493437
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,2000,45,51,50,3.0,0.1,2.2736527772169537,2.2736527772169537
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,2000,45,51,50,3.0,0.1,2.834503398359912,2.834503398359912
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,2000,45,51,50,3.0,0.1,2.7645073866505663,2.7645073866505663
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,2000,45,51,50,4.0,0.1,4.080909815586299,4.0
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,2000,45,51,50,4.0,0.1,4.015491678014199,4.0
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,2000,45,51,50,4.0,0.1,4.165331160732157,4.0
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,2000,45,51,50,1.0,0.1,1.1487750327912354,1.1487750327912354
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,2000,45,51,50,1.0,0.1,1.7414263388717293,1.7414263388717293
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,2000,45,51,50,1.0,0.1,1.4170688776978115,1.4170688776978115
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,2000,45,51,50,2.0,0.1,2.100720533433394,2.100720533433394
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,2000,45,51,50,2.0,0.1,1.910541765193226,1.910541765193226
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,2000,45,51,50,2.0,0.1,1.9164941133484632,1.9164941133484632
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,2000,45,51,50,3.0,0.1,2.6985113362816846,2.6985113362816846
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,2000,45,51,50,3.0,0.1,2.592900247260403,2.592900247260403
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,2000,45,51,50,3.0,0.1,2.547569656355484,2.547569656355484
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,2000,45,51,50,4.0,0.1,3.7001840033732,3.7001840033732
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,2000,45,51,50,4.0,0.1,3.816245480009141,3.816245480009141
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,2000,45,51,50,4.0,0.1,3.416248002502691,3.416248002502691
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,2000,45,51,50,1.0,0.1,0.9985306464701772,1.0
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,2000,45,51,50,1.0,0.1,1.101290070437368,1.101290070437368
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,2000,45,51,50,1.0,0.1,1.6470693419872675,1.6470693419872675
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,2000,45,51,50,2.0,0.1,2.3594782030428565,2.3594782030428565
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,2000,45,51,50,2.0,0.1,2.096991682171275,2.096991682171275
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,2000,45,51,50,2.0,0.1,1.6866687283893866,1.6866687283893866
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,2000,45,51,50,3.0,0.1,2.9796486582167856,2.9796486582167856
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,2000,45,51,50,3.0,0.1,3.304240714860727,3.304240714860727
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,2000,45,51,50,3.0,0.1,2.628102946728593,2.628102946728593
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,2000,45,51,50,4.0,0.1,3.825188339040805,3.825188339040805
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,2000,45,51,50,4.0,0.1,3.5095982870765656,3.5095982870765656
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,2000,45,51,50,4.0,0.1,3.6818151360134177,3.6818151360134177
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,2000,45,51,50,1.0,0.01,1.5345710957247098,1.5345710957247098
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,2000,45,51,50,1.0,0.01,2.009148041061992,2.009148041061992
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,2000,45,51,50,1.0,0.01,1.1852311797438302,1.1852311797438302
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,2000,45,51,50,2.0,0.01,2.579702245759396,2.579702245759396
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,2000,45,51,50,2.0,0.01,2.262781900087406,2.262781900087406
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,2000,45,51,50,2.0,0.01,1.873645324969189,1.873645324969189
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,2000,45,51,50,3.0,0.01,2.9041763207712763,2.9041763207712763
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,2000,45,51,50,3.0,0.01,3.7297803358510127,3.7297803358510127
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,2000,45,51,50,3.0,0.01,2.912837655409492,2.912837655409492
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,2000,45,51,50,4.0,0.01,3.9726537764954832,3.9726537764954832
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,2000,45,51,50,4.0,0.01,4.34635049776117,4.0
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,2000,45,51,50,4.0,0.01,3.935127624246448,3.935127624246448
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,2000,45,51,50,1.0,0.01,1.3961979882060098,1.3961979882060098
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,2000,45,51,50,1.0,0.01,1.0790474079752037,1.0790474079752037
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,2000,45,51,50,1.0,0.01,1.195750657608389,1.195750657608389
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,2000,45,51,50,2.0,0.01,2.8167152433672027,2.8167152433672027
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,2000,45,51,50,2.0,0.01,2.384964971498563,2.384964971498563
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,2000,45,51,50,2.0,0.01,2.305143627481226,2.305143627481226
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,2000,45,51,50,3.0,0.01,2.8419760841401964,2.8419760841401964
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,2000,45,51,50,3.0,0.01,2.609981893675379,2.609981893675379
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,2000,45,51,50,3.0,0.01,2.966698691891564,2.966698691891564
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,2000,45,51,50,4.0,0.01,4.1924201116744335,4.0
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,2000,45,51,50,4.0,0.01,4.433861858664024,4.0
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,2000,45,51,50,4.0,0.01,4.295332257467866,4.0
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,2000,45,51,50,1.0,0.01,2.1698486530748533,2.1698486530748533
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,2000,45,51,50,1.0,0.01,1.6121580575554817,1.6121580575554817
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,2000,45,51,50,1.0,0.01,1.594974346218016,1.594974346218016
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,2000,45,51,50,2.0,0.01,1.4625549396053446,1.4625549396053446
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,2000,45,51,50,2.0,0.01,2.78955107068612,2.78955107068612
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,2000,45,51,50,2.0,0.01,2.1024767838559053,2.1024767838559053
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,2000,45,51,50,3.0,0.01,3.4632265897213115,3.4632265897213115
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,2000,45,51,50,3.0,0.01,2.582207043397156,2.582207043397156
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,2000,45,51,50,3.0,0.01,2.770236540211679,2.770236540211679
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,2000,45,51,50,4.0,0.01,4.091732488884672,4.0
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,2000,45,51,50,4.0,0.01,4.256781319074115,4.0
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,2000,45,51,50,4.0,0.01,4.010334253101887,4.0
sub-cp028_ses-20211214_level-01B_run-001,sub-cp028,5,2000,45,51,50,1.0,0.01,1.1068968762306106,1.1068968762306106
sub-cp028_ses-20211214_level-01B_run-007,sub-cp028,5,2000,45,51,50,1.0,0.01,1.2884559991218187,1.2884559991218187
sub-cp028_ses-20211214_level-01B_run-012,sub-cp028,5,2000,45,51,50,1.0,0.01,1.5322005290110907,1.5322005290110907
sub-cp028_ses-20211214_level-02B_run-003,sub-cp028,5,2000,45,51,50,2.0,0.01,2.4656922668839165,2.4656922668839165
sub-cp028_ses-20211214_level-02B_run-008,sub-cp028,5,2000,45,51,50,2.0,0.01,1.7612106854056118,1.7612106854056118
sub-cp028_ses-20211214_level-02B_run-010,sub-cp028,5,2000,45,51,50,2.0,0.01,1.1903492479155795,1.1903492479155795
sub-cp028_ses-20211214_level-03B_run-002,sub-cp028,5,2000,45,51,50,3.0,0.01,3.3047345936140786,3.3047345936140786
sub-cp028_ses-20211214_level-03B_run-005,sub-cp028,5,2000,45,51,50,3.0,0.01,3.1279347807573856,3.1279347807573856
sub-cp028_ses-20211214_level-03B_run-011,sub-cp028,5,2000,45,51,50,3.0,0.01,3.1470853918359225,3.1470853918359225
sub-cp028_ses-20211214_level-04B_run-004,sub-cp028,5,2000,45,51,50,4.0,0.01,4.121665460112612,4.0
sub-cp028_ses-20211214_level-04B_run-006,sub-cp028,5,2000,45,51,50,4.0,0.01,3.601893744792858,3.601893744792858
sub-cp028_ses-20211214_level-04B_run-009,sub-cp028,5,2000,45,51,50,4.0,0.01,3.831534430055509,3.831534430055509
sub-cp030_ses-20211025_level-01B_run-001,sub-cp030,5,2000,45,51,50,1.0,0.01,1.717773731306102,1.717773731306102
sub-cp030_ses-20211025_level-01B_run-007,sub-cp030,5,2000,45,51,50,1.0,0.01,0.9353671338314902,1.0
sub-cp030_ses-20211025_level-01B_run-012,sub-cp030,5,2000,45,51,50,1.0,0.01,0.644810004375397,1.0
sub-cp030_ses-20211025_level-02B_run-003,sub-cp030,5,2000,45,51,50,2.0,0.01,2.386506713639812,2.386506713639812
sub-cp030_ses-20211025_level-02B_run-008,sub-cp030,5,2000,45,51,50,2.0,0.01,2.447216403930323,2.447216403930323
sub-cp030_ses-20211025_level-02B_run-010,sub-cp030,5,2000,45,51,50,2.0,0.01,1.8191014540120949,1.8191014540120949
sub-cp030_ses-20211025_level-03B_run-002,sub-cp030,5,2000,45,51,50,3.0,0.01,2.878557665067211,2.878557665067211
sub-cp030_ses-20211025_level-03B_run-011,sub-cp030,5,2000,45,51,50,3.0,0.01,3.511530908379918,3.511530908379918
sub-cp030_ses-20211025_level-04B_run-004,sub-cp030,5,2000,45,51,50,4.0,0.01,3.070401905363158,3.070401905363158
sub-cp030_ses-20211025_level-04B_run-006,sub-cp030,5,2000,45,51,50,4.0,0.01,4.024274381269612,4.0
sub-cp030_ses-20211025_level-04B_run-009,sub-cp030,5,2000,45,51,50,4.0,0.01,4.2266441697973525,4.0
sub-cp032_ses-20211105_level-01B_run-001,sub-cp032,5,2000,45,51,50,1.0,0.01,1.1713618101770331,1.1713618101770331
sub-cp032_ses-20211105_level-01B_run-007,sub-cp032,5,2000,45,51,50,1.0,0.01,1.5997428904977915,1.5997428904977915
sub-cp032_ses-20211105_level-01B_run-012,sub-cp032,5,2000,45,51,50,1.0,0.01,1.6191285388072485,1.6191285388072485
sub-cp032_ses-20211105_level-02B_run-003,sub-cp032,5,2000,45,51,50,2.0,0.01,2.402343533885012,2.402343533885012
sub-cp032_ses-20211105_level-02B_run-008,sub-cp032,5,2000,45,51,50,2.0,0.01,2.1482158159910942,2.1482158159910942
sub-cp032_ses-20211105_level-02B_run-010,sub-cp032,5,2000,45,51,50,2.0,0.01,2.344092553201793,2.344092553201793
sub-cp032_ses-20211105_level-03B_run-002,sub-cp032,5,2000,45,51,50,3.0,0.01,2.3169611679318085,2.3169611679318085
sub-cp032_ses-20211105_level-03B_run-005,sub-cp032,5,2000,45,51,50,3.0,0.01,2.8959876109709484,2.8959876109709484
sub-cp032_ses-20211105_level-03B_run-011,sub-cp032,5,2000,45,51,50,3.0,0.01,2.75667440040612,2.75667440040612
sub-cp032_ses-20211105_level-04B_run-004,sub-cp032,5,2000,45,51,50,4.0,0.01,3.1011075160751163,3.1011075160751163
sub-cp032_ses-20211105_level-04B_run-006,sub-cp032,5,2000,45,51,50,4.0,0.01,4.146246655822831,4.0
sub-cp032_ses-20211105_level-04B_run-009,sub-cp032,5,2000,45,51,50,4.0,0.01,3.2021133370113297,3.2021133370113297
sub-cp035_ses-20220125_level-01B_run-001,sub-cp035,5,2000,45,51,50,1.0,0.01,2.2015773294319567,2.2015773294319567
sub-cp035_ses-20220125_level-01B_run-007,sub-cp035,5,2000,45,51,50,1.0,0.01,1.4629976136271097,1.4629976136271097
sub-cp035_ses-20220125_level-01B_run-012,sub-cp035,5,2000,45,51,50,1.0,0.01,2.005571476138764,2.005571476138764
sub-cp035_ses-20220125_level-02B_run-003,sub-cp035,5,2000,45,51,50,2.0,0.01,2.378415969597248,2.378415969597248
sub-cp035_ses-20220125_level-02B_run-008,sub-cp035,5,2000,45,51,50,2.0,0.01,2.5390880129496964,2.5390880129496964
sub-cp035_ses-20220125_level-02B_run-010,sub-cp035,5,2000,45,51,50,2.0,0.01,1.8655442395497324,1.8655442395497324
sub-cp035_ses-20220125_level-03B_run-002,sub-cp035,5,2000,45,51,50,3.0,0.01,2.482726348528587,2.482726348528587
sub-cp035_ses-20220125_level-03B_run-005,sub-cp035,5,2000,45,51,50,3.0,0.01,3.4188246056050104,3.4188246056050104
sub-cp035_ses-20220125_level-03B_run-011,sub-cp035,5,2000,45,51,50,3.0,0.01,3.187791379907435,3.187791379907435
sub-cp035_ses-20220125_level-04B_run-004,sub-cp035,5,2000,45,51,50,4.0,0.01,3.9693257151687584,3.9693257151687584
sub-cp035_ses-20220125_level-04B_run-006,sub-cp035,5,2000,45,51,50,4.0,0.01,4.598845851444768,4.0
sub-cp035_ses-20220125_level-04B_run-009,sub-cp035,5,2000,45,51,50,4.0,0.01,4.491892840353417,4.0
sub-cp004_ses-20210330_level-01B_run-001,sub-cp004,1,2000,46,51,50,1.0,0.1,1.2136817971436316,1.2136817971436316
sub-cp004_ses-20210330_level-01B_run-007,sub-cp004,1,2000,46,51,50,1.0,0.1,1.0820407061828985,1.0820407061828985
sub-cp004_ses-20210330_level-01B_run-012,sub-cp004,1,2000,46,51,50,1.0,0.1,1.054172046142816,1.054172046142816
sub-cp004_ses-20210330_level-02B_run-003,sub-cp004,1,2000,46,51,50,2.0,0.1,2.267095972008629,2.267095972008629
sub-cp004_ses-20210330_level-02B_run-008,sub-cp004,1,2000,46,51,50,2.0,0.1,1.8973261756613489,1.8973261756613489
sub-cp004_ses-20210330_level-02B_run-010,sub-cp004,1,2000,46,51,50,2.0,0.1,2.0701873968165883,2.0701873968165883
sub-cp004_ses-20210330_level-03B_run-002,sub-cp004,1,2000,46,51,50,3.0,0.1,3.103548892713488,3.103548892713488
sub-cp004_ses-20210330_level-03B_run-005,sub-cp004,1,2000,46,51,50,3.0,0.1,3.1038986101843227,3.1038986101843227
sub-cp004_ses-20210330_level-03B_run-011,sub-cp004,1,2000,46,51,50,3.0,0.1,2.9738508671696064,2.9738508671696064
sub-cp004_ses-20210330_level-04B_run-004,sub-cp004,1,2000,46,51,50,4.0,0.1,3.6425970612845626,3.6425970612845626
sub-cp004_ses-20210330_level-04B_run-006,sub-cp004,1,2000,46,51,50,4.0,0.1,3.494660206636316,3.494660206636316
sub-cp004_ses-20210330_level-04B_run-009,sub-cp004,1,2000,46,51,50,4.0,0.1,3.2922320418691724,3.2922320418691724
sub-cp011_ses-20210408_level-01B_run-001,sub-cp011,1,2000,46,51,50,1.0,0.1,1.9457822761209864,1.9457822761209864
sub-cp011_ses-20210408_level-01B_run-007,sub-cp011,1,2000,46,51,50,1.0,0.1,1.6144843732323024,1.6144843732323024
sub-cp011_ses-20210408_level-01B_run-012,sub-cp011,1,2000,46,51,50,1.0,0.1,2.052557125094597,2.052557125094597
sub-cp011_ses-20210408_level-02B_run-003,sub-cp011,1,2000,46,51,50,2.0,0.1,3.1238561481172566,3.1238561481172566
sub-cp011_ses-20210408_level-02B_run-008,sub-cp011,1,2000,46,51,50,2.0,0.1,1.6720215252383248,1.6720215252383248
sub-cp011_ses-20210408_level-02B_run-010,sub-cp011,1,2000,46,51,50,2.0,0.1,2.4559919165384074,2.4559919165384074
sub-cp011_ses-20210408_level-03B_run-002,sub-cp011,1,2000,46,51,50,3.0,0.1,2.737404082990968,2.737404082990968
sub-cp011_ses-20210408_level-03B_run-005,sub-cp011,1,2000,46,51,50,3.0,0.1,2.9698550916554782,2.9698550916554782
sub-cp011_ses-20210408_level-03B_run-011,sub-cp011,1,2000,46,51,50,3.0,0.1,2.7815616679425648,2.7815616679425648
sub-cp011_ses-20210408_level-04B_run-004,sub-cp011,1,2000,46,51,50,4.0,0.1,3.1282795470546887,3.1282795470546887
sub-cp011_ses-20210408_level-04B_run-006,sub-cp011,1,2000,46,51,50,4.0,0.1,3.92374943877276,3.92374943877276
sub-cp011_ses-20210408_level-04B_run-009,sub-cp011,1,2000,46,51,50,4.0,0.1,3.3857418445596585,3.3857418445596585
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,1,2000,46,51,50,1.0,0.1,0.982227574017518,1.0
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,1,2000,46,51,50,1.0,0.1,0.7054392717353895,1.0
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,1,2000,46,51,50,1.0,0.1,1.502084383063343,1.502084383063343
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,1,2000,46,51,50,2.0,0.1,1.8918528897492344,1.8918528897492344
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,1,2000,46,51,50,2.0,0.1,1.5815095471665974,1.5815095471665974
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,1,2000,46,51,50,2.0,0.1,2.005028959681744,2.005028959681744
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,1,2000,46,51,50,3.0,0.1,3.025516601693406,3.025516601693406
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,1,2000,46,51,50,3.0,0.1,2.956104604648359,2.956104604648359
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,1,2000,46,51,50,3.0,0.1,2.609825316654072,2.609825316654072
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,1,2000,46,51,50,4.0,0.1,3.843004027927579,3.843004027927579
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,1,2000,46,51,50,4.0,0.1,3.947501937741045,3.947501937741045
sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,1,2000,46,51,50,4.0,0.1,3.766851951090244,3.766851951090244
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,1,2000,46,51,50,1.0,0.1,1.0072473990438202,1.0072473990438202
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,1,2000,46,51,50,1.0,0.1,1.01642971732995,1.01642971732995
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,1,2000,46,51,50,1.0,0.1,0.9069203820587964,1.0
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,1,2000,46,51,50,2.0,0.1,1.9671988062243173,1.9671988062243173
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,1,2000,46,51,50,2.0,0.1,2.2460452206520984,2.2460452206520984
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,1,2000,46,51,50,2.0,0.1,1.922206410990862,1.922206410990862
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,1,2000,46,51,50,3.0,0.1,2.6152032611771308,2.6152032611771308
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,1,2000,46,51,50,3.0,0.1,2.5823901927998523,2.5823901927998523
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,1,2000,46,51,50,3.0,0.1,2.796698439406838,2.796698439406838
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,1,2000,46,51,50,4.0,0.1,4.010508653242445,4.0
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,1,2000,46,51,50,4.0,0.1,4.103446406130434,4.0
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,1,2000,46,51,50,4.0,0.1,4.315115345373052,4.0
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,1,2000,46,51,50,1.0,0.1,1.6835622410309052,1.6835622410309052
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,1,2000,46,51,50,1.0,0.1,1.6053261203956026,1.6053261203956026
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,1,2000,46,51,50,1.0,0.1,1.559698996723194,1.559698996723194
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,1,2000,46,51,50,2.0,0.1,2.792562172171178,2.792562172171178
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,1,2000,46,51,50,2.0,0.1,1.4199352625147896,1.4199352625147896
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,1,2000,46,51,50,2.0,0.1,1.7628845602661325,1.7628845602661325
