run_key,subject_id,outer_fold,dimension,seed,true_class,predicted_class,target_score,similarity_probability_0,similarity_probability_1,similarity_probability_2,similarity_probability_3,similarity_margin,similarity_prediction_raw,similarity_prediction_bounded,similarity_rounded_class,ridge_rounded_class,classification_similarity_agreement,classification_ridge_agreement,classification_similarity_absolute_difference,classification_ridge_absolute_difference,similarity_distance_to_nearest_integer,ridge_distance_to_nearest_integer,classification_margin_minus_similarity_integer_distance,classification_margin_minus_ridge_integer_distance
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,2000,44,1,1,2.0,0.2598291406092868,0.41403931134653243,0.27790346356151385,0.048228084482667036,0.019934356212616078,2.1145304919175616,2.1145304919175616,1,1,1,1,0.1145304919175616,0.15896627728205281,0.1145304919175616,0.15896627728205281,-0.09459613570494552,-0.13903192106943674
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,2000,44,1,1,2.0,0.2671928764718089,0.4148640231401331,0.2686307026063978,0.049312397781660085,0.021730661392211803,2.100062621697909,2.100062621697909,1,1,1,1,0.10006262169790903,0.24541098973679665,0.10006262169790903,0.24541098973679665,-0.07833196030569722,-0.22368032834458484
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,2000,44,1,1,2.0,0.27691455715645513,0.3982615630968389,0.2633468071517327,0.06147707259497337,0.01816999912261974,2.1093863951852247,2.1093863951852247,1,1,1,1,0.10938639518522475,0.19566669975390294,0.10938639518522475,0.19566669975390294,-0.09121639606260501,-0.1774967006312832
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,2000,44,2,1,3.0,0.2274640304860299,0.3532331471276272,0.351033948333061,0.068268874053282,0.00031226873397816046,2.260107665953595,2.260107665953595,1,2,1,0,0.260107665953595,0.7124983806621223,0.260107665953595,0.28750161933787766,-0.25979539721961686,-0.2871893506038995
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,2000,44,2,2,3.0,0.21967632570313986,0.3091254097091538,0.36345168769318953,0.10774657689451689,0.008094966411590576,2.3592685157790836,2.3592685157790836,1,2,0,1,0.6407314842209164,0.09241070985883093,0.3592685157790836,0.09241070985883093,-0.351173549367493,-0.08431574344724035
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,2000,44,2,2,3.0,0.188321424343187,0.28515778024547317,0.3965815256348367,0.12993926977650314,0.016491949558258168,2.468138640844656,2.468138640844656,1,2,0,1,0.5318613591553438,0.08272694128514324,0.4681386408446562,0.08272694128514324,-0.451646691286398,-0.06623499172688507
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,2000,44,3,3,4.0,0.1642012514060885,0.16613117925862175,0.2412781633768682,0.42838940595842157,0.02870410680770874,2.933855723887623,2.933855723887623,2,3,0,1,1.066144276112377,0.19010002069227516,0.06614427611237694,0.19010002069227516,-0.0374401693046682,-0.16139591388456642
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,2000,44,3,3,4.0,0.14140875100365585,0.13417857446331355,0.20414659222817702,0.5202660823048536,0.046775102615356334,3.1032700058342284,3.1032700058342284,2,3,0,1,0.8967299941657716,0.0,0.1032700058342284,0.0,-0.05649490321887207,0.046775102615356334
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,2000,44,3,3,4.0,0.13281627335698842,0.13531851479349116,0.19750816476999145,0.534357047079529,0.04976421594619751,3.133405985572061,3.133405985572061,2,3,0,1,0.8665940144279389,0.025526977847062593,0.13340598557206107,0.025526977847062593,-0.08364176962586356,0.024237238099134917
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,2000,44,0,0,1.0,0.3810856982131857,0.3499147319124276,0.20765207228086752,0.061347497593519214,0.0042667388916015625,1.9492613692547203,1.9492613692547203,1,0,0,1,0.9492613692547203,0.274430182039461,0.050738630745279734,0.274430182039461,-0.04647189185367817,-0.27016344314785945
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,2000,44,0,0,1.0,0.3775697871341827,0.3474683896823652,0.22041268586738144,0.0545491373160706,0.004154086112976185,1.9519411733653398,1.9519411733653398,1,0,0,1,0.9519411733653398,0.10796912268328018,0.04805882663466021,0.10796912268328018,-0.04390474052168403,-0.103815036570304
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,2000,44,0,1,1.0,0.35228356637736835,0.3544681975905687,0.2334257364236814,0.05982249960838164,0.0003091096878051758,2.0007871692630763,2.0007871692630763,1,0,1,0,0.000787169263076315,0.9263788692192088,0.000787169263076315,0.07362113078079124,-0.0004780595752711392,-0.07331202109298607
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,2000,44,1,1,2.0,0.256657942067116,0.38302501024966956,0.2949955933028091,0.06532145438040537,0.01305699348449707,2.1689805599965037,2.1689805599965037,1,1,1,1,0.16898055999650374,0.27061429108050117,0.16898055999650374,0.27061429108050117,-0.15592356651200667,-0.2575572975960041
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,2000,44,1,1,2.0,0.27279465767828676,0.40079188019108314,0.269367334876164,0.05704612725446597,0.01923614740371704,2.110664931706809,2.110664931706809,1,1,1,1,0.11066493170680891,0.030737447543997654,0.11066493170680891,0.030737447543997654,-0.09142878430309187,-0.011501300140280613
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,2000,44,1,1,2.0,0.2859761959977377,0.38562262998258107,0.2665538502274085,0.061847323792272695,0.01494753360748291,2.104272301814216,2.104272301814216,1,1,1,1,0.1042723018142162,0.4040861101235045,0.1042723018142162,0.4040861101235045,-0.0893247682067333,-0.3891385765160216
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,2000,44,2,2,3.0,0.16915588219880745,0.33661612312897776,0.4196163709524372,0.0746116237197775,0.011019885540008656,2.3996837361931846,2.3996837361931846,1,2,0,1,0.6003162638068154,0.022647175070769965,0.39968373619318465,0.022647175070769965,-0.388663850653176,-0.011627289530761309
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,2000,44,2,2,3.0,0.20785057533975226,0.294222758540502,0.3674023053710326,0.13052436074871318,0.011106014251708984,2.4206004515287067,2.4206004515287067,1,2,0,1,0.5793995484712933,0.1732452448068602,0.42060045152870673,0.1732452448068602,-0.40949443727699775,-0.16213923055515123
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,2000,44,2,2,3.0,0.19361393206392358,0.33362804672598595,0.3866024251947997,0.08615559601529062,0.007368505001068115,2.365299685161457,2.365299685161457,1,2,0,1,0.6347003148385428,0.06500252888800961,0.36529968516145717,0.06500252888800961,-0.35793118016038905,-0.0576340238869415
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,2000,44,3,3,4.0,0.13283666831748323,0.15390113408203104,0.22367703286979992,0.48958516473068575,0.03916776180267334,3.070010694013688,3.070010694013688,2,3,0,1,0.9299893059863118,0.0,0.0700106940136882,0.0,-0.030842932211014862,0.03916776180267334
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,2000,44,3,3,4.0,0.1801952026407494,0.18293400619276262,0.2604114084480604,0.3764593827184276,0.018427371978759655,2.8331349712441662,2.8331349712441662,2,3,0,1,1.1668650287558338,0.4955765239953731,0.16686502875583376,0.4955765239953731,-0.1484376567770741,-0.47714915201661345
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,2000,44,3,3,4.0,0.17967211613515222,0.1891046610643832,0.26584191560070586,0.36538130719975875,0.01590198278427124,2.816932413865071,2.816932413865071,2,2,0,0,1.183067586134929,0.5978486462795312,0.1830675861349289,0.40215135372046884,-0.16716560335065767,-0.3862493709361976
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,2000,44,0,1,1.0,0.308816797423702,0.3888765820894416,0.24319324458157213,0.059113375905284336,0.01152569055557251,2.052603198968439,2.052603198968439,1,0,1,0,0.05260319896843901,0.7021301939286018,0.05260319896843901,0.29786980607139824,-0.041077508412866504,-0.2863441155158257
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,2000,44,0,0,1.0,0.40104407205553483,0.34392542893649075,0.19648260954684463,0.05854788946112978,0.007682323455810769,1.912534316413569,1.912534316413569,1,0,0,1,0.9125343164135691,0.33062977070253696,0.08746568358643092,0.33062977070253696,-0.07978336013062015,-0.3229474472467262
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,2000,44,0,0,1.0,0.4116329350008495,0.3110316949134954,0.19101877869204237,0.08631659139361275,0.014011859893798717,1.9520190264784185,1.9520190264784185,1,0,0,1,0.9520190264784185,0.11549000440424151,0.04798097352158148,0.11549000440424151,-0.033969113627782765,-0.10147814451044279
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,2000,44,1,1,2.0,0.2134983530617202,0.3877699610109362,0.3356415817721021,0.06309010415524137,0.007218420505523571,2.2483234370208645,2.2483234370208645,1,1,1,1,0.24832343702086446,0.12244354568044225,0.24832343702086446,0.12244354568044225,-0.2411050165153409,-0.11522512517491867
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,2000,44,1,1,2.0,0.24008322238716903,0.4353529471009915,0.28279154769064246,0.04177228282119706,0.021572351455688477,2.126252890945868,2.126252890945868,1,1,1,1,0.12625289094586778,0.07548463825928398,0.12625289094586778,0.07548463825928398,-0.1046805394901793,-0.0539122868035955
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,2000,44,1,1,2.0,0.23493723319121587,0.41638784717144633,0.29498258997201393,0.053692329665323904,0.01723504066467285,2.167430016111446,2.167430016111446,1,1,1,1,0.16743001611144592,0.11568869833288487,0.16743001611144592,0.11568869833288487,-0.15019497544677307,-0.09845365766821201
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,2000,44,2,2,3.0,0.17652488578450531,0.33975826601916953,0.4069692022389833,0.07674764595734172,0.009025156497955211,2.383939608369161,2.383939608369161,1,2,0,1,0.6160603916308389,0.17093554231974295,0.3839396083691611,0.17093554231974295,-0.37491445187120587,-0.16191038582178774
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,2000,44,2,2,3.0,0.17288439327641958,0.36463074999676226,0.4020431129747606,0.060441743752057554,0.004883706569671742,2.3500422072024563,2.3500422072024563,1,2,0,1,0.6499577927975437,0.05173653050641214,0.35004220720245627,0.05173653050641214,-0.3451585006327845,-0.046852823936740395
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,2000,44,2,2,3.0,0.17656390655055834,0.3565847192295834,0.40800650535872507,0.05884486886113308,0.00673556327819802,2.3491323365304324,2.3491323365304324,1,2,0,1,0.6508676634695676,0.11228943116350365,0.3491323365304324,0.11228943116350365,-0.3423967732522344,-0.10555386788530563
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,2000,44,3,3,4.0,0.13894726411930888,0.17089880458912654,0.25923605521004595,0.43091787608151855,0.025408923625946045,2.982124543253774,2.982124543253774,2,3,0,1,1.0178754567462258,0.3103532167147751,0.017875456746225815,0.3103532167147751,0.00753346687972023,-0.28494429308882907
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,2000,44,3,3,4.0,0.1595540273634382,0.18552917513279557,0.2740995717947421,0.38081722570902404,0.016441404819488525,2.876179995849352,2.876179995849352,2,3,0,1,1.123820004150648,0.34649406513539693,0.12382000415064809,0.34649406513539693,-0.10737859933115956,-0.3300526603159084
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,2000,44,3,3,4.0,0.1720206324883718,0.2099502019961726,0.27930553334741093,0.3387236321680447,0.009643912315368763,2.7847321651951287,2.7847321651951287,2,3,0,1,1.2152678348048713,0.39562164310064185,0.21526783480487133,0.39562164310064185,-0.20562392248950256,-0.3859777307852731
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,2000,44,0,1,1.0,0.33151401457468616,0.33551921543820756,0.25654450623516684,0.07642226375193932,0.0006004571914673962,2.077875019164359,2.077875019164359,1,1,1,1,0.07787501916435913,0.486806184464875,0.07787501916435913,0.486806184464875,-0.07727456197289173,-0.4862057272734076
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,2000,44,0,1,1.0,0.31868433006229124,0.32694647695784207,0.2691627080305849,0.08520648494928186,0.0012797713279724121,2.1208913478668574,2.1208913478668574,1,0,1,0,0.1208913478668574,0.9351071905734214,0.1208913478668574,0.0648928094265786,-0.11961157653888499,-0.06361303809860619
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,2000,44,0,1,1.0,0.3254612421118908,0.3393043501493438,0.263128042509085,0.07210636522968045,0.002082705497741588,2.081879530856555,2.081879530856555,1,0,1,0,0.08187953085655497,1.0,0.08187953085655497,0.0,-0.07979682535881338,0.002082705497741588
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,2000,44,1,1,2.0,0.2521795922919753,0.39784298977488514,0.2926595717323022,0.05731784620083725,0.015352368354797252,2.1551156718420015,2.1551156718420015,1,1,1,1,0.15511567184200148,0.11262128714182151,0.15511567184200148,0.11262128714182151,-0.13976330348720423,-0.09726891878702426
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,2000,44,1,1,2.0,0.24429641196122007,0.40668695095695934,0.2918625821158994,0.05715405496592127,0.016588032245635986,2.161874280086522,2.161874280086522,1,1,1,1,0.16187428008652205,0.22525644963235036,0.16187428008652205,0.22525644963235036,-0.14528624784088606,-0.20866841738671438
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,2000,44,1,1,2.0,0.28851683269140727,0.36784711048676005,0.27206128610690156,0.07157477071493112,0.012145698070526123,2.1266939948453567,2.1266939948453567,1,0,1,0,0.1266939948453567,0.56295269412195,0.1266939948453567,0.43704730587804996,-0.11454829677483058,-0.42490160780752384
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,2000,44,2,2,3.0,0.21384719840406657,0.2993991512985855,0.37423092534924446,0.11252272494810342,0.011154770851135254,2.385429176841385,2.385429176841385,1,2,0,1,0.6145708231586151,0.1610695970382161,0.3854291768413849,0.1610695970382161,-0.37427440599024964,-0.14991482618708085
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,2000,44,2,2,3.0,0.19238133074544228,0.3355999593173801,0.39248381265550414,0.07953489728167332,0.00782877206802357,2.359172276473408,2.359172276473408,1,2,0,1,0.6408277235265918,0.08585516778477409,0.3591722764734082,0.08585516778477409,-0.35134350440538464,-0.07802639571675052
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,2000,44,2,2,3.0,0.19180494916042287,0.31278759420620494,0.4023468922352125,0.09306056439815966,0.012589514255523793,2.3966630718711093,2.3966630718711093,1,2,0,1,0.6033369281288907,0.2762001692000853,0.3966630718711093,0.2762001692000853,-0.3840735576155855,-0.2636106549445615
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,2000,44,3,3,4.0,0.13319916207034108,0.154850547827289,0.2437832426520468,0.46816704745032317,0.03262728452682495,3.046918175482352,3.046918175482352,2,3,0,1,0.953081824517648,0.0,0.046918175482352,0.0,-0.014290890955527047,0.03262728452682495
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,2000,44,3,3,4.0,0.1454293905694665,0.16365398786684163,0.24688854769772645,0.4440280738659653,0.029347538948059082,2.9895153048601903,2.9895153048601903,2,3,0,1,1.0104846951398097,0.0,0.010484695139809652,0.0,0.01886284380824943,0.029347538948059082
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,2000,44,3,3,4.0,0.1370740855064903,0.14989491432464772,0.228051491235878,0.4849795089329838,0.037726759910583496,3.060936423595355,3.060936423595355,2,3,0,1,0.9390635764046449,0.0016163048991990614,0.060936423595355116,0.0016163048991990614,-0.02320966368477162,0.036110455011384435
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,2000,44,0,0,1.0,0.4041692256039503,0.2901072384670919,0.21118873174582448,0.09453480418313331,0.016579151153564453,1.9960891145081407,1.9960891145081407,1,0,0,1,0.9960891145081407,0.40622561936957835,0.003910885491859251,0.40622561936957835,0.012668265661705203,-0.3896464682160139
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,2000,44,0,0,1.0,0.3777103314448122,0.3491259559923805,0.21056178863285463,0.06260192392995274,0.003934741020202637,1.9580553050479481,1.9580553050479481,1,0,0,1,0.9580553050479481,0.01653978655440902,0.041944694952051886,0.01653978655440902,-0.03800995393184925,-0.012605045534206383
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,2000,44,0,0,1.0,0.3807307095493556,0.3189469563452229,0.22313611920451898,0.07718621490090263,0.008853375911712646,1.996777839456969,1.996777839456969,1,0,0,1,0.9967778394569691,0.4613597231817823,0.0032221605430309275,0.4613597231817823,0.005631215368681719,-0.45250634727006966
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,2000,44,1,1,2.0,0.29718326878492857,0.37963477199757323,0.2619220061078147,0.06125995310968352,0.012243032455444336,2.087258643542253,2.087258643542253,1,1,1,1,0.0872586435422531,0.24051294960971648,0.0872586435422531,0.24051294960971648,-0.07501561108680876,-0.22826991715427214
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,2000,44,1,1,2.0,0.29102435904193774,0.4271812652712378,0.23497127011770988,0.046823105569114405,0.019190073013305775,2.0375931222140005,2.0375931222140005,1,1,1,1,0.03759312221400046,0.06551507253672328,0.03759312221400046,0.06551507253672328,-0.018403049200694688,-0.04632499952341751
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,2000,44,1,1,2.0,0.29995583475623955,0.3967125744908343,0.2547591323275666,0.04857245842535955,0.013978838920593262,2.0519482144220462,2.0519482144220462,1,1,1,1,0.051948214422046224,0.4024083652873798,0.051948214422046224,0.4024083652873798,-0.03796937550145296,-0.3884295263667865
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,2000,44,2,2,3.0,0.2594997098962888,0.2965621699684463,0.3132581415531459,0.13067997858211894,0.0027385354042053223,2.315118388821095,2.315118388821095,1,1,0,0,0.6848816111789051,0.7020410191872997,0.3151183888210949,0.29795898081270034,-0.31237985341688956,-0.295220445408495
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,2000,44,2,2,3.0,0.2263938207493488,0.3321590061916875,0.3525335220289041,0.08891365103005952,0.0029765963554384545,2.303967003339674,2.303967003339674,1,2,0,1,0.696032996660326,0.08290449091467789,0.30396700333967397,0.08290449091467789,-0.3009904069842355,-0.07992789455923943
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,2000,44,2,1,3.0,0.22323829167345524,0.3682466980377144,0.3433825682688303,0.06513244202000013,0.0034953951835633434,2.2504091606353755,2.2504091606353755,1,2,1,0,0.25040916063537555,0.7836790526544921,0.25040916063537555,0.21632094734550789,-0.2469137654518122,-0.21282555216194454
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,2000,44,3,3,4.0,0.10265719483197402,0.11423721146377797,0.1980110933092893,0.5850945003949588,0.054172515869140625,3.265542899267233,3.265542899267233,2,3,0,1,0.7344571007327669,0.0,0.26554289926723307,0.0,-0.21137038339809244,0.054172515869140625
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,2000,44,3,3,4.0,0.10827063362594729,0.11348401889376196,0.1787377684496348,0.599507579030656,0.060509443283081055,3.269482292885,3.269482292885,2,3,0,1,0.7305177071150002,0.0,0.2694822928849998,0.0,-0.20897284960191875,0.060509443283081055
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,2000,44,3,3,4.0,0.1082682881007256,0.1285909027973079,0.20760863756672726,0.5555321715352391,0.04921358823776245,3.2104046925364798,3.2104046925364798,2,3,0,1,0.7895953074635202,0.0,0.21040469253647975,0.0,-0.1611911042987173,0.04921358823776245
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,2000,44,0,0,1.0,0.3682022834049785,0.2858078930705638,0.19875799620875584,0.14723182731570184,0.012665629386901744,2.125019367435181,2.125019367435181,1,1,0,0,1.125019367435181,0.8631081038586208,0.12501936743518094,0.1368918961413792,-0.1123537380482792,-0.12422626675447745
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,2000,44,0,0,1.0,0.3583677755283801,0.2389177700885222,0.20780060718710344,0.19491384719599422,0.020272016525268555,2.2392605260507117,2.2392605260507117,1,1,0,0,1.2392605260507117,0.9148447320050308,0.23926052605071169,0.0851552679949692,-0.21898850952544313,-0.06488325146970064
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,2000,44,0,0,1.0,0.39592626880546655,0.2448020162006774,0.18654529238569917,0.17272642260815688,0.02403891086578369,2.1360718687965465,2.1360718687965465,1,1,0,0,1.1360718687965465,0.6133278816697374,0.13607186879654654,0.3866721183302626,-0.11203295793076284,-0.3626332074644789
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,2000,44,1,0,2.0,0.38296562532235184,0.284415048620759,0.22175793636834798,0.11086138968854117,0.014875531196594238,2.0605150904230785,2.0605150904230785,1,0,0,1,1.0605150904230785,0.4459910948816257,0.060515090423078455,0.4459910948816257,-0.045639559226484216,-0.43111556368503146
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,2000,44,1,0,2.0,0.3345970066212716,0.23548351427406472,0.20962246740703142,0.22029701169763213,0.01756429672241211,2.315619484181024,2.315619484181024,1,1,0,0,1.315619484181024,0.7462213328963745,0.31561948418102403,0.2537786671036255,-0.2980551874586119,-0.2362143703812134
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,2000,44,1,0,2.0,0.3304450457528744,0.23150094388351808,0.19922789835410024,0.23882611200950718,0.01623523235321045,2.34643507662024,2.34643507662024,1,1,0,0,1.34643507662024,0.813316353217012,0.34643507662024,0.186683646782988,-0.33019984426702953,-0.17044841442977754
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,2000,44,2,2,3.0,0.27239867999481576,0.25998401111898695,0.30918865745799895,0.15842865142819834,0.006334245204925537,2.3536472803195796,2.3536472803195796,1,2,0,1,0.6463527196804204,0.45516479104070884,0.3536472803195796,0.45516479104070884,-0.34731303511465406,-0.4488305458357833
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,2000,44,2,3,3.0,0.27204590652741595,0.20294578920557582,0.24609132343529255,0.27891698083171573,0.0012471675872802734,2.531879378571308,2.531879378571308,2,2,0,0,1.468120621428692,1.3209813971897,0.46812062142869193,0.3209813971897,-0.46687345384141166,-0.3197342296024197
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,2000,44,2,3,3.0,0.2579965444825486,0.19761657330717267,0.2442665682695009,0.3001203139407778,0.007561862468719482,2.586510651668508,2.586510651668508,2,2,0,0,1.4134893483314919,1.0023441388306953,0.41348934833149187,0.002344138830695286,-0.4059274858627724,0.0052177236380241965
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,2000,44,3,3,4.0,0.22661365808423373,0.15650902837805614,0.21012072285877934,0.4067565906789308,0.029248416423797607,2.797020246132407,2.797020246132407,2,2,0,0,1.2029797538675928,1.044864208933507,0.20297975386759282,0.044864208933506955,-0.1737313374437952,-0.015615792509709348
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,2000,44,3,3,4.0,0.23458423902099315,0.1697098144878189,0.23219350501541336,0.36351244147577466,0.021899938583374023,2.72463414894597,2.72463414894597,2,2,0,0,1.2753658510540302,0.9006578795655376,0.2753658510540302,0.09934212043446244,-0.2534659124706562,-0.07744218185108842
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,2000,44,3,3,4.0,0.17722338901073337,0.13829679375967502,0.21987059499981843,0.46460922222977313,0.037407875061035156,2.971865650448631,2.971865650448631,2,3,0,1,1.0281343495513688,0.4470485900909904,0.028134349551368842,0.4470485900909904,0.009273525509666314,-0.40964071502995525
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,2000,44,0,0,1.0,0.40807758182278286,0.33276818485857784,0.20338845066587913,0.05576578265276019,0.010200560092926025,1.9068424341486168,1.9068424341486168,1,0,0,1,0.9068424341486168,0.00947907431816164,0.09315756585138324,0.00947907431816164,-0.08295700575845721,0.0007214857747643855
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,2000,44,0,0,1.0,0.3351767874632811,0.27677816640299824,0.22647154190475643,0.16157350422896424,0.009572088718414307,2.214441762899404,2.214441762899404,1,0,0,1,1.214441762899404,0.06630980935244457,0.21444176289940398,0.06630980935244457,-0.20486967418098967,-0.056737720634030264
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,2000,44,0,0,1.0,0.36110488735970275,0.19144160815295827,0.19120418245795243,0.2562493220293867,0.01715087890625,2.3425979391570237,2.3425979391570237,1,1,0,0,1.3425979391570237,1.0750065546104457,0.34259793915702375,0.0750065546104457,-0.32544706025077375,-0.0578556757041957
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,2000,44,1,1,2.0,0.2745050268043141,0.38142327881922905,0.28483909820161996,0.05923259617483689,0.014599263668060303,2.1287992637469797,2.1287992637469797,1,1,1,1,0.1287992637469797,0.09665097499383046,0.1287992637469797,0.09665097499383046,-0.1142000000789194,-0.08205171132577016
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,2000,44,1,1,2.0,0.26222878752642936,0.34361752400045414,0.290516351029129,0.10363733744398755,0.008393466472625732,2.2355622383906746,2.2355622383906746,1,1,1,1,0.23556223839067458,0.09531970064556194,0.23556223839067458,0.09531970064556194,-0.22716877191804885,-0.08692623417293621
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,2000,44,1,1,2.0,0.24890721183137857,0.3531368774240188,0.29737432649088513,0.10058158425371755,0.008593201637268066,2.2496302831669417,2.2496302831669417,1,1,1,1,0.2496302831669417,0.07373314607540671,0.2496302831669417,0.07373314607540671,-0.24103708152967362,-0.06513994443813864
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,2000,44,2,3,3.0,0.16472616375905313,0.19076127408868943,0.28524899608252724,0.3592635660697301,0.011534690856933594,2.839049964462934,2.839049964462934,2,2,0,0,1.1609500355370659,0.8779936109420929,0.16095003553706588,0.12200638905790706,-0.1494153446801323,-0.11047169820097347
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,2000,44,2,3,3.0,0.15497041406085094,0.2145053422341952,0.295754867609754,0.3347693760951998,0.006195545196533203,2.8103232057393024,2.8103232057393024,2,2,0,0,1.1896767942606976,1.11525504272486,0.1896767942606976,0.11525504272485998,-0.1834812490641644,-0.10905949752832678
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,2000,44,2,2,3.0,0.1959915770446393,0.22407256320005764,0.2971185383096364,0.2828173214456667,0.0024664998054504395,2.6667616041563305,2.6667616041563305,2,2,1,1,0.33323839584366954,0.37223480590103586,0.33323839584366954,0.37223480590103586,-0.3307718960382191,-0.3697683060955854
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,2000,44,3,3,4.0,0.11927423833969127,0.11623529646474329,0.1762134975320874,0.5882769676634781,0.06027507781982422,3.233493194519353,3.233493194519353,2,3,0,1,0.7665068054806472,0.3123005755399402,0.2334931945193528,0.3123005755399402,-0.17321811669952858,-0.25202549772011595
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,2000,44,3,3,4.0,0.11706119515060295,0.11597057789774871,0.19519397760530102,0.5717742493463472,0.053737521171569824,3.2216812811473927,3.2216812811473927,2,3,0,1,0.7783187188526073,0.22334134996885613,0.22168128114739272,0.22334134996885613,-0.1679437599758229,-0.1696038287972863
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,2000,44,3,3,4.0,0.12273246982278942,0.12104062278705897,0.19601046497824778,0.5602164424119038,0.052507758140563965,3.1937108799792657,3.1937108799792657,2,3,0,1,0.8062891200207343,0.145179438776188,0.19371087997926573,0.145179438776188,-0.14120312183870176,-0.09267168063562403
