run_key,subject_id,outer_fold,dimension,seed,levels,feature_k,true_class,predicted_class,similarity_class_0,similarity_class_1,similarity_class_2,similarity_class_3
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,2000,46,51,50,3,3,0.8740091323852539,0.8782170414924622,0.9009499549865724,0.913994073867798
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,2000,46,51,50,0,0,0.8769633173942566,0.8679611682891846,0.8557808995246887,0.8466939330101013
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,2000,46,51,50,0,0,0.8919779658317566,0.8846433758735657,0.8645337224006653,0.8163114786148071
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,2000,46,51,50,0,0,0.8851211071014404,0.8786367177963257,0.8623455166816711,0.8104697465896606
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,2000,46,51,50,1,1,0.8588725328445435,0.8629381060600281,0.8626291751861572,0.8325830101966858
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,2000,46,51,50,1,1,0.8996614813804626,0.9174963235855104,0.9073930382728576,0.8328497409820557
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,2000,46,51,50,1,1,0.9061524868011476,0.9159356951713562,0.895763099193573,0.8303156495094299
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,2000,46,51,50,2,3,0.8122836351394653,0.8136258721351624,0.8334800004959106,0.8604580760002136
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,2000,46,51,50,2,2,0.8687648773193359,0.8904795050621033,0.8971543312072754,0.8321295380592346
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,2000,46,51,50,2,2,0.8950134515762329,0.9084601402282716,0.915700137615204,0.8547763228416443
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,2000,46,51,50,3,3,0.8003721237182617,0.8000256419181824,0.8230116963386536,0.8761694431304932
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,2000,46,51,50,3,3,0.7966049313545227,0.7983731627464294,0.829468309879303,0.8795837759971619
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,2000,46,51,50,3,3,0.8204278945922852,0.8206161260604858,0.8452720642089844,0.894441545009613
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,2000,46,51,50,0,0,0.8708788156509399,0.8704661130905151,0.856766939163208,0.7987862229347229
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,2000,46,51,50,0,0,0.8932653665542603,0.8735874891281128,0.865168571472168,0.8449867367744446
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,2000,46,51,50,0,0,0.8623958230018616,0.846937894821167,0.843313455581665,0.829435408115387
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,2000,46,51,50,1,1,0.9023852944374084,0.9072011113166808,0.9024898409843444,0.8755559325218201
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,2000,46,51,50,1,1,0.8898640275001526,0.8999878764152527,0.8900899291038513,0.8341301679611206
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,2000,46,51,50,1,2,0.8788333535194397,0.8957123756408691,0.8970327973365784,0.8392249941825867
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,2000,46,51,50,2,2,0.8899182081222534,0.909876585006714,0.92085999250412,0.8703276515007019
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,2000,46,51,50,2,2,0.8813809752464294,0.8811547756195068,0.8981674313545227,0.8801172971725464
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,2000,46,51,50,2,0,0.8805001378059387,0.8611544966697693,0.8522014021873474,0.8305824398994446
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,2000,46,51,50,3,3,0.8072290420532227,0.8107274770736694,0.8381130695343018,0.9007368087768556
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,2000,46,51,50,3,3,0.8019305467605591,0.7955272197723389,0.822646975517273,0.8775031566619873
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,2000,46,51,50,3,3,0.7914283871650696,0.7919730544090271,0.8177167773246765,0.8727284073829651
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,2000,46,51,50,0,0,0.8412560224533081,0.8382033109664917,0.833669126033783,0.8136173486709595
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,2000,46,51,50,0,2,0.8389794230461121,0.8365508317947388,0.8418276309967041,0.8264478445053101
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,2000,46,51,50,0,0,0.8863949179649353,0.8737055063247681,0.8729894161224365,0.8442398309707642
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,2000,46,51,50,1,1,0.8770310878753662,0.8819547891616821,0.8809183239936829,0.8391716480255127
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,2000,46,51,50,1,3,0.8068360686302185,0.7912780046463013,0.7931196093559265,0.8088425397872925
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,2000,46,51,50,1,2,0.8833187818527222,0.8927090764045715,0.8982619643211365,0.8602979779243469
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,2000,46,51,50,2,3,0.7864550948143005,0.7826483249664307,0.8008999228477478,0.8188722133636475
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,2000,46,51,50,2,2,0.8473133444786072,0.8571544289588928,0.8721519708633423,0.8364241719245911
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,2000,46,51,50,2,3,0.8089906573295593,0.7982158064842224,0.8156906366348267,0.8324229717254639
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,2000,46,51,50,3,3,0.8383289575576782,0.8279736638069153,0.8413143754005432,0.8633922338485718
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,2000,46,51,50,3,3,0.8206311464309692,0.8179013729095459,0.8434485197067261,0.8990829586982727
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,2000,46,51,50,3,3,0.7814140915870667,0.7704514265060425,0.7825297713279724,0.8110565543174744
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,2000,46,51,50,0,1,0.8853243589401245,0.8862040638923645,0.8781358003616333,0.8443465232849121
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,2000,46,51,50,0,0,0.9113832712173462,0.893692672252655,0.8762582540512085,0.8326897025108337
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,2000,46,51,50,0,0,0.8669083714485168,0.8556593060493469,0.8539438843727112,0.8316760659217834
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,2000,46,51,50,1,1,0.8992549777030945,0.913456916809082,0.9011255502700806,0.8414657115936279
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,2000,46,51,50,1,1,0.9138495326042176,0.9318572282791138,0.907838761806488,0.8203393220901489
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,2000,46,51,50,1,1,0.9205438494682312,0.9293653964996338,0.9077847599983216,0.8347703218460083
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,2000,46,51,50,2,2,0.9044179320335388,0.9245915412902832,0.9355831742286682,0.8668332695960999
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,2000,46,51,50,2,2,0.87647545337677,0.8840663433074951,0.8933317065238953,0.8676868677139282
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,2000,46,51,50,2,2,0.8749306201934814,0.8889188766479492,0.8935748934745789,0.8426393866539001
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,2000,46,51,50,3,3,0.7910082936286926,0.7955272197723389,0.819405198097229,0.8741688132286072
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,2000,46,51,50,3,3,0.8727489113807678,0.8708595633506775,0.8931291103363037,0.927358090877533
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,2000,46,51,50,3,3,0.8584794998168945,0.8590954542160034,0.8814451098442078,0.9186354875564576
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,2000,46,51,50,0,0,0.8897149562835693,0.879095733165741,0.865195631980896,0.8427727222442627
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,2000,46,51,50,0,0,0.8922219276428223,0.8841187953948975,0.8632910847663879,0.8126570582389832
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,2000,46,51,50,0,0,0.912900984287262,0.9041321873664856,0.8814721703529358,0.8238604068756104
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,2000,46,51,50,1,1,0.8712311387062073,0.882269561290741,0.8709228038787842,0.8179119825363159
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,2000,46,51,50,1,1,0.8951218724250793,0.8957648873329163,0.8894686102867126,0.8580039739608765
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,2000,46,51,50,1,1,0.9261268973350524,0.9336146116256714,0.9142413139343262,0.848507821559906
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,2000,46,51,50,2,2,0.8673826456069946,0.8795678615570068,0.884079098701477,0.8304757475852966
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,2000,46,51,50,2,1,0.8815706968307495,0.9010633230209352,0.900112509727478,0.8274614810943604
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,2000,46,51,50,2,2,0.9097435474395752,0.9244997501373292,0.9281405210494996,0.8569102883338928
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,2000,46,51,50,3,3,0.826525866985321,0.8248654007911682,0.8472171425819397,0.8871327042579651
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,2000,46,51,50,3,3,0.8271492123603821,0.8254162073135376,0.8485949039459229,0.900816798210144
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,2000,46,51,50,3,3,0.8498067855834961,0.8501247763633728,0.8737188577651978,0.919169008731842
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,2000,46,51,50,0,0,0.9213806986808776,0.9065899848937988,0.8905726671218872,0.8560669422149658
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,2000,46,51,50,0,0,0.9273679256439208,0.925740361213684,0.9074540138244628,0.8501703143119812
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,2000,46,51,50,0,0,0.9309792518615724,0.9186553955078124,0.902603805065155,0.8524916172027588
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,2000,46,51,50,1,1,0.9230234622955322,0.9414528012275696,0.9222739934921264,0.839657723903656
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,2000,46,51,50,1,1,0.9224125146865844,0.9415704607963562,0.92597895860672,0.8460346460342407
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,2000,46,51,50,1,1,0.928277552127838,0.9443939924240112,0.9277034401893616,0.850917398929596
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,2000,46,51,50,2,2,0.90655517578125,0.9264593124389648,0.9292123913764954,0.8499568700790405
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,2000,46,51,50,2,2,0.903500497341156,0.9247992038726808,0.9358274936676024,0.8781059980392456
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,2000,46,51,50,2,2,0.9065823554992676,0.9272436499595642,0.9403678178787231,0.881708025932312
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,2000,46,51,50,3,3,0.8779767155647278,0.8744984269142151,0.8903706073760986,0.927787184715271
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,2000,46,51,50,3,3,0.853335440158844,0.8550081849098206,0.8754293918609619,0.919169008731842
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,2000,46,51,50,3,3,0.8444292545318604,0.8423545956611633,0.861983597278595,0.9085497260093688
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,2000,46,51,50,0,0,0.8936439752578735,0.8837794661521912,0.8651496767997742,0.8083868622779846
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,2000,46,51,50,0,1,0.904532253742218,0.9050083160400392,0.8816403150558472,0.8119621872901917
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,2000,46,51,50,0,1,0.8982871174812317,0.8983154892921448,0.8798888325691223,0.8121489882469177
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,2000,46,51,50,1,1,0.8690569400787354,0.8830082416534424,0.8651092648506165,0.7905101776123047
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,2000,46,51,50,1,1,0.9001742601394653,0.9226422905921936,0.9077908396720886,0.8365092873573303
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,2000,46,51,50,1,1,0.8888378739356995,0.9027338027954102,0.8845773339271545,0.8067059516906738
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,2000,46,51,50,2,2,0.8904399275779724,0.9184723496437072,0.91984885931015,0.8440602421760559
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,2000,46,51,50,2,2,0.8946622014045715,0.9130213856697084,0.9146888256072998,0.8565738797187805
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,2000,46,51,50,2,2,0.8756551146507263,0.8968906402587891,0.8983598947525024,0.8294119834899902
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,2000,46,51,50,3,3,0.8631240725517273,0.8655049204826355,0.8839576244354248,0.9201028943061828
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,2000,46,51,50,3,3,0.8909558057785034,0.8874919414520264,0.9045169353485109,0.9220239520072936
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,2000,46,51,50,3,3,0.8837059736251831,0.8846422433853149,0.900906264781952,0.9169544577598572
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,2000,46,51,50,0,1,0.9107774496078492,0.9229952692985536,0.9043014049530028,0.82647705078125
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,2000,46,51,50,0,0,0.9243267774581908,0.918838381767273,0.8900741934776306,0.8236221075057983
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,2000,46,51,50,0,0,0.9244760870933532,0.907139003276825,0.8831627368927002,0.8462480902671814
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,2000,46,51,50,1,1,0.8859868049621582,0.9153351187705994,0.9068881273269652,0.830452561378479
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,2000,46,51,50,1,1,0.9077363014221193,0.9352567195892334,0.9176663160324096,0.832160234451294
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,2000,46,51,50,1,1,0.8937389850616455,0.9192174673080444,0.904422640800476,0.8262635469436646
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,2000,46,51,50,2,2,0.8893130421638489,0.919086754322052,0.9227724671363832,0.8395243287086487
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,2000,46,51,50,2,2,0.877026379108429,0.9042762517929076,0.912007749080658,0.8290918469429016
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,2000,46,51,50,2,2,0.9006901383399963,0.931897222995758,0.9368649125099182,0.8541191816329956
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,2000,46,51,50,3,3,0.8646717667579651,0.8729820847511292,0.8918256759643555,0.922157347202301
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,2000,46,51,50,3,3,0.8828370571136475,0.8859232664108276,0.904058873653412,0.928027331829071
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,2000,46,51,50,3,3,0.8781532049179077,0.8861193656921387,0.9056351780891418,0.919062316417694
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,2000,46,51,50,0,1,0.9019120335578918,0.9031651616096495,0.8898182511329651,0.829758882522583
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,2000,46,51,50,0,1,0.9076955914497375,0.9130998253822328,0.9018628001213074,0.8443803787231445
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,2000,46,51,50,0,0,0.906039297580719,0.905674934387207,0.8926205635070801,0.8346149325370789
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,2000,46,51,50,1,1,0.8907250165939331,0.9100409746170044,0.896177351474762,0.8147904872894287
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,2000,46,51,50,1,1,0.8785333633422852,0.9014919400215148,0.8843483328819275,0.8007559180259705
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,2000,46,51,50,1,1,0.8896660208702087,0.906380832195282,0.8914349675178528,0.820260226726532
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,2000,46,51,50,2,2,0.8958297371864319,0.9166030883789062,0.923122763633728,0.8640981316566467
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,2000,46,51,50,2,2,0.8769991993904114,0.9061847925186156,0.907103717327118,0.82746422290802
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,2000,46,51,50,2,2,0.8749627470970154,0.8998841047286987,0.903951108455658,0.8357622027397156
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,2000,46,51,50,3,3,0.854951024055481,0.8566421866416931,0.8725866079330444,0.9053479433059692
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,2000,46,51,50,3,3,0.8494117856025696,0.8524852991104126,0.8661736249923706,0.893661379814148
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,2000,46,51,50,3,3,0.8527787923812866,0.858916699886322,0.8745806217193604,0.9092968106269836
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,2000,46,51,50,0,0,0.8519234657287598,0.8354787230491638,0.8281132578849792,0.7993951439857483
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,2000,46,51,50,0,0,0.9321468472480774,0.928720772266388,0.9037085771560668,0.8433932065963745
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,2000,46,51,50,0,0,0.9287119507789612,0.9215965867042542,0.899276077747345,0.8429929614067078
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,2000,46,51,50,1,1,0.9000248908996582,0.9080148339271544,0.8889694213867188,0.823888897895813
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,2000,46,51,50,1,1,0.9193034768104552,0.9302109479904176,0.904058873653412,0.8298922777175903
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,2000,46,51,50,1,1,0.8922455906867981,0.90431547164917,0.8810070753097534,0.8005424737930298
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,2000,46,51,50,2,2,0.8816831111907959,0.8901193737983704,0.8974168300628662,0.8556133508682251
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,2000,46,51,50,2,2,0.9040027856826782,0.912733793258667,0.91406911611557,0.8463548421859741
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,2000,46,51,50,2,2,0.8921098113059998,0.9106945991516112,0.9136109948158264,0.8324270248413086
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,2000,46,51,50,3,3,0.8446057438850403,0.8484068512916565,0.8768709301948547,0.9234914779663086
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,2000,46,51,50,3,3,0.8471717238426208,0.8498055934906006,0.8680463433265686,0.9135125279426576
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,2000,46,51,50,3,3,0.8206568360328674,0.8303937911987305,0.8583863973617554,0.8934479355812073
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,2000,46,51,50,0,0,0.9183802604675292,0.9005376696586609,0.8872449398040771,0.8715156316757202
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,2000,46,51,50,0,0,0.8487465977668762,0.8324722051620483,0.8247989416122437,0.8108415603637695
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,2000,46,51,50,0,0,0.8446736335754395,0.8241584897041321,0.8164728283882141,0.8077198266983032
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,2000,46,51,50,1,0,0.8844527006149292,0.8735703229904175,0.8641123175621033,0.8305860161781311
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,2000,46,51,50,1,0,0.8543672561645508,0.8419623970985413,0.8363854885101318,0.824182391166687
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,2000,46,51,50,1,0,0.861807107925415,0.8467729091644287,0.832478404045105,0.8233019113540649
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,2000,46,51,50,2,2,0.8856202363967896,0.8889951705932617,0.8996533155441284,0.8627373576164246
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,2000,46,51,50,2,0,0.8335545063018799,0.8181584477424622,0.8195311427116394,0.814043402671814
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,2000,46,51,50,2,0,0.8599064350128174,0.8463022708892822,0.8494270443916321,0.8456077575683594
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,2000,46,51,50,3,3,0.8462756276130676,0.8275571465492249,0.8427445888519287,0.8685005903244019
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,2000,46,51,50,3,3,0.8345727324485779,0.8208120465278625,0.8406159281730652,0.8689541816711426
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,2000,46,51,50,3,3,0.8394331336021423,0.8275833129882812,0.8434721231460571,0.870208203792572
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,2000,46,51,50,0,0,0.901735544204712,0.8935049772262573,0.8748769760131836,0.8125758767127991
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,2000,46,51,50,0,0,0.8885527849197388,0.8809167146682739,0.8732737302780151,0.8458479046821594
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,2000,46,51,50,0,0,0.7946578860282898,0.7682106494903564,0.7575970888137817,0.7610002756118774
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,2000,46,51,50,1,1,0.8889464735984802,0.903308928012848,0.8917447924613953,0.818018913269043
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,2000,46,51,50,1,1,0.8942005634307861,0.9124984741210938,0.9022130966186525,0.8530252575874329
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,2000,46,51,50,1,1,0.8748541474342346,0.8913873434066772,0.8852779269218445,0.8424860239028931
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,2000,46,51,50,2,3,0.8325362801551819,0.8513480424880981,0.8770730495452881,0.8807741403579712
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,2000,46,51,50,2,3,0.8324140906333923,0.84626305103302,0.8632635474205017,0.8727696537971497
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,2000,46,51,50,2,2,0.8523715138435364,0.8671781420707703,0.8806971907615662,0.8724761605262756
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,2000,46,51,50,3,3,0.8082343935966492,0.807478666305542,0.8319125175476074,0.8913400769233704
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,2000,46,51,50,3,3,0.7979570031166077,0.7972172498703003,0.8184263706207275,0.8677268028259277
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,2000,46,51,50,3,3,0.765441358089447,0.7668250203132629,0.7821174263954163,0.823782205581665
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,2000,46,51,50,0,0,0.8916150331497192,0.8759219646453857,0.856709361076355,0.8303416967391968
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,2000,46,51,50,0,1,0.9192546010017396,0.9296892285346984,0.9071984887123108,0.8432359099388123
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,2000,46,51,50,0,1,0.9233472943305968,0.9249783754348756,0.9012554883956908,0.8385373950004578
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,2000,46,51,50,1,2,0.8426796197891235,0.855959951877594,0.8671766519546509,0.8479611277580261
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,2000,46,51,50,1,1,0.898395299911499,0.9227545261383056,0.9076803922653198,0.8240147233009338
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,2000,46,51,50,1,1,0.9140158891677856,0.9319525957107544,0.9097416996955872,0.8454516530036926
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,2000,46,51,50,2,3,0.7428442239761353,0.7353981137275696,0.7550350427627563,0.8138167858123779
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,2000,46,51,50,2,2,0.870482861995697,0.9012791514396667,0.9175854921340942,0.8532736301422119
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,2000,46,51,50,2,2,0.8884772658348083,0.8997132778167725,0.9144533276557922,0.888992965221405
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,2000,46,51,50,3,3,0.7567868232727051,0.7511888146400452,0.7657431960105896,0.8095187544822693
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,2000,46,51,50,3,3,0.8407832980155945,0.8456828594207764,0.8681939244270325,0.9175844788551332
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,2000,46,51,50,3,3,0.824425995349884,0.8112723231315613,0.8292695879936218,0.8732689619064331
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,2000,46,51,50,0,1,0.9189135432243348,0.9249388575553894,0.9040663838386536,0.8321837186813354
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,2000,46,51,50,0,1,0.8885318040847778,0.893581211566925,0.8737889528274536,0.7933676242828369
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,2000,46,51,50,0,1,0.8546167016029358,0.857867956161499,0.8419855833053589,0.7662444114685059
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,2000,46,51,50,1,1,0.8799098134040833,0.9135827422142028,0.9002113938331604,0.8079436421394348
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,2000,46,51,50,1,1,0.849268913269043,0.876764178276062,0.8634822964668274,0.7889627814292908
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,2000,46,51,50,1,1,0.9068809151649476,0.9289655089378356,0.9057261347770692,0.830822229385376
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,2000,46,51,50,2,2,0.8607149124145508,0.8894098401069641,0.8975343704223633,0.8166999816894531
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,2000,46,51,50,2,1,0.9047117233276368,0.9260573983192444,0.9256969094276428,0.8519921898841858
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,2000,46,51,50,2,2,0.8695688247680664,0.897660493850708,0.9119904041290284,0.8436897397041321
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,2000,46,51,50,3,3,0.8581910133361816,0.8600523471832275,0.8796784281730652,0.9221762418746948
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,2000,46,51,50,3,3,0.8463767170906067,0.8533676266670227,0.8731732368469238,0.923911452293396
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,2000,46,51,50,3,3,0.8424067497253418,0.8499857783317566,0.8703355193138123,0.9152085185050964
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,2000,46,51,50,0,0,0.8922425508499146,0.881475031375885,0.8706835508346558,0.8517786264419556
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,2000,46,51,50,0,0,0.8511788249015808,0.8348398804664612,0.8250666260719299,0.8276720643043518
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,2000,46,51,50,0,1,0.9162941575050354,0.9236755967140198,0.9093936681747437,0.8606417179107666
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,2000,46,51,50,1,1,0.8976449370384216,0.901292324066162,0.8997563123703003,0.872468113899231
