subject_id,session_id,run_id,difficulty_level_raw,difficulty_level,run_key,target_class,target_score,outer_fold,performance_cumulative_cumulative_airspeed_error_kts,performance_cumulative_cumulative_glideslope_error_deg,performance_cumulative_cumulative_localizer_error_deg,performance_cumulative_cumulative_total_error,performance_perfmetric_airspeed_error_kts_iqr,performance_perfmetric_airspeed_error_kts_kurtosis,performance_perfmetric_airspeed_error_kts_max,performance_perfmetric_airspeed_error_kts_mean,performance_perfmetric_airspeed_error_kts_median,performance_perfmetric_airspeed_error_kts_min,performance_perfmetric_airspeed_error_kts_missing_ratio,performance_perfmetric_airspeed_error_kts_num_missing,performance_perfmetric_airspeed_error_kts_range,performance_perfmetric_airspeed_error_kts_rms,performance_perfmetric_airspeed_error_kts_skew,performance_perfmetric_airspeed_error_kts_slope,performance_perfmetric_airspeed_error_kts_std,performance_perfmetric_duration,performance_perfmetric_glideslope_error_deg_iqr,performance_perfmetric_glideslope_error_deg_kurtosis,performance_perfmetric_glideslope_error_deg_max,performance_perfmetric_glideslope_error_deg_mean,performance_perfmetric_glideslope_error_deg_median,performance_perfmetric_glideslope_error_deg_min,performance_perfmetric_glideslope_error_deg_missing_ratio,performance_perfmetric_glideslope_error_deg_num_missing,performance_perfmetric_glideslope_error_deg_range,performance_perfmetric_glideslope_error_deg_rms,performance_perfmetric_glideslope_error_deg_skew,performance_perfmetric_glideslope_error_deg_slope,performance_perfmetric_glideslope_error_deg_std,performance_perfmetric_localizer_error_deg_iqr,performance_perfmetric_localizer_error_deg_kurtosis,performance_perfmetric_localizer_error_deg_max,performance_perfmetric_localizer_error_deg_mean,performance_perfmetric_localizer_error_deg_median,performance_perfmetric_localizer_error_deg_min,performance_perfmetric_localizer_error_deg_missing_ratio,performance_perfmetric_localizer_error_deg_num_missing,performance_perfmetric_localizer_error_deg_range,performance_perfmetric_localizer_error_deg_rms,performance_perfmetric_localizer_error_deg_skew,performance_perfmetric_localizer_error_deg_slope,performance_perfmetric_localizer_error_deg_std,performance_perfmetric_sample_count,performance_perfmetric_sampling_rate_estimate,performance_perfmetric_total_error_iqr,performance_perfmetric_total_error_kurtosis,performance_perfmetric_total_error_max,performance_perfmetric_total_error_mean,performance_perfmetric_total_error_median,performance_perfmetric_total_error_min,performance_perfmetric_total_error_missing_ratio,performance_perfmetric_total_error_num_missing,performance_perfmetric_total_error_range,performance_perfmetric_total_error_rms,performance_perfmetric_total_error_skew,performance_perfmetric_total_error_slope,performance_perfmetric_total_error_std
sub-cp024,ses-20210629,run-003,level-02B,2,sub-cp024_ses-20210629_level-02B_run-003,1,2.0,3,306.6326,2154.943,1835.2268,4296.8024,0.218525,1.8665317909902468,0.784,0.0251305604982206,-0.0086,-0.3651,0.0,0.0,1.1491,0.1795391111520663,0.93738055427671,0.0020845554869833,0.1778111688853404,410.97490824759007,1.714225,-0.7718713675887203,3.0,0.7867019572953736,0.2681,-0.4104,0.0,0.0,3.4104,1.4332217553470223,0.8907330410361795,0.007552772536006,1.1982751602366366,1.4179,-1.2320604068724086,0.7021,-0.6188332295373665,-0.52695,-2.0145,0.0,0.0,2.7166,1.00717820389416,-0.0921436075017972,0.0007905592129343,0.7948172048059353,2248.0,5.467487077450248,2.1704,-0.816990539834598,4.7139,1.9113870106761568,1.6205,0.1039,0.0,0.0,4.609999999999999,2.309836359315297,0.5654857136600595,0.0089022466495591,1.2971862745210634
sub-cp024,ses-20210629,run-008,level-02B,2,sub-cp024_ses-20210629_level-02B_run-008,1,2.0,3,2255.6408,3889.0035,1289.6385,7434.2828,1.2744,-0.3822044973278173,3.0,0.9743485334809076,0.8743,-1.4596,0.0,0.0,4.4596,1.498635039488512,-0.0265409774422999,0.0075329468606165,1.1389775372945596,395.7017160952091,1.87865,-0.7995697238809534,3.0,2.0748929717764253,3.0,-0.4122,0.0,0.0,3.4122,2.4204370876550523,-0.8977674947907895,0.0078910448779774,1.2466735530144093,0.73305,1.9262699516964967,2.9722,-0.2502539014941892,-0.0679,-3.0,0.0,0.0,5.9722,1.171835819436513,-0.4747315708690799,0.0040896966936848,1.1451191419369169,1807.0,4.564043890993542,4.170250000000001,-0.974218079475119,8.9722,4.114157498616491,4.48,0.2185,0.0,0.0,8.7537,4.654493245111443,-0.0990619457016813,0.0185063640164704,2.1773008361767303
sub-cp024,ses-20210629,run-010,level-02B,2,sub-cp024_ses-20210629_level-02B_run-010,1,2.0,3,1318.7208,721.5262,1535.9944,3576.2414,1.0757,-0.1852430292590554,1.8977,-0.3668889725658956,-0.3709,-2.1712,0.0,0.0,4.068899999999999,0.8842951546015934,0.0819554394665102,0.000175049082364,0.8048098070435161,414.7408202290535,0.63025,1.771853441710748,2.3532,0.1225247444862829,0.0857,-0.844,0.0,0.0,3.1972,0.5045217132859366,0.6988255896473838,0.0034040536429963,0.4895495524197281,1.1569,0.6469281546404044,2.623,-0.2659298009682625,-0.3538,-2.017,0.0,0.0,4.640000000000001,1.0466959420941413,0.8447885602111982,-0.0001405697176559,1.0126229929706858,1859.0,4.479906267663409,0.8413000000000002,1.997095356887288,4.503,1.92374491662184,1.8224,0.2322,0.0,0.0,4.2708,2.032781377590849,0.9507638668345336,0.002586916810859,0.6569914862648285
sub-cp024,ses-20210629,run-002,level-03B,3,sub-cp024_ses-20210629_level-03B_run-002,2,3.0,3,2107.2477,6577.6873,3648.8785,12333.8135,1.03505,0.9091193906116032,3.0,0.4785977165639724,0.3995,-2.3377,0.0,0.0,5.3377,1.0246859984159853,0.2358034120648078,0.0019412104980956,0.9062137019262956,493.5580149292946,0.9491999999999998,0.3024988579661767,3.0,2.318718919898514,3.0,-0.444,0.0,0.0,3.444,2.602079040835491,-1.4034266743324562,0.0062760605770807,1.18104338351882,2.5011,-1.1076980706624715,3.0,0.6806704240666908,0.1807,-3.0,0.0,0.0,6.0,1.6729576087401428,0.2674113177056808,0.0057103722657685,1.5285031025929217,2759.0,5.58799556804908,3.2503,-0.8468998856468142,9.0,4.470394164552374,4.191,0.3056,0.0,0.0,8.6944,4.939481852438844,0.1520940774612612,0.0134251694827592,2.1013465777610407
sub-cp024,ses-20210629,run-005,level-03B,3,sub-cp024_ses-20210629_level-03B_run-005,2,3.0,3,503.2544,2381.6276,2769.6683,5654.5502,0.32885,2.1598382393143627,1.0177,-0.1438264596848934,-0.0969,-1.2264,0.0,0.0,2.2441,0.3254458905253994,-0.1645621935903867,0.0023529186534656,0.2920076880716966,424.8340666294098,1.9009,-0.954983078474806,3.0,1.0537386468952734,0.7311,-0.2058,0.0,0.0,3.2058,1.5517171221648771,0.7053994566783883,0.0072658956577808,1.1393254157748471,1.7445499999999998,-0.7392147861122016,1.2833,-0.9857061167747916,-1.2052999999999998,-3.0,0.0,0.0,4.2833000000000006,1.4852446927306366,0.4602918046199967,-0.0008553927957877,1.1112639177656212,2158.0,5.077276446103812,1.55855,0.1858553827049176,6.0962,2.620274003707136,2.4662,0.2013,0.0,0.0,5.8949,2.913070636737121,0.5805165371259284,0.009226190430296,1.2731440571697794
sub-cp024,ses-20210629,run-011,level-03B,3,sub-cp024_ses-20210629_level-03B_run-011,2,3.0,3,2110.7425,2981.279,2776.124,7868.1454,1.5393,-0.9140264101276494,3.0,1.19218155283129,1.1063,-0.8022,0.0,0.0,3.8022,1.5330804191045933,0.2901972753688207,0.0042607535950965,0.9641480069638688,370.8498895168304,2.4891,-0.5350275832688807,3.0,0.7357502626970228,1.0419,-3.0,0.0,0.0,6.0,2.028733685660137,-0.6795639847099928,0.0013959826189364,1.8911688944630431,2.7306,-1.015652695706527,3.0,-0.229850029188558,-0.5367,-3.0,0.0,0.0,6.0,1.915897985237352,0.2513830083876405,-0.0084648805048586,1.9026159031040528,1713.0,4.616423109173675,3.5641,-0.9046284381172688,9.0,4.593197373029772,4.8072,0.0816,0.0,0.0,8.9184,5.16247688186052,0.0005773463304626,0.0110049918184343,2.3573182718852137
sub-cp024,ses-20210629,run-004,level-04B,4,sub-cp024_ses-20210629_level-04B_run-004,3,4.0,3,1647.19,4541.0669,3255.4952,9443.7522,0.6437749999999998,-0.6801341292326923,1.7565,0.7683712806026366,0.77625,-0.6136,0.0,0.0,2.3701,0.8832062636724262,-0.0657709193324346,0.0034068221624583,0.4356009810054435,408.8267404586077,2.69695,-1.0443676444017334,3.0,2.0090237758945384,3.0,-0.5987,0.0,0.0,3.5987,2.4421686626985566,-0.8706335605793706,0.0079351463076042,1.3888554277173732,2.07675,-0.930487346773214,3.0,0.0450050376647833,0.13705,-3.0,0.0,0.0,6.0,1.920742131056641,-0.4050185091127664,0.007644314059531,1.920666988284308,2124.0,5.192908853316425,2.423575,-0.5979486747632468,7.7279,4.44620988700565,4.54905,0.4351,0.0,0.0,7.2928,4.857962013772842,-0.4732399110591064,0.0141778886417701,1.9577581811286
sub-cp024,ses-20210629,run-006,level-04B,4,sub-cp024_ses-20210629_level-04B_run-006,3,4.0,3,739.1916,2780.8591,1315.9497,4836.0004,0.436725,8.041146121377258,1.0364,-0.0808221473029045,0.0374,-3.0,0.0,0.0,4.0364,0.6676662598627615,-2.596368568399185,0.0006599764493092,0.662928320400286,371.6799292713404,2.590675,-1.580809293205579,-0.0554,-1.442354149377593,-1.12675,-3.0,0.0,0.0,2.9446,1.839742532613478,-0.3729514271094511,-0.0074295106690683,1.1423414254151036,1.02355,1.0357583167395994,2.9852,0.5013402489626556,0.3812,-1.5166,0.0,0.0,4.501799999999999,0.9670649990866726,1.0361872423163112,-0.0037427363988342,0.8271804863754413,1928.0,5.184568356375298,2.849525,-0.4773571941693824,7.3127,2.5082977697095434,2.26425,0.1483,0.0,0.0,7.1644000000000005,2.9698775426444675,0.5434089091891008,0.0105122706185934,1.59057446214786
sub-cp024,ses-20210629,run-009,level-04B,4,sub-cp024_ses-20210629_level-04B_run-009,3,4.0,3,2547.0784,1902.7494,1939.0935,6388.9214,1.0717499999999998,0.0735187645508603,3.0,1.6099499009900988,1.7518,-0.9973,0.0,0.0,3.9973,1.8581724096275325,-0.7358519392709536,0.0029539796691709,0.9281350246139382,343.97663958370686,2.0624,-0.4796054679402259,3.0,1.012954191419142,0.6376,-3.0,0.0,0.0,6.0,1.6482801169704135,0.03225955673944,0.0094084877505539,1.300718222587528,2.2995,-0.7068336543698264,3.0,-0.1699462706270627,0.1657,-3.0,0.0,0.0,6.0,1.611072044773959,-0.3374826739073844,-0.0083575442898656,1.602612457862698,1515.0,4.401461685980474,3.3586,-0.8817654750963397,9.0,4.2171116171617165,4.4715,0.2947,0.0,0.0,8.7053,4.721386982039453,-0.1223919268735928,0.0193460811991582,2.123780080869792
sub-cp025,ses-20210820,run-001,level-01B,1,sub-cp025_ses-20210820_level-01B_run-001,0,1.0,3,2198.7959,2189.1802,233.5054,4621.4815,0.6563000000000001,0.5634096400917397,-0.4078,-1.0490442270992366,-1.03345,-3.0,0.0,0.0,2.5922,1.1152761166026617,-0.4504396052725559,-0.0010833757366517,0.3787023227489376,394.3230271339417,1.74015,-0.6330159013757339,3.0,0.2879227099236641,-0.30945,-1.3134,0.0,0.0,4.3134,1.3976782796913574,0.9718785211008816,0.003809059823153,1.3680270380688222,0.2006,-0.7388471793940607,0.2766,0.0149447996183206,-0.0083,-0.2652,0.0,0.0,0.5418000000000001,0.1371151083018145,0.0142842652821491,-0.0003651828325792,0.1363307496141848,2096.0,5.3129030156496055,1.2418,-1.0297123260034486,3.9077,2.204905057251908,2.23905,0.5468,0.0,0.0,3.3609,2.346756151633358,0.1539449350722571,0.0045942029131984,0.8037202957305243
sub-cp025,ses-20210820,run-007,level-01B,1,sub-cp025_ses-20210820_level-01B_run-007,0,1.0,3,1682.4173,1241.9351,340.0722,3264.4246,1.6695749999999998,-0.949511974386608,1.4205,-0.3144922794117646,-0.5660000000000001,-3.0,0.0,0.0,4.4205000000000005,0.973261316531872,0.4236812593836638,-0.004525267560069,0.9212914757033356,364.9949926882982,0.8674249999999999,-1.090179307769546,1.5876,0.6035595063025209,0.5536000000000001,-0.4624,0.0,0.0,2.05,0.7910440119283965,-0.0155559265331025,0.0015948163992953,0.5114723337495815,0.3508,-0.8897624686914316,0.3019,-0.0753600840336134,-0.08895,-0.4579,0.0,0.0,0.7598,0.2086918228447605,0.0843404684469358,-0.0007701475516954,0.1946613378706206,1904.0,5.213770156088529,0.5567500000000003,0.587349470026199,3.1458,1.7145103991596635,1.7110500000000002,0.4923,0.0,0.0,2.6535,1.755470678112336,-0.2068151756042017,0.0061735093498235,0.3771022155242296
sub-cp025,ses-20210820,run-012,level-01B,1,sub-cp025_ses-20210820_level-01B_run-012,0,1.0,3,1535.8653,977.6613,446.1117,2959.6384,0.708425,0.4487803652127411,0.8649,-0.5011813559322034,-0.6563,-3.0,0.0,0.0,3.8649,0.7981112727916215,0.6885586774947736,0.0045604179979615,0.6212733501912724,371.7641673982144,0.871925,-0.8134313193972122,1.6759,0.3093651600753295,-0.0177,-0.32,0.0,0.0,1.9959,0.6420405402099385,0.7740167151315087,0.0017928032297047,0.562724034364583,0.29045,-0.6810252334920861,0.2561,-0.1675475517890772,-0.1356,-0.5385,0.0,0.0,0.7946,0.2625299211536498,-0.0898719329249765,-0.0005576115671684,0.2021608738721758,2124.0,5.710609537378984,0.507225,1.4155150389132851,3.1399,1.393427777777778,1.35845,0.8628,0.0,0.0,2.2771,1.430768373377747,0.6117129949186801,-0.0019512370034925,0.3248181645610129
sub-cp025,ses-20210820,run-003,level-02B,2,sub-cp025_ses-20210820_level-02B_run-003,1,2.0,3,1204.8266,1119.6553,451.6615,2776.1435,0.8159000000000001,0.5270862534907779,0.0348,-0.5578394712430427,-0.429,-3.0,0.0,0.0,3.0348,0.7288495853761381,-0.7279522963504413,-0.0017248076806313,0.4691896713372513,408.4513351321221,0.3636750000000001,4.571412868484753,2.412,-0.1568202690166976,-0.2831,-0.822,0.0,0.0,3.234,0.6686502537302619,2.212906184432259,0.0011896154038591,0.6501512293195546,0.326075,-0.1083337104280879,0.2258,-0.1389399814471243,-0.10675,-0.7219,0.0,0.0,0.9477,0.2790101129959071,-0.755253009515296,-0.0003150926167455,0.2420113437865914,2156.0,5.276026333229932,0.9876,-0.5703400223638599,3.1878,1.2876357142857144,1.13615,0.3632,0.0,0.0,2.8246,1.4339588901712974,0.488975221646338,0.0022967240386092,0.6312029472353626
sub-cp025,ses-20210820,run-008,level-02B,2,sub-cp025_ses-20210820_level-02B_run-008,1,2.0,3,897.8863,322.5919,304.4338,1524.912,0.6990999999999999,2.8327412502004634,0.3974,-0.3431151396374326,-0.361,-3.0,0.0,0.0,3.3974,0.5479632335037867,-0.5888610850387156,-0.0009869788489206,0.4273466795365035,394.942607358098,0.2823,-0.9113538364650262,0.3048,0.036560999510044,0.0756,-0.3986,0.0,0.0,0.7034,0.1812506769049179,-0.3813871683240222,-0.0007459311669882,0.1775684368696583,0.2037,0.1312045046896242,0.3114,0.0124763841254287,0.047,-0.4561,0.0,0.0,0.7675000000000001,0.1890534045311566,-0.9095890903681356,8.912687399180471e-05,0.1886875022120879,2041.0,5.16530746997959,0.4088999999999999,13.064217326957449,3.1892,0.747140862322391,0.7467,0.1138,0.0,0.0,3.0754,0.8018686354450673,1.696645104358877,0.0018220368899006,0.2912308296914759
sub-cp025,ses-20210820,run-010,level-02B,2,sub-cp025_ses-20210820_level-02B_run-010,1,2.0,3,876.7094,496.7618,268.6479,1642.119,0.8466250000000001,2.0827789372536456,0.8556,-0.0183882851445663,0.0764,-3.0,0.0,0.0,3.8556,0.5240704572788116,-0.8277581775782038,-0.0029093122031825,0.5238783532318245,382.495903596282,0.272125,2.4858211656205844,1.2181,0.1691789631106679,0.1706,-0.7483,0.0,0.0,1.9664,0.339296499108197,0.7204093116786997,-0.0010329522389265,0.2941831660516136,0.183825,0.5540078242178383,0.4819,0.0078783150548355,-0.0282499999999999,-0.2511,0.0,0.0,0.733,0.1784236931636422,1.0883371215683957,-0.0003403958023493,0.1782941201782244,2006.0,5.241886203613421,0.34975,12.489080452792424,3.1892,0.8186027916251247,0.7826500000000001,0.268,0.0,0.0,2.9212,0.8697993268868639,2.000949762830586,0.0038303678189097,0.2940806878812712
sub-cp025,ses-20210820,run-002,level-03B,3,sub-cp025_ses-20210820_level-03B_run-002,2,3.0,3,340.0609,867.9969,473.8897,1681.9474,0.2597,41.23611930246759,0.3961,-0.0682429906542056,-0.0074,-3.0,0.0,0.0,3.3961,0.288639318992187,-4.710911973918137,-0.0013602396873012,0.280524970608939,388.3874326944351,0.5595,2.5424809415869305,1.317,-0.1091731923266109,-0.2618,-2.3542,0.0,0.0,3.6712,0.5429905571825124,0.1968034631318274,-0.0058101776989663,0.5320330737181765,0.2903,1.5804602499171576,0.945,-0.0577847024102311,-0.076,-0.5727,0.0,0.0,1.5177,0.3071750210567903,1.0199770044149554,-0.0008048664134968,0.3017651632757712,2033.0,5.231889162589567,0.4787,5.696897580635891,3.2753,0.8273227742252829,0.7277,0.1504,0.0,0.0,3.1249,0.9368169198295354,1.7918089269150823,0.0070401351069235,0.4396112248829495
sub-cp025,ses-20210820,run-005,level-03B,3,sub-cp025_ses-20210820_level-03B_run-005,2,3.0,3,1512.7701,1166.15,676.183,3355.1031,1.131975,-0.2939854608328502,1.5176,-0.359539953488372,-0.3672499999999999,-3.0,0.0,0.0,4.5176,0.8707348268840733,-0.0278169215540861,-0.002400585711881,0.7932230537910567,406.0259107500314,0.905825,-0.95560806130527,1.5379,0.4203457209302325,0.3618,-0.7048,0.0,0.0,2.2427,0.6773420681107576,0.041558960124316,0.0002514617843265,0.5312560807198633,0.53225,-0.9083735526671846,0.4832,-0.1750640930232558,-0.1961,-0.8312,0.0,0.0,1.3144,0.3771413728021227,-0.0306093608874064,-0.0002216607305522,0.334125880534271,2150.0,5.292765666186819,0.9705750000000002,-0.2529126971753119,3.4851,1.5605125581395347,1.6097,0.2328,0.0,0.0,3.2523,1.69575348831022,0.2143876610769226,0.0019496292700574,0.663766052486961
sub-cp025,ses-20210820,run-011,level-03B,3,sub-cp025_ses-20210820_level-03B_run-011,2,3.0,3,1182.9348,379.4229,378.6153,1940.973,0.852525,0.5562066014619456,0.7672,-0.4046920296570899,-0.3828,-3.0,0.0,0.0,3.7672,0.6951373840383451,-0.3886426956527756,0.000600745046154,0.5653215355484839,407.8269168734551,0.241825,0.823592312328449,0.7784,0.0695434198331788,0.0419999999999999,-0.3381,0.0,0.0,1.1165,0.2436262764396028,0.9311192812745136,0.0009521195976392,0.2335438931022604,0.18775,0.6356606503805375,0.3454,-0.1441259036144578,-0.14145,-0.378,0.0,0.0,0.7234,0.2086252423533354,0.649029948943964,-0.0004465129506312,0.1508733367351333,2158.0,5.289008426752022,0.6100749999999999,1.6888440173914132,3.2731,0.8994332715477292,0.8868,0.0873,0.0,0.0,3.1858,1.0004659929035276,0.6737667173990338,0.0005007026058149,0.4382248090311585
sub-cp025,ses-20210820,run-004,level-04B,4,sub-cp025_ses-20210820_level-04B_run-004,3,4.0,3,2958.5716,4383.3979,677.8456,8019.8151,2.52475,-1.2440697690089155,2.2016,-0.8570178037383178,-0.7179,-3.0,0.0,0.0,5.2016,1.65957556877131,0.1368485287495858,-0.0079440929306115,1.4214977257150403,406.96905590593815,2.6267,-0.5113302145885275,2.3682,-1.729449953271028,-3.0,-3.0,0.0,0.0,5.3682,2.334403135015678,0.8607728364564691,-0.0033117997067362,1.568308068306566,0.624725,-0.9552797407059406,1.0659,0.0775028504672897,-0.0432,-0.4772,0.0,0.0,1.5431,0.3829575020405775,0.4663242500438003,0.0028250305110807,0.3751206625214033,2140.0,5.255927862226415,3.5641000000000007,-1.2409161405158091,6.4177,3.747577242990654,3.87045,0.2697,0.0,0.0,6.148,4.179248466239525,-0.2262554668464498,0.0123205927508132,1.850238433748808
sub-cp025,ses-20210820,run-006,level-04B,4,sub-cp025_ses-20210820_level-04B_run-006,3,4.0,3,1494.4636,481.6028,840.9724,2817.0388,1.1441,-0.5460286892593631,1.5278,-0.4034144004014048,-0.5094,-2.2275,0.0,0.0,3.7553,0.8774599220458953,0.2870488237432931,-0.0020113086203049,0.7794212929964509,384.7743663936853,0.4427,4.814525806294198,1.0979,-0.0541516808830908,-0.0522,-2.2115,0.0,0.0,3.3094,0.3092379529024592,-0.4730182835512168,-0.0051463927250651,0.3045361078136444,0.8437999999999999,-1.3331927205663456,0.6657,-0.1429412443552433,-0.1231,-0.9934,0.0,0.0,1.6591,0.4871786293178551,-0.0110584674711181,0.0003862003630666,0.4658537415314515,1993.0,5.177060048646451,0.7414000000000001,0.3438534661719177,3.1952,1.4134660812844957,1.394,0.2774,0.0,0.0,2.9178,1.504422801407197,0.5272691089335493,0.0056820313174476,0.5153007240323854
sub-cp025,ses-20210820,run-009,level-04B,4,sub-cp025_ses-20210820_level-04B_run-009,3,4.0,3,2032.4157,964.6349,849.086,3846.1366,1.19075,0.0690405668326614,2.0452,-0.7501304975124378,-0.7354499999999999,-3.0,0.0,0.0,5.0452,1.2289126502948555,0.2663215079957564,0.0030559687396785,0.973654035904388,416.6600212454796,0.6843,0.0734944727664181,1.3615,-0.2480379601990049,-0.17665,-1.6643,0.0,0.0,3.0258,0.6397674110594658,-0.0077613406505197,2.6400421060601937e-05,0.589875089583311,0.782675,-0.0492401467410901,1.5647,0.0518332338308457,-0.0492,-0.8458,0.0,0.0,2.4105,0.530842939969463,0.6726202011224962,-0.001072337102716,0.5284377649059401,2010.0,4.821676900977204,2.08605,-1.2518856937812926,4.0182,1.913500497512438,1.7512,0.091,0.0,0.0,3.9272,2.185793974915321,0.2324717284383997,0.004101905421334,1.0567718543494136
sub-cp026,ses-20210716,run-001,level-01B,1,sub-cp026_ses-20210716_level-01B_run-001,0,1.0,2,1238.0123,211.7189,129.0321,1578.7633,0.2030499999999999,64.09720227993498,-0.146,-0.6306738155883851,-0.6329,-3.0,0.0,0.0,2.854,0.6609178846302668,-5.645031359145856,-1.0951262441221387e-05,0.1976939511857504,374.3860602378845,0.2199499999999999,-1.0337400785287272,0.2787,-0.0025788079470198,-0.015,-0.2135,0.0,0.0,0.4921999999999999,0.124539803145415,0.2474575302922034,-7.665883708854985e-05,0.1245448281109244,0.0829,1.3066733040257814,0.234,-0.0024732552215995,-0.0124,-0.2796,0.0,0.0,0.5136000000000001,0.0902480552833403,-0.4138585130979476,-0.0004874647306153,0.0902371464663808,1963.0,5.240579734067415,0.1421,84.58959277361134,3.1402,0.8042606724401427,0.7991,0.3682,0.0,0.0,2.772,0.8245822624916777,7.021786700773505,0.0005750748301451,0.1819822773460347
sub-cp026,ses-20210716,run-007,level-01B,1,sub-cp026_ses-20210716_level-01B_run-007,0,1.0,2,691.1905,293.9054,327.299,1312.395,0.4522,0.2046630359884576,0.6938,-0.2340859718309859,-0.2304,-1.2822,0.0,0.0,1.976,0.4574140415022043,0.2461297742872589,0.0004865190017164,0.3930883053258311,361.9591411203146,0.2054,0.4469513179884847,0.651,0.0557067042253521,0.0343,-0.4045,0.0,0.0,1.0555,0.2268070563772988,0.3279342312452782,-7.542287760851305e-05,0.2199214679582123,0.3571,-0.785673979928454,0.3176,-0.034458028169014,0.0215,-0.5006,0.0,0.0,0.8182,0.2357394968550344,-0.651688946026611,-0.0001298489101685,0.2332732556586369,1775.0,4.901105673168579,0.2551,5.545136934771639,1.9846,0.7393778028169014,0.6731,0.2591,0.0,0.0,1.7254999999999998,0.7911842971711085,1.85020665051901,-0.0002812472139394,0.2816695832319418
sub-cp026,ses-20210716,run-012,level-01B,1,sub-cp026_ses-20210716_level-01B_run-012,0,1.0,2,870.4429,385.5683,294.8146,1550.8259,0.7294,0.1094239210157468,0.7104,-0.2869449660928534,-0.3159,-2.4192,0.0,0.0,3.1296,0.5257391031739559,0.2585459368879276,0.0004088037421962,0.4406421191311159,365.45653715729713,0.31,-0.6952031897864996,0.7261,0.1387841940532081,0.129,-0.2329,0.0,0.0,0.959,0.2520417796323251,0.2485392366578361,0.0023447384651137,0.2104450247948323,0.2577,-1.0507719846339507,0.2291,-0.0707574856546687,-0.0691,-0.3537,0.0,0.0,0.5828,0.1796263282591396,0.3285669949097884,2.4626731457607754e-06,0.1651460658359953,1917.0,5.242757496975158,0.3476,1.8628071242464928,2.5605,0.8089844027125718,0.8024,0.1981,0.0,0.0,2.3624,0.8561357931069784,0.4134020518594847,0.0012176550554039,0.2802743474248889
sub-cp026,ses-20210716,run-003,level-02B,2,sub-cp026_ses-20210716_level-02B_run-003,1,2.0,2,1114.9651,388.2169,448.5304,1951.7123,0.81745,-0.1094984510644563,1.3476,-0.1263390471258415,-0.4248,-2.0128,0.0,0.0,3.3604,0.6679009278013063,1.0184127315144542,-0.0008596555355526,0.6560129265975885,391.5521811693907,0.26785,-0.4821775450972598,0.3211,-0.1371452615225271,-0.1286,-0.5419,0.0,0.0,0.863,0.2511521086986538,-0.0272260543827115,0.0010517116742145,0.2104554490215731,0.5038,-1.4288895174545746,0.5467,0.072516519937856,-0.0194,-0.3192,0.0,0.0,0.8658999999999999,0.2704025338562834,0.3548100339496912,0.0003606160475937,0.2605648569854771,1931.0,4.929100367251067,0.55935,-0.6008054412849329,2.1996,1.010725220093216,0.929,0.2762,0.0,0.0,1.9234,1.0797500972884932,0.1490502289100102,0.001740764150424,0.3799599534269064
sub-cp026,ses-20210716,run-008,level-02B,2,sub-cp026_ses-20210716_level-02B_run-008,1,2.0,2,429.4362,184.8823,434.2798,1048.5983,0.399625,18.24393208564266,0.3271,-0.1457607995846313,-0.10525,-2.8635,0.0,0.0,3.1906000000000003,0.3038041774049901,-2.275728605302392,0.0002019323672364,0.2666227240930316,388.74401897192,0.1702,-0.4525139513375955,0.1987,0.0129252336448598,0.0491,-0.2721,0.0,0.0,0.4708,0.1120213720615232,-0.6129504822576024,4.4759531081703526e-05,0.1113021033013124,0.485575,-1.473966850269371,0.468,0.1017771547248182,0.04345,-0.3203,0.0,0.0,0.7883,0.2698075564896965,0.0415200023970312,-0.0002971106804561,0.2499399195700946,1926.0,4.951844674268925,0.2542,14.724814490981569,3.0511,0.5444434579439253,0.50925,0.0975,0.0,0.0,2.9536,0.6016595911726597,2.1371255444765103,-0.0003946041418352,0.2561438072469165
sub-cp026,ses-20210716,run-010,level-02B,2,sub-cp026_ses-20210716_level-02B_run-010,1,2.0,2,1339.5649,549.2251,376.8615,2265.6514,0.97835,-0.8463710276810801,0.7581,-0.4328956860945388,-0.4291,-2.5714,0.0,0.0,3.3295000000000003,0.7330758440752159,0.1253651755912714,-0.0006041899660868,0.5917450605728175,399.8742341995239,0.4694,-1.2252338513814782,0.3369,-0.1128148233134465,-0.1673,-0.51,0.0,0.0,0.8469,0.2809021465047362,0.4184869473543495,0.0001070336529325,0.2573115168238252,0.3566,-0.959527188355716,0.4181,0.0086269848554382,-0.0511,-0.2767,0.0,0.0,0.6948000000000001,0.2022777650329108,0.5270274813127199,0.0003531110232262,0.2021401033074514,2179.0,5.446712525401801,0.6926499999999999,-0.893144971865814,2.76,1.039767508031207,0.9052,0.314,0.0,0.0,2.446,1.1044328728320316,0.2797811828038111,0.0008502673363804,0.3724502136933776
