run_key,subject_id,outer_fold,target_class,class_score_0,class_score_1,class_score_2,class_score_3,predicted_class,model,source_path,source_sha256,derived_readonly_reference
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,0,0.4731202840805054,0.4394876718521118,0.392215633392334,0.3286393940448761,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,0,0.4649656653404236,0.43039581179618835,0.4201450526714325,0.3282033681869507,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,0,0.4821081042289734,0.4254082977771759,0.4077798962593079,0.31563933491706847,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,1,0.39947273135185235,0.507698118686676,0.4159989237785339,0.28298585712909696,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,1,0.38290237784385683,0.5042767882347107,0.4296279072761536,0.28278454542160036,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,1,0.4201844871044159,0.47590609192848204,0.412271523475647,0.3102770209312439,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,2,0.3640716314315796,0.4317925453186035,0.5003329694271088,0.36274991631507875,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,2,0.3433356165885925,0.45991613268852233,0.5326209664344788,0.30850419998168943,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,2,0.3565122544765472,0.4278861880302429,0.5121409475803376,0.3198251485824585,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,3,0.3584960103034973,0.32789005637168883,0.4158634126186371,0.5974250555038452,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,3,0.3657811284065246,0.3241233766078949,0.4036979675292969,0.5826383829116821,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,3,0.37240647673606875,0.3336242258548736,0.41487122178077696,0.586245882511139,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,0,0.8560603022575378,0.8511807203292847,0.8202803254127502,0.8007225155830383,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,0,0.87356196641922,0.8538828253746032,0.8098511695861816,0.7594049096107482,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,0,0.869010579586029,0.8569921731948853,0.8263065934181213,0.7605320692062378,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,1,0.842679762840271,0.8507668018341065,0.8354210138320923,0.7807107329368591,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,1,0.8558274269104004,0.9095206260681152,0.8698509812355042,0.7520180463790893,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,1,0.8669771552085876,0.8965255498886109,0.8516783952713013,0.7553325057029724,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,2,0.8278709888458252,0.8501121163368225,0.8592200636863708,0.8282618045806884,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,2,0.8197509527206421,0.8666122317314148,0.8865855932235718,0.7766189813613892,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,2,0.8406492114067078,0.8857427120208741,0.8994210124015808,0.7735170841217041,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,3,0.821971344947815,0.8352497816085815,0.8530035972595215,0.8679011344909668,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,3,0.8095149278640748,0.8327588438987732,0.8547624826431275,0.8686931967735291,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,3,0.8190617561340332,0.8406814932823181,0.8591866850852966,0.8860214591026306,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,0,0.876517117023468,0.8441298723220825,0.8135514736175538,0.8131798505783081,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,0,0.8785791993141174,0.8880589246749878,0.8528940439224243,0.7975221157073975,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,0,0.8747033596038818,0.890822970867157,0.8479395866394043,0.7676760435104371,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,1,0.8686700344085694,0.9017904162406921,0.8719640016555786,0.7777812957763672,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,1,0.8641547679901123,0.8853900313377381,0.8474902272224426,0.786980664730072,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp020_ses-20210604_level-02B_run-010,sub-cp020,2,1,0.8641979932785034,0.9008975386619568,0.8588185787200928,0.7494218111038208,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp020_ses-20210604_level-03B_run-002,sub-cp020,2,2,0.7988986134529114,0.831266725063324,0.8468317031860352,0.8136355876922607,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp020_ses-20210604_level-03B_run-005,sub-cp020,2,2,0.8493250727653503,0.8762534737586976,0.8945947766304017,0.793668246269226,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp020_ses-20210604_level-03B_run-011,sub-cp020,2,2,0.8220072746276855,0.860793161392212,0.8717125058174133,0.8311376810073853,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp020_ses-20210604_level-04B_run-004,sub-cp020,2,3,0.8042728543281555,0.8187057375907898,0.8328800201416016,0.8706731081008912,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp020_ses-20210604_level-04B_run-006,sub-cp020,2,3,0.8002600193023681,0.8093459725379943,0.8214641094207764,0.859584903717041,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp020_ses-20210604_level-04B_run-009,sub-cp020,2,3,0.8293134450912476,0.8360967755317688,0.8530628085136414,0.8678272485733032,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,0,0.8693504452705383,0.8577609181404113,0.8349335551261902,0.8242700219154357,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,0,0.8567111492156982,0.8432707548141479,0.82256019115448,0.824092972278595,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,0,0.8981398940086365,0.9052214026451111,0.8693960785865784,0.8222583651542663,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,1,0.8679863929748535,0.8666475057601929,0.849771249294281,0.8243188261985779,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,1,0.8405490398406983,0.8562127590179444,0.8476975083351135,0.8284329295158386,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,1,0.8566909313201905,0.8803967118263245,0.8755748748779297,0.8586879134178161,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,2,0.8212405681610108,0.8478599548339844,0.8709287524223328,0.866115128993988,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,2,0.8387337803840638,0.8538176655769348,0.8840755224227905,0.8453127145767212,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,2,0.8593281984329224,0.8563907742500305,0.8870198130607605,0.8703648805618286,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,3,0.8254751086235046,0.8323654174804688,0.8542325496673584,0.8976378560066223,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,3,0.8091290473937989,0.8260205030441284,0.834822702407837,0.8820632219314575,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,3,0.8062311291694642,0.8344718933105468,0.8627314448356629,0.8883899927139283,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,0,0.833231508731842,0.8226719498634338,0.7926677346229554,0.733639657497406,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,0,0.8613791108131409,0.8447309255599975,0.829839539527893,0.7956449389457703,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,0,0.8375324845314026,0.8363479375839233,0.829192328453064,0.8028189778327942,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,1,0.8581406712532044,0.8783913969993591,0.8567454934120178,0.8304572820663452,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,1,0.8521098136901856,0.8678359866142273,0.8243070840835571,0.7682914495468139,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,1,0.8188860058784485,0.8568523287773132,0.8515739560127258,0.7700819730758667,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,2,0.8510391116142273,0.8833058476448059,0.8968052387237548,0.8171205282211303,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,2,0.8379621624946594,0.8523134708404541,0.8745827317237854,0.8404229640960693,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,2,0.8486736655235291,0.8374284863471985,0.8241088390350342,0.7834630489349366,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,3,0.8204338788986206,0.8530932307243347,0.8696327924728393,0.8932446718215943,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,3,0.8278714537620544,0.8405843734741211,0.8572620511054992,0.8842090964317322,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,3,0.8091752409934998,0.831282913684845,0.8474550366401672,0.8619341731071473,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,0,0.831791365146637,0.829650056362152,0.8019726634025574,0.7753282308578491,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,0,0.8314796924591065,0.8357049226760864,0.8089030981063843,0.7851322650909424,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,0,0.8679254174232482,0.8442394256591796,0.8406436085700989,0.8065087080001831,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,1,0.8408561587333679,0.852911913394928,0.845015287399292,0.7907607197761536,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,1,0.8342663884162903,0.8356524229049682,0.8192393183708191,0.7953693270683289,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,1,0.8326424717903137,0.8586002230644226,0.8632407546043396,0.7961091518402099,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,2,0.8074238181114197,0.8074181556701661,0.8251924157142639,0.8098658204078675,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,2,0.8103513717651367,0.8263244509696961,0.8502597212791443,0.7865023016929626,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,2,0.8317064762115478,0.8468238234519958,0.8546960830688477,0.8286013841629029,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,3,0.8477798938751221,0.8436990737915039,0.8494813561439514,0.8544018387794494,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,3,0.8365625500679016,0.8566980481147766,0.8643010854721069,0.8942149043083191,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,3,0.7993759274482727,0.7896044611930847,0.7916345953941345,0.8043999314308167,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,0,0.8540709614753723,0.8590563058853149,0.8246944427490235,0.7839096546173095,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,0,0.9053044080734253,0.8483340740203857,0.8201612710952759,0.7773447036743164,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,0,0.8598113775253295,0.8265146970748901,0.8224672675132751,0.7926114678382874,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,1,0.8563241600990296,0.8898310184478759,0.8511205792427063,0.7723982095718384,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,1,0.8842445611953735,0.9281570315361023,0.8581407308578491,0.7454074144363403,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,1,0.8923648238182068,0.9145183205604553,0.8547995805740356,0.76170654296875,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
