run_key,subject_id,outer_fold,modality,seed,modality_available,task,target_score,prediction_raw,prediction_bounded,residual_bounded
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,eye_tracking_features,46,True,regression,2.0,1.6718609,1.6718609,0.328139066696167
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,eye_tracking_features,46,True,regression,3.0,2.8535814,2.8535814,0.1464185714721679
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,eye_tracking_features,46,True,regression,3.0,3.0278811,3.0278811,-0.0278811454772949
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,eye_tracking_features,46,True,regression,3.0,3.0259862,3.0259862,-0.0259861946105957
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,eye_tracking_features,46,True,regression,4.0,4.4845734,4.0,0.0
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,eye_tracking_features,46,True,regression,4.0,4.4636106,4.0,0.0
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,eye_tracking_features,46,True,regression,4.0,3.5626788,3.5626788,0.4373211860656738
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,eye_tracking_features,46,True,regression,1.0,3.2000737,3.2000737,-2.200073719024658
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,eye_tracking_features,46,True,regression,1.0,3.6322582,3.6322582,-2.632258176803589
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,eye_tracking_features,46,True,regression,1.0,3.429169,3.429169,-2.429168939590454
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,eye_tracking_features,46,True,regression,2.0,3.2937438,3.2937438,-1.2937438488006592
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,eye_tracking_features,46,True,regression,2.0,3.5809643,3.5809643,-1.5809643268585205
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,eye_tracking_features,46,True,regression,2.0,3.3991487,3.3991487,-1.39914870262146
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,eye_tracking_features,46,True,regression,3.0,3.0036082,3.0036082,-0.003608226776123
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,eye_tracking_features,46,True,regression,3.0,2.8227587,2.8227587,0.1772413253784179
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,eye_tracking_features,46,True,regression,3.0,3.38243,3.38243,-0.3824300765991211
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,eye_tracking_features,46,True,regression,4.0,3.6782675,3.6782675,0.3217325210571289
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,eye_tracking_features,46,True,regression,4.0,2.7234926,2.7234926,1.2765073776245115
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,eye_tracking_features,46,True,regression,4.0,4.0066714,4.0,0.0
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,eye_tracking_features,46,True,regression,1.0,0.46442366,1.0,0.0
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,eye_tracking_features,46,True,regression,1.0,2.034314,2.034314,-1.0343139171600342
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,eye_tracking_features,46,True,regression,1.0,1.2215333,1.2215333,-0.2215332984924316
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,eye_tracking_features,46,True,regression,2.0,0.92421436,1.0,1.0
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,eye_tracking_features,46,True,regression,2.0,1.5328808,1.5328808,0.4671192169189453
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,eye_tracking_features,46,True,regression,2.0,1.9925929,1.9925929,0.0074070692062377
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,eye_tracking_features,46,True,regression,3.0,1.3447659,1.3447659,1.6552340984344482
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,eye_tracking_features,46,True,regression,3.0,2.2466269,2.2466269,0.7533731460571289
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,eye_tracking_features,46,True,regression,3.0,2.0399947,2.0399947,0.9600052833557128
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,eye_tracking_features,46,True,regression,4.0,2.3575354,2.3575354,1.6424646377563477
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,eye_tracking_features,46,True,regression,4.0,2.7076952,2.7076952,1.292304754257202
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,eye_tracking_features,46,True,regression,4.0,2.2102156,2.2102156,1.7897844314575195
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,eye_tracking_features,46,True,regression,1.0,1.4211471,1.4211471,-0.4211471080780029
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,eye_tracking_features,46,True,regression,1.0,2.5990732,2.5990732,-1.5990731716156006
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,eye_tracking_features,46,True,regression,1.0,2.0371978,2.0371978,-1.037197828292847
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,eye_tracking_features,46,True,regression,2.0,1.5049088,1.5049088,0.4950911998748779
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,eye_tracking_features,46,True,regression,2.0,1.5504694,1.5504694,0.4495306015014648
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,eye_tracking_features,46,True,regression,2.0,2.4457867,2.4457867,-0.445786714553833
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,eye_tracking_features,46,True,regression,3.0,3.3454225,3.3454225,-0.3454225063323974
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,eye_tracking_features,46,True,regression,3.0,1.4605356,1.4605356,1.5394643545150757
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,eye_tracking_features,46,True,regression,3.0,2.6245956,2.6245956,0.3754043579101562
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,eye_tracking_features,46,True,regression,4.0,1.2236295,1.2236295,2.7763705253601074
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,eye_tracking_features,46,True,regression,4.0,2.0548239,2.0548239,1.945176124572754
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,eye_tracking_features,46,True,regression,4.0,3.0750492,3.0750492,0.9249508380889891
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,eye_tracking_features,46,True,regression,1.0,1.8957112,1.8957112,-0.8957111835479736
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,eye_tracking_features,46,True,regression,1.0,3.2711163,3.2711163,-2.271116256713867
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,eye_tracking_features,46,True,regression,1.0,2.737887,2.737887,-1.737886905670166
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,eye_tracking_features,46,True,regression,2.0,1.9132602,1.9132602,0.0867397785186767
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,eye_tracking_features,46,True,regression,2.0,2.5849779,2.5849779,-0.5849778652191162
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,eye_tracking_features,46,True,regression,2.0,2.5502954,2.5502954,-0.550295352935791
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,eye_tracking_features,46,True,regression,3.0,2.5486152,2.5486152,0.4513847827911377
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,eye_tracking_features,46,True,regression,3.0,3.6924872,3.6924872,-0.6924872398376465
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,eye_tracking_features,46,True,regression,3.0,2.5528488,2.5528488,0.4471511840820312
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,eye_tracking_features,46,True,regression,4.0,3.0295982,3.0295982,0.9704017639160156
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,eye_tracking_features,46,True,regression,4.0,2.6368623,2.6368623,1.3631377220153809
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,eye_tracking_features,46,True,regression,4.0,1.9288361,1.9288361,2.071163892745972
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,eye_tracking_features,46,True,regression,1.0,1.3088875,1.3088875,-0.3088874816894531
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,eye_tracking_features,46,True,regression,1.0,2.0488455,2.0488455,-1.0488455295562744
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,eye_tracking_features,46,True,regression,1.0,1.766048,1.766048,-0.7660479545593262
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,eye_tracking_features,46,True,regression,2.0,2.4291596,2.4291596,-0.4291596412658691
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,eye_tracking_features,46,True,regression,2.0,3.130023,3.130023,-1.1300230026245115
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,eye_tracking_features,46,True,regression,2.0,2.2813444,2.2813444,-0.2813444137573242
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,eye_tracking_features,46,True,regression,3.0,1.9409134,1.9409134,1.059086561203003
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,eye_tracking_features,46,True,regression,3.0,3.2031138,3.2031138,-0.2031137943267822
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,eye_tracking_features,46,True,regression,3.0,3.1847396,3.1847396,-0.1847395896911621
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,eye_tracking_features,46,True,regression,4.0,2.3796158,2.3796158,1.6203842163085938
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,eye_tracking_features,46,True,regression,4.0,3.820897,3.820897,0.1791028976440429
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,eye_tracking_features,46,True,regression,4.0,2.6909356,2.6909356,1.3090643882751465
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,eye_tracking_features,46,True,regression,1.0,2.3066874,2.3066874,-1.306687355041504
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,eye_tracking_features,46,True,regression,1.0,1.6249783,1.6249783,-0.6249783039093018
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,eye_tracking_features,46,True,regression,1.0,1.5470073,1.5470073,-0.5470073223114014
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,eye_tracking_features,46,True,regression,2.0,2.4476786,2.4476786,-0.4476785659790039
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,eye_tracking_features,46,True,regression,2.0,2.716125,2.716125,-0.7161250114440918
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,eye_tracking_features,46,True,regression,2.0,3.4336305,3.4336305,-1.4336304664611816
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,eye_tracking_features,46,True,regression,3.0,3.6479874,3.6479874,-0.6479873657226562
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,eye_tracking_features,46,True,regression,3.0,2.4160743,2.4160743,0.583925724029541
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,eye_tracking_features,46,True,regression,3.0,3.4880168,3.4880168,-0.4880168437957763
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,eye_tracking_features,46,True,regression,4.0,3.4145453,3.4145453,0.5854547023773193
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,eye_tracking_features,46,True,regression,4.0,3.3908021,3.3908021,0.6091978549957275
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,eye_tracking_features,46,True,regression,4.0,2.7251444,2.7251444,1.274855613708496
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,eye_tracking_features,46,True,regression,1.0,1.5731001,1.5731001,-0.5731000900268555
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,eye_tracking_features,46,True,regression,1.0,3.200369,3.200369,-2.200368881225586
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,eye_tracking_features,46,True,regression,1.0,2.8235803,2.8235803,-1.823580265045166
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,eye_tracking_features,46,True,regression,2.0,2.0868223,2.0868223,-0.0868222713470459
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,eye_tracking_features,46,True,regression,2.0,3.6154819,3.6154819,-1.6154818534851074
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,eye_tracking_features,46,True,regression,2.0,3.565454,3.565454,-1.5654540061950684
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,eye_tracking_features,46,True,regression,3.0,3.6657035,3.6657035,-0.665703535079956
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,eye_tracking_features,46,True,regression,3.0,3.6004276,3.6004276,-0.6004276275634766
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,eye_tracking_features,46,True,regression,3.0,3.6628225,3.6628225,-0.6628224849700928
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,eye_tracking_features,46,True,regression,4.0,3.522079,3.522079,0.4779210090637207
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,eye_tracking_features,46,True,regression,4.0,4.2599163,4.0,0.0
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,eye_tracking_features,46,True,regression,4.0,3.2837276,3.2837276,0.7162723541259766
sub-cp028_ses-20211214_level-01B_run-001,sub-cp028,5,eye_tracking_features,46,True,regression,1.0,1.8164685,1.8164685,-0.8164684772491455
sub-cp028_ses-20211214_level-01B_run-007,sub-cp028,5,eye_tracking_features,46,True,regression,1.0,2.163195,2.163195,-1.1631948947906494
sub-cp028_ses-20211214_level-01B_run-012,sub-cp028,5,eye_tracking_features,46,True,regression,1.0,2.343324,2.343324,-1.3433239459991455
sub-cp028_ses-20211214_level-02B_run-003,sub-cp028,5,eye_tracking_features,46,True,regression,2.0,2.9103765,2.9103765,-0.9103765487670898
sub-cp028_ses-20211214_level-02B_run-008,sub-cp028,5,eye_tracking_features,46,True,regression,2.0,2.0226233,2.0226233,-0.0226233005523681
sub-cp028_ses-20211214_level-02B_run-010,sub-cp028,5,eye_tracking_features,46,True,regression,2.0,2.1067028,2.1067028,-0.1067028045654296
sub-cp028_ses-20211214_level-03B_run-002,sub-cp028,5,eye_tracking_features,46,True,regression,3.0,2.4695299,2.4695299,0.5304701328277588
sub-cp028_ses-20211214_level-03B_run-005,sub-cp028,5,eye_tracking_features,46,True,regression,3.0,2.432061,2.432061,0.567939043045044
sub-cp028_ses-20211214_level-03B_run-011,sub-cp028,5,eye_tracking_features,46,True,regression,3.0,1.1721072,1.1721072,1.827892780303955
sub-cp028_ses-20211214_level-04B_run-004,sub-cp028,5,eye_tracking_features,46,True,regression,4.0,3.5746908,3.5746908,0.4253091812133789
sub-cp028_ses-20211214_level-04B_run-006,sub-cp028,5,eye_tracking_features,46,True,regression,4.0,3.0973034,3.0973034,0.9026966094970704
sub-cp028_ses-20211214_level-04B_run-009,sub-cp028,5,eye_tracking_features,46,True,regression,4.0,2.7485576,2.7485576,1.2514424324035645
sub-cp030_ses-20211025_level-01B_run-001,sub-cp030,5,eye_tracking_features,46,True,regression,1.0,1.1430378,1.1430378,-0.1430377960205078
sub-cp030_ses-20211025_level-01B_run-007,sub-cp030,5,eye_tracking_features,46,True,regression,1.0,1.2762017,1.2762017,-0.2762017250061035
sub-cp030_ses-20211025_level-01B_run-012,sub-cp030,5,eye_tracking_features,46,True,regression,1.0,0.4200225,1.0,0.0
sub-cp030_ses-20211025_level-02B_run-003,sub-cp030,5,eye_tracking_features,46,True,regression,2.0,1.134732,1.134732,0.8652679920196533
sub-cp030_ses-20211025_level-02B_run-008,sub-cp030,5,eye_tracking_features,46,True,regression,2.0,1.1581357,1.1581357,0.8418643474578857
sub-cp030_ses-20211025_level-02B_run-010,sub-cp030,5,eye_tracking_features,46,True,regression,2.0,1.2408106,1.2408106,0.7591893672943115
sub-cp030_ses-20211025_level-03B_run-002,sub-cp030,5,eye_tracking_features,46,True,regression,3.0,1.0974627,1.0974627,1.9025373458862305
sub-cp030_ses-20211025_level-03B_run-011,sub-cp030,5,eye_tracking_features,46,True,regression,3.0,1.6104667,1.6104667,1.389533281326294
sub-cp030_ses-20211025_level-04B_run-004,sub-cp030,5,eye_tracking_features,46,True,regression,4.0,0.71683645,1.0,3.0
sub-cp030_ses-20211025_level-04B_run-006,sub-cp030,5,eye_tracking_features,46,True,regression,4.0,0.9716191,1.0,3.0
sub-cp030_ses-20211025_level-04B_run-009,sub-cp030,5,eye_tracking_features,46,True,regression,4.0,2.7551095,2.7551095,1.2448904514312744
sub-cp032_ses-20211105_level-01B_run-001,sub-cp032,5,eye_tracking_features,46,True,regression,1.0,3.458434,3.458434,-2.4584341049194336
sub-cp032_ses-20211105_level-01B_run-007,sub-cp032,5,eye_tracking_features,46,True,regression,1.0,2.631796,2.631796,-1.631795883178711
sub-cp032_ses-20211105_level-01B_run-012,sub-cp032,5,eye_tracking_features,46,True,regression,1.0,2.3129249,2.3129249,-1.312924861907959
sub-cp032_ses-20211105_level-02B_run-003,sub-cp032,5,eye_tracking_features,46,True,regression,2.0,3.0079703,3.0079703,-1.0079703330993652
sub-cp032_ses-20211105_level-02B_run-008,sub-cp032,5,eye_tracking_features,46,True,regression,2.0,2.7870123,2.7870123,-0.7870123386383057
sub-cp032_ses-20211105_level-02B_run-010,sub-cp032,5,eye_tracking_features,46,True,regression,2.0,3.3492985,3.3492985,-1.3492984771728516
sub-cp032_ses-20211105_level-03B_run-002,sub-cp032,5,eye_tracking_features,46,True,regression,3.0,3.2733235,3.2733235,-0.2733235359191894
sub-cp032_ses-20211105_level-03B_run-005,sub-cp032,5,eye_tracking_features,46,True,regression,3.0,2.952083,2.952083,0.0479168891906738
sub-cp032_ses-20211105_level-03B_run-011,sub-cp032,5,eye_tracking_features,46,True,regression,3.0,3.111753,3.111753,-0.1117529869079589
sub-cp032_ses-20211105_level-04B_run-004,sub-cp032,5,eye_tracking_features,46,True,regression,4.0,3.1415308,3.1415308,0.8584692478179932
sub-cp032_ses-20211105_level-04B_run-006,sub-cp032,5,eye_tracking_features,46,True,regression,4.0,3.4626176,3.4626176,0.5373823642730713
sub-cp032_ses-20211105_level-04B_run-009,sub-cp032,5,eye_tracking_features,46,True,regression,4.0,3.339065,3.339065,0.6609349250793457
sub-cp035_ses-20220125_level-01B_run-001,sub-cp035,5,eye_tracking_features,46,True,regression,1.0,2.3104372,2.3104372,-1.3104372024536133
sub-cp035_ses-20220125_level-01B_run-007,sub-cp035,5,eye_tracking_features,46,True,regression,1.0,3.1258645,3.1258645,-2.1258645057678223
sub-cp035_ses-20220125_level-01B_run-012,sub-cp035,5,eye_tracking_features,46,True,regression,1.0,3.0539756,3.0539756,-2.0539755821228027
sub-cp035_ses-20220125_level-02B_run-003,sub-cp035,5,eye_tracking_features,46,True,regression,2.0,2.9945562,2.9945562,-0.994556188583374
sub-cp035_ses-20220125_level-02B_run-008,sub-cp035,5,eye_tracking_features,46,True,regression,2.0,4.0187216,4.0,-2.0
sub-cp035_ses-20220125_level-02B_run-010,sub-cp035,5,eye_tracking_features,46,True,regression,2.0,3.4677672,3.4677672,-1.4677672386169434
sub-cp035_ses-20220125_level-03B_run-002,sub-cp035,5,eye_tracking_features,46,True,regression,3.0,2.7422442,2.7422442,0.2577557563781738
sub-cp035_ses-20220125_level-03B_run-005,sub-cp035,5,eye_tracking_features,46,True,regression,3.0,3.3058023,3.3058023,-0.3058023452758789
sub-cp035_ses-20220125_level-03B_run-011,sub-cp035,5,eye_tracking_features,46,True,regression,3.0,3.3125045,3.3125045,-0.3125045299530029
sub-cp035_ses-20220125_level-04B_run-004,sub-cp035,5,eye_tracking_features,46,True,regression,4.0,2.817535,2.817535,1.1824650764465332
sub-cp035_ses-20220125_level-04B_run-006,sub-cp035,5,eye_tracking_features,46,True,regression,4.0,2.906252,2.906252,1.0937480926513672
sub-cp035_ses-20220125_level-04B_run-009,sub-cp035,5,eye_tracking_features,46,True,regression,4.0,2.8233237,2.8233237,1.1766762733459473
sub-cp004_ses-20210330_level-01B_run-001,sub-cp004,1,flight_parameter_features,42,True,regression,1.0,1.2331592,1.2331592,-0.2331591844558715
sub-cp004_ses-20210330_level-01B_run-007,sub-cp004,1,flight_parameter_features,42,True,regression,1.0,1.0086281,1.0086281,-0.0086281299591064
sub-cp004_ses-20210330_level-01B_run-012,sub-cp004,1,flight_parameter_features,42,True,regression,1.0,0.89561856,1.0,0.0
sub-cp004_ses-20210330_level-02B_run-003,sub-cp004,1,flight_parameter_features,42,True,regression,2.0,1.9370074,1.9370074,0.0629925727844238
sub-cp004_ses-20210330_level-02B_run-008,sub-cp004,1,flight_parameter_features,42,True,regression,2.0,2.0198562,2.0198562,-0.0198562145233154
sub-cp004_ses-20210330_level-02B_run-010,sub-cp004,1,flight_parameter_features,42,True,regression,2.0,1.9210806,1.9210806,0.0789194107055664
sub-cp004_ses-20210330_level-03B_run-002,sub-cp004,1,flight_parameter_features,42,True,regression,3.0,2.7890959,2.7890959,0.2109041213989257
sub-cp004_ses-20210330_level-03B_run-005,sub-cp004,1,flight_parameter_features,42,True,regression,3.0,2.9813795,2.9813795,0.018620491027832
sub-cp004_ses-20210330_level-03B_run-011,sub-cp004,1,flight_parameter_features,42,True,regression,3.0,2.9777346,2.9777346,0.0222654342651367
sub-cp004_ses-20210330_level-04B_run-004,sub-cp004,1,flight_parameter_features,42,True,regression,4.0,4.1882257,4.0,0.0
sub-cp004_ses-20210330_level-04B_run-006,sub-cp004,1,flight_parameter_features,42,True,regression,4.0,3.8667617,3.8667617,0.1332383155822754
sub-cp004_ses-20210330_level-04B_run-009,sub-cp004,1,flight_parameter_features,42,True,regression,4.0,3.7759347,3.7759347,0.2240653038024902
sub-cp011_ses-20210408_level-01B_run-001,sub-cp011,1,flight_parameter_features,42,True,regression,1.0,1.647895,1.647895,-0.6478949785232544
sub-cp011_ses-20210408_level-01B_run-007,sub-cp011,1,flight_parameter_features,42,True,regression,1.0,1.3416708,1.3416708,-0.3416707515716553
sub-cp011_ses-20210408_level-01B_run-012,sub-cp011,1,flight_parameter_features,42,True,regression,1.0,1.927622,1.927622,-0.9276219606399536
sub-cp011_ses-20210408_level-02B_run-003,sub-cp011,1,flight_parameter_features,42,True,regression,2.0,2.9204373,2.9204373,-0.9204373359680176
sub-cp011_ses-20210408_level-02B_run-008,sub-cp011,1,flight_parameter_features,42,True,regression,2.0,1.6476564,1.6476564,0.3523435592651367
sub-cp011_ses-20210408_level-02B_run-010,sub-cp011,1,flight_parameter_features,42,True,regression,2.0,2.4339688,2.4339688,-0.4339687824249267
sub-cp011_ses-20210408_level-03B_run-002,sub-cp011,1,flight_parameter_features,42,True,regression,3.0,3.0347505,3.0347505,-0.0347504615783691
sub-cp011_ses-20210408_level-03B_run-005,sub-cp011,1,flight_parameter_features,42,True,regression,3.0,3.218189,3.218189,-0.218189001083374
sub-cp011_ses-20210408_level-03B_run-011,sub-cp011,1,flight_parameter_features,42,True,regression,3.0,3.0539064,3.0539064,-0.0539064407348632
sub-cp011_ses-20210408_level-04B_run-004,sub-cp011,1,flight_parameter_features,42,True,regression,4.0,3.1168356,3.1168356,0.8831644058227539
sub-cp011_ses-20210408_level-04B_run-006,sub-cp011,1,flight_parameter_features,42,True,regression,4.0,3.6495233,3.6495233,0.3504767417907715
sub-cp011_ses-20210408_level-04B_run-009,sub-cp011,1,flight_parameter_features,42,True,regression,4.0,3.2974539,3.2974539,0.7025461196899414
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,1,flight_parameter_features,42,True,regression,1.0,1.0462847,1.0462847,-0.0462846755981445
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,1,flight_parameter_features,42,True,regression,1.0,1.034228,1.034228,-0.034227967262268
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,1,flight_parameter_features,42,True,regression,1.0,1.0520655,1.0520655,-0.0520654916763305
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,1,flight_parameter_features,42,True,regression,2.0,1.4503105,1.4503105,0.549689531326294
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,1,flight_parameter_features,42,True,regression,2.0,1.6543151,1.6543151,0.3456848859786987
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,1,flight_parameter_features,42,True,regression,2.0,2.0980392,2.0980392,-0.0980391502380371
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,1,flight_parameter_features,42,True,regression,3.0,3.1704826,3.1704826,-0.1704826354980468
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,1,flight_parameter_features,42,True,regression,3.0,3.0553176,3.0553176,-0.0553176403045654
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,1,flight_parameter_features,42,True,regression,3.0,2.809235,2.809235,0.1907649040222168
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,1,flight_parameter_features,42,True,regression,4.0,3.9214203,3.9214203,0.0785796642303466
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,1,flight_parameter_features,42,True,regression,4.0,4.03702,4.0,0.0
sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,1,flight_parameter_features,42,True,regression,4.0,3.7474058,3.7474058,0.2525942325592041
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,1,flight_parameter_features,42,True,regression,1.0,0.92454004,1.0,0.0
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,1,flight_parameter_features,42,True,regression,1.0,1.1210178,1.1210178,-0.1210178136825561
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,1,flight_parameter_features,42,True,regression,1.0,1.0381813,1.0381813,-0.0381813049316406
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,1,flight_parameter_features,42,True,regression,2.0,2.0586681,2.0586681,-0.0586681365966796
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,1,flight_parameter_features,42,True,regression,2.0,2.0700614,2.0700614,-0.070061445236206
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,1,flight_parameter_features,42,True,regression,2.0,1.9697428,1.9697428,0.030257225036621
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,1,flight_parameter_features,42,True,regression,3.0,2.7042787,2.7042787,0.2957212924957275
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,1,flight_parameter_features,42,True,regression,3.0,2.565325,2.565325,0.4346749782562256
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,1,flight_parameter_features,42,True,regression,3.0,2.823463,2.823463,0.1765370368957519
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,1,flight_parameter_features,42,True,regression,4.0,4.2365537,4.0,0.0
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,1,flight_parameter_features,42,True,regression,4.0,4.225977,4.0,0.0
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,1,flight_parameter_features,42,True,regression,4.0,4.14479,4.0,0.0
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,1,flight_parameter_features,42,True,regression,1.0,1.9624734,1.9624734,-0.9624733924865724
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,1,flight_parameter_features,42,True,regression,1.0,1.5809879,1.5809879,-0.5809879302978516
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,1,flight_parameter_features,42,True,regression,1.0,1.5219887,1.5219887,-0.5219887495040894
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,1,flight_parameter_features,42,True,regression,2.0,2.7789981,2.7789981,-0.7789981365203857
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,1,flight_parameter_features,42,True,regression,2.0,1.668457,1.668457,0.33154296875
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,1,flight_parameter_features,42,True,regression,2.0,1.728966,1.728966,0.2710340023040771
