run_key,subject_id,outer_fold,variant,dimension,seed,levels,feature_k,target_score,selected_temperature,similarity_prediction_raw,similarity_prediction_bounded
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,multicentroid,2000,45,51,50,3.0,0.05,2.403168234476544,2.403168234476544
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,multicentroid,2000,45,51,50,4.0,0.05,2.788713667353213,2.788713667353213
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,multicentroid,2000,45,51,50,4.0,0.05,2.7699591955561718,2.7699591955561718
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,multicentroid,2000,45,51,50,4.0,0.05,2.901866482851446,2.901866482851446
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,multicentroid,2000,45,51,50,1.0,0.05,2.149792876939875,2.149792876939875
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,multicentroid,2000,45,51,50,1.0,0.05,2.2895919205804853,2.2895919205804853
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,multicentroid,2000,45,51,50,1.0,0.05,2.225710878133316,2.225710878133316
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,multicentroid,2000,45,51,50,2.0,0.05,2.430505232568096,2.430505232568096
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,multicentroid,2000,45,51,50,2.0,0.05,2.2236688870323675,2.2236688870323675
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,multicentroid,2000,45,51,50,2.0,0.05,2.375652711262686,2.375652711262686
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,multicentroid,2000,45,51,50,3.0,0.05,2.436292126411137,2.436292126411137
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,multicentroid,2000,45,51,50,3.0,0.05,2.638910524217408,2.638910524217408
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,multicentroid,2000,45,51,50,3.0,0.05,2.1881912574108298,2.1881912574108298
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,multicentroid,2000,45,51,50,4.0,0.05,2.939323245051889,2.939323245051889
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,multicentroid,2000,45,51,50,4.0,0.05,2.9938844606104045,2.9938844606104045
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,multicentroid,2000,45,51,50,4.0,0.05,2.87507889530945,2.87507889530945
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,multicentroid,2000,45,51,50,1.0,0.05,2.231029812265989,2.231029812265989
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,multicentroid,2000,45,51,50,1.0,0.05,2.2521084154638777,2.2521084154638777
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,multicentroid,2000,45,51,50,1.0,0.05,2.23093524233674,2.23093524233674
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,multicentroid,2000,45,51,50,2.0,0.05,2.2480300132490605,2.2480300132490605
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,multicentroid,2000,45,51,50,2.0,0.05,2.2781000015584105,2.2781000015584105
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,multicentroid,2000,45,51,50,2.0,0.05,2.3997926908061222,2.3997926908061222
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,multicentroid,2000,45,51,50,3.0,0.05,2.6024814368350886,2.6024814368350886
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,multicentroid,2000,45,51,50,3.0,0.05,2.3534374351236327,2.3534374351236327
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,multicentroid,2000,45,51,50,3.0,0.05,2.5882250659036066,2.5882250659036066
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,multicentroid,2000,45,51,50,4.0,0.05,2.48650143136653,2.48650143136653
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,multicentroid,2000,45,51,50,4.0,0.05,2.868382302008694,2.868382302008694
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,multicentroid,2000,45,51,50,4.0,0.05,2.5322091256688832,2.5322091256688832
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,multicentroid,2000,45,51,50,1.0,0.05,2.148839406427425,2.148839406427425
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,multicentroid,2000,45,51,50,1.0,0.05,1.9617072658654584,1.9617072658654584
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,multicentroid,2000,45,51,50,1.0,0.05,2.152194595292433,2.152194595292433
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,multicentroid,2000,45,51,50,2.0,0.05,2.136090184827875,2.136090184827875
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,multicentroid,2000,45,51,50,2.0,0.05,2.101858665248705,2.101858665248705
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,multicentroid,2000,45,51,50,2.0,0.05,2.0069330618217984,2.0069330618217984
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,multicentroid,2000,45,51,50,3.0,0.05,2.4025466714556907,2.4025466714556907
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,multicentroid,2000,45,51,50,3.0,0.05,2.506853117664917,2.506853117664917
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,multicentroid,2000,45,51,50,3.0,0.05,2.350902067561611,2.350902067561611
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,multicentroid,2000,45,51,50,4.0,0.05,3.0201496594823505,3.0201496594823505
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,multicentroid,2000,45,51,50,4.0,0.05,3.0622429189766955,3.0622429189766955
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,multicentroid,2000,45,51,50,4.0,0.05,2.961765183753272,2.961765183753272
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,multicentroid,2000,45,51,50,1.0,0.05,2.129068411809024,2.129068411809024
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,multicentroid,2000,45,51,50,1.0,0.05,1.981361117811017,1.981361117811017
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,multicentroid,2000,45,51,50,1.0,0.05,1.8980570532782768,1.8980570532782768
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,multicentroid,2000,45,51,50,2.0,0.05,2.136690159953213,2.136690159953213
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,multicentroid,2000,45,51,50,2.0,0.05,2.153648956558196,2.153648956558196
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,multicentroid,2000,45,51,50,2.0,0.05,2.0490220109077737,2.0490220109077737
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,multicentroid,2000,45,51,50,3.0,0.05,2.412666072947021,2.412666072947021
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,multicentroid,2000,45,51,50,3.0,0.05,2.31546641364708,2.31546641364708
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,multicentroid,2000,45,51,50,3.0,0.05,2.3336822788670504,2.3336822788670504
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,multicentroid,2000,45,51,50,4.0,0.05,2.9535753338963517,2.9535753338963517
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,multicentroid,2000,45,51,50,4.0,0.05,2.8954964334405258,2.8954964334405258
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,multicentroid,2000,45,51,50,4.0,0.05,3.124979208482668,3.124979208482668
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,multicentroid,2000,45,51,50,1.0,0.05,2.1654267767492845,2.1654267767492845
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,multicentroid,2000,45,51,50,1.0,0.05,2.0944423347335537,2.0944423347335537
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,multicentroid,2000,45,51,50,1.0,0.05,2.13056601059694,2.13056601059694
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,multicentroid,2000,45,51,50,2.0,0.05,2.1207818485878955,2.1207818485878955
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,multicentroid,2000,45,51,50,2.0,0.05,2.131934613382522,2.131934613382522
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,multicentroid,2000,45,51,50,2.0,0.05,2.161433545709908,2.161433545709908
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,multicentroid,2000,45,51,50,3.0,0.05,2.2997834395339813,2.2997834395339813
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,multicentroid,2000,45,51,50,3.0,0.05,2.438144512619374,2.438144512619374
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,multicentroid,2000,45,51,50,3.0,0.05,2.3993597793283543,2.3993597793283543
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,multicentroid,2000,45,51,50,4.0,0.05,2.9038634524139244,2.9038634524139244
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,multicentroid,2000,45,51,50,4.0,0.05,2.984185910600792,2.984185910600792
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,multicentroid,2000,45,51,50,4.0,0.05,2.8966129409937222,2.8966129409937222
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,multicentroid,2000,45,51,50,1.0,0.05,2.056433415651455,2.056433415651455
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,multicentroid,2000,45,51,50,1.0,0.05,2.016431497627615,2.016431497627615
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,multicentroid,2000,45,51,50,1.0,0.05,2.065396870765887,2.065396870765887
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,multicentroid,2000,45,51,50,2.0,0.05,2.148986975610756,2.148986975610756
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,multicentroid,2000,45,51,50,2.0,0.05,2.182908442831781,2.182908442831781
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,multicentroid,2000,45,51,50,2.0,0.05,2.106009473240399,2.106009473240399
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,multicentroid,2000,45,51,50,3.0,0.05,2.4193482979216205,2.4193482979216205
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,multicentroid,2000,45,51,50,3.0,0.05,2.415261769600765,2.415261769600765
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,multicentroid,2000,45,51,50,3.0,0.05,2.3402619317793905,2.3402619317793905
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,multicentroid,2000,45,51,50,4.0,0.05,3.052431645113243,3.052431645113243
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,multicentroid,2000,45,51,50,4.0,0.05,2.8134422508617893,2.8134422508617893
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,multicentroid,2000,45,51,50,4.0,0.05,2.818798747680572,2.818798747680572
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,multicentroid,2000,45,51,50,1.0,0.05,2.0784828720653943,2.0784828720653943
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,multicentroid,2000,45,51,50,1.0,0.05,1.9247936423400076,1.9247936423400076
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,multicentroid,2000,45,51,50,1.0,0.05,1.975904816709373,1.975904816709373
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,multicentroid,2000,45,51,50,2.0,0.05,2.2835482997326846,2.2835482997326846
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,multicentroid,2000,45,51,50,2.0,0.05,2.180943974901911,2.180943974901911
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,multicentroid,2000,45,51,50,2.0,0.05,2.1752546306665117,2.1752546306665117
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,multicentroid,2000,45,51,50,3.0,0.05,2.3854156752843485,2.3854156752843485
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,multicentroid,2000,45,51,50,3.0,0.05,2.340787101282255,2.340787101282255
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,multicentroid,2000,45,51,50,3.0,0.05,2.336061145925445,2.336061145925445
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,multicentroid,2000,45,51,50,4.0,0.05,3.0477510882639973,3.0477510882639973
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,multicentroid,2000,45,51,50,4.0,0.05,2.9867173904740416,2.9867173904740416
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,multicentroid,2000,45,51,50,4.0,0.05,2.895900464122626,2.895900464122626
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,multicentroid,2000,45,51,50,1.0,0.05,2.1675769906036533,2.1675769906036533
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,multicentroid,2000,45,51,50,1.0,0.05,2.221876612408827,2.221876612408827
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,multicentroid,2000,45,51,50,1.0,0.05,2.1480746731006755,2.1480746731006755
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,multicentroid,2000,45,51,50,2.0,0.05,2.12594735470426,2.12594735470426
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,multicentroid,2000,45,51,50,2.0,0.05,2.263970348465721,2.263970348465721
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,multicentroid,2000,45,51,50,2.0,0.05,2.248588379344892,2.248588379344892
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,multicentroid,2000,45,51,50,3.0,0.05,2.404638779168665,2.404638779168665
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,multicentroid,2000,45,51,50,3.0,0.05,2.4805222217401512,2.4805222217401512
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,multicentroid,2000,45,51,50,3.0,0.05,2.4416556106894856,2.4416556106894856
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,multicentroid,2000,45,51,50,4.0,0.05,3.0612364128313234,3.0612364128313234
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,multicentroid,2000,45,51,50,4.0,0.05,3.004611970499983,3.004611970499983
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,multicentroid,2000,45,51,50,4.0,0.05,3.0568955178868205,3.0568955178868205
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,multicentroid,2000,45,51,50,1.0,0.05,1.968154979121993,1.968154979121993
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,multicentroid,2000,45,51,50,1.0,0.05,1.9975525487628163,1.9975525487628163
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,multicentroid,2000,45,51,50,1.0,0.05,2.0316361949073607,2.0316361949073607
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,multicentroid,2000,45,51,50,2.0,0.05,2.017904009856756,2.017904009856756
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,multicentroid,2000,45,51,50,2.0,0.05,2.008761323311183,2.008761323311183
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,multicentroid,2000,45,51,50,2.0,0.05,2.07099338256464,2.07099338256464
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,multicentroid,2000,45,51,50,3.0,0.05,2.24432280429485,2.24432280429485
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,multicentroid,2000,45,51,50,3.0,0.05,2.25755168806589,2.25755168806589
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,multicentroid,2000,45,51,50,3.0,0.05,2.1910015632525544,2.1910015632525544
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,multicentroid,2000,45,51,50,4.0,0.05,2.9608241230980785,2.9608241230980785
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,multicentroid,2000,45,51,50,4.0,0.05,2.9373042068700044,2.9373042068700044
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,multicentroid,2000,45,51,50,4.0,0.05,2.825791672105224,2.825791672105224
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,multicentroid,2000,45,51,50,1.0,0.05,2.128441547803131,2.128441547803131
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,multicentroid,2000,45,51,50,1.0,0.05,2.18715958993493,2.18715958993493
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,multicentroid,2000,45,51,50,1.0,0.05,2.198592297360384,2.198592297360384
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,multicentroid,2000,45,51,50,2.0,0.05,2.136570295082542,2.136570295082542
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,multicentroid,2000,45,51,50,2.0,0.05,2.258952373436609,2.258952373436609
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,multicentroid,2000,45,51,50,2.0,0.05,2.227713816801953,2.227713816801953
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,multicentroid,2000,45,51,50,3.0,0.05,2.3903084440605555,2.3903084440605555
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,multicentroid,2000,45,51,50,3.0,0.05,2.4234767900114944,2.4234767900114944
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,multicentroid,2000,45,51,50,3.0,0.05,2.370187863295281,2.370187863295281
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,multicentroid,2000,45,51,50,4.0,0.05,2.7292025888997227,2.7292025888997227
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,multicentroid,2000,45,51,50,4.0,0.05,2.8104764860492963,2.8104764860492963
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,multicentroid,2000,45,51,50,4.0,0.05,2.513822759906237,2.513822759906237
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,multicentroid,2000,45,51,50,1.0,0.05,1.8883463031347163,1.8883463031347163
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,multicentroid,2000,45,51,50,1.0,0.05,2.227578912858145,2.227578912858145
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,multicentroid,2000,45,51,50,1.0,0.05,2.124197442421533,2.124197442421533
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,multicentroid,2000,45,51,50,2.0,0.05,2.1391863109478004,2.1391863109478004
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,multicentroid,2000,45,51,50,2.0,0.05,2.265544438387991,2.265544438387991
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,multicentroid,2000,45,51,50,2.0,0.05,2.3672628586174285,2.3672628586174285
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,multicentroid,2000,45,51,50,3.0,0.05,2.519404675210571,2.519404675210571
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,multicentroid,2000,45,51,50,3.0,0.05,2.685844139362465,2.685844139362465
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,multicentroid,2000,45,51,50,3.0,0.05,2.551093706008618,2.551093706008618
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,multicentroid,2000,45,51,50,4.0,0.05,2.894969555198667,2.894969555198667
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,multicentroid,2000,45,51,50,4.0,0.05,3.0031049654278146,3.0031049654278146
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,multicentroid,2000,45,51,50,4.0,0.05,2.867423457922537,2.867423457922537
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,multicentroid,2000,45,51,50,1.0,0.05,2.1379787734534297,2.1379787734534297
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,multicentroid,2000,45,51,50,1.0,0.05,2.0448499740254378,2.0448499740254378
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,multicentroid,2000,45,51,50,1.0,0.05,1.9385171143708404,1.9385171143708404
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,multicentroid,2000,45,51,50,2.0,0.05,2.5212709577458328,2.5212709577458328
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,multicentroid,2000,45,51,50,2.0,0.05,2.2029181435207543,2.2029181435207543
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,multicentroid,2000,45,51,50,2.0,0.05,2.1645120920491,2.1645120920491
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,multicentroid,2000,45,51,50,3.0,0.05,2.7858081879226715,2.7858081879226715
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,multicentroid,2000,45,51,50,3.0,0.05,2.3860744216616028,2.3860744216616028
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,multicentroid,2000,45,51,50,3.0,0.05,2.643200841586649,2.643200841586649
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,multicentroid,2000,45,51,50,4.0,0.05,2.7599535717289125,2.7599535717289125
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,multicentroid,2000,45,51,50,4.0,0.05,3.244644141764501,3.244644141764501
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,multicentroid,2000,45,51,50,4.0,0.05,2.706823612417165,2.706823612417165
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,multicentroid,2000,45,51,50,1.0,0.05,1.9960379544426807,1.9960379544426807
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,multicentroid,2000,45,51,50,1.0,0.05,2.055207842244972,2.055207842244972
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,multicentroid,2000,45,51,50,1.0,0.05,2.0819631661747304,2.0819631661747304
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,multicentroid,2000,45,51,50,2.0,0.05,2.2576523857965496,2.2576523857965496
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,multicentroid,2000,45,51,50,2.0,0.05,2.265990575280115,2.265990575280115
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,multicentroid,2000,45,51,50,2.0,0.05,2.1312089925050186,2.1312089925050186
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,multicentroid,2000,45,51,50,3.0,0.05,2.3624086164251223,2.3624086164251223
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,multicentroid,2000,45,51,50,3.0,0.05,2.205886299870137,2.205886299870137
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,multicentroid,2000,45,51,50,3.0,0.05,2.3824112222294627,2.3824112222294627
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,multicentroid,2000,45,51,50,4.0,0.05,3.098957986041582,3.098957986041582
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,multicentroid,2000,45,51,50,4.0,0.05,3.020428516493242,3.020428516493242
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,multicentroid,2000,45,51,50,4.0,0.05,3.028158703981921,3.028158703981921
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,multicentroid,2000,45,51,50,1.0,0.05,2.3781701420843966,2.3781701420843966
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,multicentroid,2000,45,51,50,1.0,0.05,2.221391016237928,2.221391016237928
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,multicentroid,2000,45,51,50,1.0,0.05,2.1665000318989285,2.1665000318989285
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,multicentroid,2000,45,51,50,2.0,0.05,2.147440533216661,2.147440533216661
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,multicentroid,2000,45,51,50,2.0,0.05,2.396281203634848,2.396281203634848
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,multicentroid,2000,45,51,50,2.0,0.05,2.590581986510532,2.590581986510532
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,multicentroid,2000,45,51,50,3.0,0.05,2.713091969555298,2.713091969555298
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,multicentroid,2000,45,51,50,3.0,0.05,2.6978165958828013,2.6978165958828013
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,multicentroid,2000,45,51,50,3.0,0.05,2.69472121092086,2.69472121092086
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,multicentroid,2000,45,51,50,4.0,0.05,2.91813940781032,2.91813940781032
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,multicentroid,2000,45,51,50,4.0,0.05,2.99982561153843,2.99982561153843
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,multicentroid,2000,45,51,50,4.0,0.05,2.9623799907345187,2.9623799907345187
sub-cp028_ses-20211214_level-01B_run-001,sub-cp028,5,multicentroid,2000,45,51,50,1.0,0.05,2.085346692699184,2.085346692699184
sub-cp028_ses-20211214_level-01B_run-007,sub-cp028,5,multicentroid,2000,45,51,50,1.0,0.05,2.0898078031214107,2.0898078031214107
sub-cp028_ses-20211214_level-01B_run-012,sub-cp028,5,multicentroid,2000,45,51,50,1.0,0.05,1.7079841752874825,1.7079841752874825
sub-cp028_ses-20211214_level-02B_run-003,sub-cp028,5,multicentroid,2000,45,51,50,2.0,0.05,2.235085950220133,2.235085950220133
sub-cp028_ses-20211214_level-02B_run-008,sub-cp028,5,multicentroid,2000,45,51,50,2.0,0.05,2.083158844724164,2.083158844724164
sub-cp028_ses-20211214_level-02B_run-010,sub-cp028,5,multicentroid,2000,45,51,50,2.0,0.05,2.10474639840389,2.10474639840389
sub-cp028_ses-20211214_level-03B_run-002,sub-cp028,5,multicentroid,2000,45,51,50,3.0,0.05,2.359984241827825,2.359984241827825
sub-cp028_ses-20211214_level-03B_run-005,sub-cp028,5,multicentroid,2000,45,51,50,3.0,0.05,2.267572820309641,2.267572820309641
sub-cp028_ses-20211214_level-03B_run-011,sub-cp028,5,multicentroid,2000,45,51,50,3.0,0.05,2.361502408596332,2.361502408596332
sub-cp028_ses-20211214_level-04B_run-004,sub-cp028,5,multicentroid,2000,45,51,50,4.0,0.05,2.963561456422034,2.963561456422034
sub-cp028_ses-20211214_level-04B_run-006,sub-cp028,5,multicentroid,2000,45,51,50,4.0,0.05,2.8283030260582835,2.8283030260582835
sub-cp028_ses-20211214_level-04B_run-009,sub-cp028,5,multicentroid,2000,45,51,50,4.0,0.05,2.7350555831552703,2.7350555831552703
sub-cp030_ses-20211025_level-01B_run-001,sub-cp030,5,multicentroid,2000,45,51,50,1.0,0.05,2.159842574131374,2.159842574131374
sub-cp030_ses-20211025_level-01B_run-007,sub-cp030,5,multicentroid,2000,45,51,50,1.0,0.05,1.9488949859199172,1.9488949859199172
sub-cp030_ses-20211025_level-01B_run-012,sub-cp030,5,multicentroid,2000,45,51,50,1.0,0.05,2.066440504958425,2.066440504958425
sub-cp030_ses-20211025_level-02B_run-003,sub-cp030,5,multicentroid,2000,45,51,50,2.0,0.05,2.2240128126574668,2.2240128126574668
sub-cp030_ses-20211025_level-02B_run-008,sub-cp030,5,multicentroid,2000,45,51,50,2.0,0.05,2.140339865312865,2.140339865312865
sub-cp030_ses-20211025_level-02B_run-010,sub-cp030,5,multicentroid,2000,45,51,50,2.0,0.05,2.009276882199331,2.009276882199331
sub-cp030_ses-20211025_level-03B_run-002,sub-cp030,5,multicentroid,2000,45,51,50,3.0,0.05,2.495262800621809,2.495262800621809
sub-cp030_ses-20211025_level-03B_run-011,sub-cp030,5,multicentroid,2000,45,51,50,3.0,0.05,2.485024376939,2.485024376939
sub-cp030_ses-20211025_level-04B_run-004,sub-cp030,5,multicentroid,2000,45,51,50,4.0,0.05,2.646013363438441,2.646013363438441
