run_key,subject_id,outer_fold,variant,dimension,seed,levels,feature_k,true_class,predicted_class,class_score_0,class_score_1,class_score_2,class_score_3
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,multicentroid,5000,44,51,50,3,3,0.8330140709877014,0.8451807498931885,0.8561620116233826,0.8884562849998474
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,multicentroid,5000,44,51,50,3,3,0.8451917171478271,0.854047417640686,0.8621330857276917,0.8866220712661743
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,multicentroid,5000,44,51,50,3,3,0.8655099868774414,0.8764934539794922,0.8887109756469727,0.9284271001815796
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,multicentroid,5000,44,51,50,0,0,0.9201709032058716,0.913481831550598,0.8987250328063965,0.8576053380966187
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,multicentroid,5000,44,51,50,0,0,0.9367619156837464,0.932174265384674,0.9092902541160583,0.8668988347053528
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,multicentroid,5000,44,51,50,0,0,0.9410480856895448,0.9263807535171508,0.9042682647705078,0.8575450778007507
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,multicentroid,5000,44,51,50,1,1,0.9189267754554749,0.934900403022766,0.9270983338356018,0.8378329873085022
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,multicentroid,5000,44,51,50,1,1,0.9232326745986938,0.937612533569336,0.9232416152954102,0.841238796710968
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,multicentroid,5000,44,51,50,1,1,0.9214150309562684,0.933950662612915,0.9177237153053284,0.8491860628128052
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,multicentroid,5000,44,51,50,2,2,0.9002752900123596,0.9156680703163148,0.921837568283081,0.8446145057678223
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,multicentroid,5000,44,51,50,2,2,0.8925678133964539,0.9163511395454408,0.9213140606880188,0.8653013706207275
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,multicentroid,5000,44,51,50,2,2,0.8947157263755798,0.917034387588501,0.9234603643417358,0.8751977682113647
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,multicentroid,5000,44,51,50,3,3,0.8824640512466431,0.8738285303115845,0.897162139415741,0.9269198179244996
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,multicentroid,5000,44,51,50,3,3,0.8742255568504333,0.862775444984436,0.8758076429367065,0.9143309593200684
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,multicentroid,5000,44,51,50,3,3,0.8640872836112976,0.860054612159729,0.8735243082046509,0.9085906744003296
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,multicentroid,5000,44,51,50,0,0,0.8926261067390442,0.8901811838150024,0.8591821789741516,0.8078122735023499
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,multicentroid,5000,44,51,50,0,0,0.9208415746688844,0.9097262620925904,0.8905890583992004,0.8183515667915344
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,multicentroid,5000,44,51,50,0,0,0.9155153036117554,0.9136011600494384,0.8919141292572021,0.829122006893158
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,multicentroid,5000,44,51,50,1,1,0.8746162056922913,0.8959020376205444,0.8848139643669128,0.8050292730331421
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,multicentroid,5000,44,51,50,1,1,0.911676287651062,0.9230397939682008,0.9112565517425536,0.8383753895759583
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,multicentroid,5000,44,51,50,1,1,0.8967180252075195,0.9151982069015504,0.8934371471405029,0.8230537176132202
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,multicentroid,5000,44,51,50,2,2,0.892315149307251,0.9279882907867432,0.9377782940864564,0.8488646149635315
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,multicentroid,5000,44,51,50,2,2,0.8986813426017761,0.9090001583099364,0.9127596020698548,0.8678030967712402
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,multicentroid,5000,44,51,50,2,2,0.8782804012298584,0.905681014060974,0.9140254259109496,0.8397016525268555
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,multicentroid,5000,44,51,50,3,3,0.8696954250335693,0.8658758997917175,0.8905979990959167,0.9402923583984376
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,multicentroid,5000,44,51,50,3,3,0.878079891204834,0.8751102685928345,0.9015381336212158,0.9308782815933228
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,multicentroid,5000,44,51,50,3,3,0.8731660842895508,0.871478259563446,0.9024759531021118,0.92670875787735
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,multicentroid,5000,44,51,50,0,1,0.9176048636436462,0.928250014781952,0.9060945510864258,0.8305789232254028
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,multicentroid,5000,44,51,50,0,0,0.9408634901046752,0.9222268462181092,0.8995086550712585,0.8408369421958923
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,multicentroid,5000,44,51,50,0,0,0.9288404583930968,0.920122504234314,0.890597939491272,0.8587709069252014
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,multicentroid,5000,44,51,50,1,2,0.9011306166648864,0.9232362508773804,0.9238746762275696,0.8387270569801331
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,multicentroid,5000,44,51,50,1,1,0.9128618836402892,0.9399011135101318,0.9260303378105164,0.8232244849205017
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,multicentroid,5000,44,51,50,1,1,0.9038326144218444,0.9249380826950072,0.9187719821929932,0.8289412260055542
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,multicentroid,5000,44,51,50,2,2,0.8842675685882568,0.9152113199234008,0.930638551712036,0.8375716209411621
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,multicentroid,5000,44,51,50,2,2,0.8847049474716187,0.9195706844329834,0.9295111894607544,0.8291823267936707
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,multicentroid,5000,44,51,50,2,2,0.8958044052124023,0.9271897077560424,0.9429600834846495,0.8436501026153564
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,multicentroid,5000,44,51,50,3,3,0.8623702526092529,0.8695105910301208,0.891410768032074,0.9368060827255248
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,multicentroid,5000,44,51,50,3,3,0.8691838979721069,0.8807972073554993,0.904809832572937,0.9378007054328918
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,multicentroid,5000,44,51,50,3,3,0.884870171546936,0.8942700624465942,0.9162710905075072,0.9385241270065308
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,multicentroid,5000,44,51,50,0,0,0.9230963587760924,0.9106687903404236,0.8992316722869873,0.848954975605011
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,multicentroid,5000,44,51,50,0,0,0.917974293231964,0.9127439260482788,0.9061018228530884,0.8576657176017761
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,multicentroid,5000,44,51,50,0,0,0.9151069521903992,0.9033430218696594,0.8922860026359558,0.8412789702415466
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,multicentroid,5000,44,51,50,1,1,0.8915278911590576,0.916297972202301,0.9015061855316162,0.8126649856567383
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,multicentroid,5000,44,51,50,1,1,0.8911488652229309,0.9179606437683104,0.9037015438079834,0.8166738748550415
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,multicentroid,5000,44,51,50,1,0,0.905970811843872,0.9042279720306396,0.8982232213020325,0.8392696380615234
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,multicentroid,5000,44,51,50,2,2,0.90287047624588,0.9077231884002686,0.9225298166275024,0.878161609172821
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,multicentroid,5000,44,51,50,2,2,0.8868430852890015,0.9082337617874146,0.925140380859375,0.8405556678771973
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,multicentroid,5000,44,51,50,2,2,0.8839855194091797,0.892329752445221,0.9088436961174012,0.850301206111908
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,multicentroid,5000,44,51,50,3,3,0.8541682362556458,0.8548901677131653,0.8822625279426575,0.926809310913086
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,multicentroid,5000,44,51,50,3,3,0.8542962074279785,0.8556277751922607,0.8797411918640137,0.9179579019546508
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,multicentroid,5000,44,51,50,3,3,0.8609455823898315,0.8578778505325317,0.8773654699325562,0.920610249042511
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,multicentroid,5000,44,51,50,0,0,0.9050151109695436,0.854124903678894,0.8348340392112732,0.7991920709609985
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,multicentroid,5000,44,51,50,0,0,0.9366744756698608,0.9265745282173156,0.9017831683158876,0.8532248735427856
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,multicentroid,5000,44,51,50,0,0,0.9333503246307372,0.9204505085945128,0.8996472358703613,0.856098473072052
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,multicentroid,5000,44,51,50,1,1,0.8893604874610901,0.9063618183135986,0.8915383815765381,0.8112081289291382
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,multicentroid,5000,44,51,50,1,1,0.9183825254440308,0.9376232624053956,0.9121267795562744,0.8213757872581482
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,multicentroid,5000,44,51,50,1,1,0.8985453248023987,0.9138368368148804,0.8960078954696655,0.8084251880645752
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,multicentroid,5000,44,51,50,2,1,0.8777457475662231,0.8807334899902344,0.8767051100730896,0.8326284289360046
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,multicentroid,5000,44,51,50,2,2,0.8990895748138428,0.9177117347717284,0.9306384325027466,0.8536971807479858
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,multicentroid,5000,44,51,50,2,2,0.9001879096031189,0.925736665725708,0.927632451057434,0.8299961090087891
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,multicentroid,5000,44,51,50,3,3,0.8500582575798035,0.8633196949958801,0.8722051382064819,0.9054794311523438
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,multicentroid,5000,44,51,50,3,3,0.8553009033203125,0.862412691116333,0.8716978430747986,0.901229441165924
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,multicentroid,5000,44,51,50,3,3,0.8354263305664062,0.8705300688743591,0.8744884133338928,0.8946980237960815
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,multicentroid,5000,44,51,50,0,0,0.9158942699432372,0.9126346111297609,0.9011423587799072,0.8854959011077881
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,multicentroid,5000,44,51,50,0,0,0.8588813543319702,0.8339292407035828,0.8430445194244385,0.8259773850440979
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,multicentroid,5000,44,51,50,0,0,0.8534558415412903,0.8321529626846313,0.8293535709381104,0.8078426122665405
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,multicentroid,5000,44,51,50,1,0,0.8864253759384155,0.8807425498962402,0.8764694929122925,0.8396815657615662
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,multicentroid,5000,44,51,50,1,0,0.8696588277816772,0.8400234580039978,0.8475455045700073,0.8292728066444397
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,multicentroid,5000,44,51,50,1,0,0.8721066117286682,0.8410345911979675,0.8450031876564026,0.8301972150802612
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,multicentroid,5000,44,51,50,2,2,0.8892924189567566,0.8886130452156067,0.9116241335868835,0.8788548707962036
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,multicentroid,5000,44,51,50,2,0,0.8613473773002625,0.8338885307312012,0.8437738418579102,0.8285114169120789
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,multicentroid,5000,44,51,50,2,0,0.8737142086029053,0.8452704548835754,0.8643414378166199,0.8540084958076477
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,multicentroid,5000,44,51,50,3,0,0.877221405506134,0.8516197204589844,0.8639349937438965,0.876778781414032
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,multicentroid,5000,44,51,50,3,3,0.8692570328712463,0.8389673829078674,0.8563393950462341,0.872334361076355
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,multicentroid,5000,44,51,50,3,3,0.8586437702178955,0.8244558572769165,0.8493586182594299,0.8675017952919006
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,multicentroid,5000,44,51,50,0,0,0.904607117176056,0.8962553143501282,0.8742725253105164,0.8044968843460083
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,multicentroid,5000,44,51,50,0,0,0.8955069184303284,0.8924334049224854,0.8734477758407593,0.8399930000305176
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,multicentroid,5000,44,51,50,0,0,0.8129578828811646,0.7559797763824463,0.758064866065979,0.7530369758605957
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,multicentroid,5000,44,51,50,1,1,0.8823431134223938,0.9021726846694946,0.8913010358810425,0.8059033155441284
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,multicentroid,5000,44,51,50,1,1,0.8953961730003357,0.9029603600502014,0.8999834060668945,0.8555257320404053
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,multicentroid,5000,44,51,50,1,2,0.857335090637207,0.8719976544380188,0.8745690584182739,0.8307497501373291
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,multicentroid,5000,44,51,50,2,2,0.8715584874153137,0.9030450582504272,0.9070112705230712,0.8802375793457031
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,multicentroid,5000,44,51,50,2,1,0.8279369473457336,0.8656324744224548,0.8614658713340759,0.8477626442909241
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,multicentroid,5000,44,51,50,2,1,0.8570728302001953,0.8797813057899475,0.8689072728157043,0.8498591780662537
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,multicentroid,5000,44,51,50,3,3,0.8464597463607788,0.8600544929504395,0.8846359252929688,0.901111364364624
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,multicentroid,5000,44,51,50,3,3,0.8365406394004822,0.8541138768196106,0.8761119246482849,0.8857778310775757
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,multicentroid,5000,44,51,50,3,3,0.792188286781311,0.7982444763183594,0.8294333219528198,0.8378608822822571
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,multicentroid,5000,44,51,50,0,0,0.9032773971557616,0.8914709091186523,0.8828322291374207,0.8367764353752136
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,multicentroid,5000,44,51,50,0,1,0.9257397055625916,0.935827612876892,0.913657009601593,0.8478932976722717
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,multicentroid,5000,44,51,50,0,1,0.9289913773536682,0.9290798902511596,0.9031211137771606,0.8390308618545532
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,multicentroid,5000,44,51,50,1,2,0.8317394852638245,0.847599983215332,0.8588060736656189,0.84629225730896
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,multicentroid,5000,44,51,50,1,1,0.9103304147720336,0.9416439533233644,0.9315396547317504,0.8399248719215393
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,multicentroid,5000,44,51,50,1,1,0.9103804230690002,0.9292250275611876,0.9138112664222716,0.8604095578193665
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,multicentroid,5000,44,51,50,2,3,0.7914392352104187,0.8050621151924133,0.8152349591255188,0.8339170217514038
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,multicentroid,5000,44,51,50,2,2,0.8586541414260864,0.887416660785675,0.9016380310058594,0.8464162945747375
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,multicentroid,5000,44,51,50,2,2,0.8877565860748291,0.8880123496055603,0.9067516326904296,0.8927496671676636
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,multicentroid,5000,44,51,50,3,3,0.7616949081420898,0.7796365022659302,0.8053911924362183,0.8266053795814514
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,multicentroid,5000,44,51,50,3,3,0.8424861431121826,0.8515946865081787,0.8665657043457031,0.9300651550292968
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,multicentroid,5000,44,51,50,3,3,0.8528843522071838,0.8608798980712891,0.8773285150527954,0.8878881931304932
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,multicentroid,5000,44,51,50,0,0,0.943821370601654,0.933224320411682,0.9085552096366882,0.8494091629981995
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,multicentroid,5000,44,51,50,0,0,0.9112771153450012,0.9081817269325256,0.8884293437004089,0.8030369877815247
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,multicentroid,5000,44,51,50,0,0,0.8824805617332458,0.8734197020530701,0.8558046817779541,0.7788985967636108
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,multicentroid,5000,44,51,50,1,1,0.8962870240211487,0.9317352175712584,0.9315224885940552,0.8084011077880859
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,multicentroid,5000,44,51,50,1,1,0.8599559664726257,0.8861441612243652,0.875778317451477,0.78655606508255
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,multicentroid,5000,44,51,50,1,1,0.9086735844612122,0.92661851644516,0.903727650642395,0.8452113270759583
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,multicentroid,5000,44,51,50,2,2,0.8747487664222717,0.8985165953636169,0.920401096343994,0.8138041496276855
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,multicentroid,5000,44,51,50,2,2,0.9037821292877196,0.9247775077819824,0.927861213684082,0.859165608882904
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,multicentroid,5000,44,51,50,2,2,0.8861886858940125,0.912838339805603,0.9341007471084596,0.8444338440895081
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,multicentroid,5000,44,51,50,3,3,0.8619272708892822,0.8648663759231567,0.8837459087371826,0.932941734790802
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,multicentroid,5000,44,51,50,3,3,0.8473290801048279,0.8603399395942688,0.8704754710197449,0.915255606174469
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,multicentroid,5000,44,51,50,3,3,0.8531838655471802,0.8590714335441589,0.8691878914833069,0.915152907371521
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,multicentroid,5000,44,51,50,0,0,0.8967508673667908,0.8779993653297424,0.8703505992889404,0.8568720817565918
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,multicentroid,5000,44,51,50,0,0,0.8824690580368042,0.8753472566604614,0.8661143779754639,0.852260410785675
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,multicentroid,5000,44,51,50,0,1,0.9332578778266908,0.9338444471359252,0.9175723195075988,0.8761909008026123
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,multicentroid,5000,44,51,50,1,0,0.8923228979110718,0.8898504972457886,0.8854692578315735,0.8626852631568909
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,multicentroid,5000,44,51,50,1,2,0.8706909418106079,0.8854957222938538,0.8879613280296326,0.8642741441726685
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,multicentroid,5000,44,51,50,1,3,0.8839746117591858,0.8919786810874939,0.899478554725647,0.9011456966400146
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,multicentroid,5000,44,51,50,2,2,0.8552200198173523,0.8781811594963074,0.8991756439208984,0.8956003189086914
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,multicentroid,5000,44,51,50,2,2,0.8786473274230957,0.8808049559593201,0.8981497287750244,0.8850533366203308
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,multicentroid,5000,44,51,50,2,3,0.8922536969184875,0.8841192722320557,0.9029550552368164,0.9031669497489928
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,multicentroid,5000,44,51,50,3,3,0.8603704571723938,0.8727289438247681,0.8921979665756226,0.9148738980293274
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,multicentroid,5000,44,51,50,3,3,0.8397887945175171,0.8538081049919128,0.8688557147979736,0.9010388851165771
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,multicentroid,5000,44,51,50,3,3,0.8518064022064209,0.8737276196479797,0.8887505531311035,0.9118114113807678
sub-cp028_ses-20211214_level-01B_run-001,sub-cp028,5,multicentroid,5000,44,51,50,0,1,0.8593641519546509,0.8619400858879089,0.8476415872573853,0.7900155782699585
sub-cp028_ses-20211214_level-01B_run-007,sub-cp028,5,multicentroid,5000,44,51,50,0,0,0.907982051372528,0.892704427242279,0.8846595883369446,0.8386033773422241
sub-cp028_ses-20211214_level-01B_run-012,sub-cp028,5,multicentroid,5000,44,51,50,0,0,0.8428630828857422,0.8117559552192688,0.7896913290023804,0.7837314605712891
sub-cp028_ses-20211214_level-02B_run-003,sub-cp028,5,multicentroid,5000,44,51,50,1,1,0.8925997018814087,0.914326548576355,0.9084245562553406,0.8445115685462952
sub-cp028_ses-20211214_level-02B_run-008,sub-cp028,5,multicentroid,5000,44,51,50,1,1,0.9077268838882446,0.9124157428741456,0.8896070718765259,0.8370873928070068
sub-cp028_ses-20211214_level-02B_run-010,sub-cp028,5,multicentroid,5000,44,51,50,1,1,0.9249094128608704,0.9303858876228333,0.9171451926231384,0.8399249315261841
sub-cp028_ses-20211214_level-03B_run-002,sub-cp028,5,multicentroid,5000,44,51,50,2,2,0.8502123951911926,0.8778057098388672,0.8963021039962769,0.818118691444397
sub-cp028_ses-20211214_level-03B_run-005,sub-cp028,5,multicentroid,5000,44,51,50,2,2,0.883651614189148,0.9088313579559326,0.92084801197052,0.8455610871315002
sub-cp028_ses-20211214_level-03B_run-011,sub-cp028,5,multicentroid,5000,44,51,50,2,2,0.8884945511817932,0.9073367714881896,0.914167046546936,0.8702825903892517
sub-cp028_ses-20211214_level-04B_run-004,sub-cp028,5,multicentroid,5000,44,51,50,3,3,0.8558188080787659,0.8687881231307983,0.8801113963127136,0.9184462428092957
sub-cp028_ses-20211214_level-04B_run-006,sub-cp028,5,multicentroid,5000,44,51,50,3,3,0.866858184337616,0.876696765422821,0.8931115865707397,0.905483067035675
sub-cp028_ses-20211214_level-04B_run-009,sub-cp028,5,multicentroid,5000,44,51,50,3,3,0.8645225763320923,0.8729990124702454,0.8877953290939331,0.8948512077331543
sub-cp030_ses-20211025_level-01B_run-001,sub-cp030,5,multicentroid,5000,44,51,50,0,0,0.8661707043647766,0.8534749150276184,0.8571807146072388,0.8136873245239258
sub-cp030_ses-20211025_level-01B_run-007,sub-cp030,5,multicentroid,5000,44,51,50,0,0,0.8830723166465759,0.858336329460144,0.8454466462135315,0.7944468855857849
sub-cp030_ses-20211025_level-01B_run-012,sub-cp030,5,multicentroid,5000,44,51,50,0,0,0.8814147114753723,0.8557482957839966,0.8401666283607483,0.7982118129730225
sub-cp030_ses-20211025_level-02B_run-003,sub-cp030,5,multicentroid,5000,44,51,50,1,1,0.8342989683151245,0.8499484062194824,0.8463025093078613,0.8201074600219727
sub-cp030_ses-20211025_level-02B_run-008,sub-cp030,5,multicentroid,5000,44,51,50,1,1,0.8972338438034058,0.9004116058349609,0.8973429203033447,0.8274864554405212
sub-cp030_ses-20211025_level-02B_run-010,sub-cp030,5,multicentroid,5000,44,51,50,1,0,0.8995612859725952,0.8922627568244934,0.877445638179779,0.8156309723854065
sub-cp030_ses-20211025_level-03B_run-002,sub-cp030,5,multicentroid,5000,44,51,50,2,2,0.8172311186790466,0.8319451808929443,0.8428966403007507,0.8332192897796631
sub-cp030_ses-20211025_level-03B_run-011,sub-cp030,5,multicentroid,5000,44,51,50,2,2,0.8768945336341858,0.8849406838417053,0.9029785990715028,0.8562503457069397
sub-cp030_ses-20211025_level-04B_run-004,sub-cp030,5,multicentroid,5000,44,51,50,3,3,0.8125597834587097,0.8090027570724487,0.820509672164917,0.8415126204490662
sub-cp030_ses-20211025_level-04B_run-006,sub-cp030,5,multicentroid,5000,44,51,50,3,3,0.7971685528755188,0.8083280324935913,0.8246217370033264,0.8525058627128601
sub-cp030_ses-20211025_level-04B_run-009,sub-cp030,5,multicentroid,5000,44,51,50,3,3,0.8397889137268066,0.8561292886734009,0.8679003715515137,0.9028730392456056
sub-cp032_ses-20211105_level-01B_run-001,sub-cp032,5,multicentroid,5000,44,51,50,0,1,0.9037848114967346,0.9055955410003662,0.8963700532913208,0.8622753024101257
sub-cp032_ses-20211105_level-01B_run-007,sub-cp032,5,multicentroid,5000,44,51,50,0,1,0.8956669569015503,0.8974688649177551,0.8850035071372986,0.8611479997634888
sub-cp032_ses-20211105_level-01B_run-012,sub-cp032,5,multicentroid,5000,44,51,50,0,0,0.9164456725120544,0.90987628698349,0.897354781627655,0.8701660633087158
sub-cp032_ses-20211105_level-02B_run-003,sub-cp032,5,multicentroid,5000,44,51,50,1,1,0.8966816067695618,0.9148957133293152,0.9059278964996338,0.8710988759994507
sub-cp032_ses-20211105_level-02B_run-008,sub-cp032,5,multicentroid,5000,44,51,50,1,1,0.8912853598594666,0.904482901096344,0.8968349695205688,0.8697773218154907
sub-cp032_ses-20211105_level-02B_run-010,sub-cp032,5,multicentroid,5000,44,51,50,1,1,0.9001529216766357,0.918658971786499,0.9110330939292908,0.8517414331436157
sub-cp032_ses-20211105_level-03B_run-002,sub-cp032,5,multicentroid,5000,44,51,50,2,2,0.8794825673103333,0.9083441495895386,0.9289613962173462,0.8598653674125671
sub-cp032_ses-20211105_level-03B_run-005,sub-cp032,5,multicentroid,5000,44,51,50,2,2,0.8845048546791077,0.9054988026618958,0.9114801287651062,0.8794559836387634
sub-cp032_ses-20211105_level-03B_run-011,sub-cp032,5,multicentroid,5000,44,51,50,2,2,0.8886330723762512,0.9076755046844482,0.9089704155921936,0.8802723288536072
sub-cp032_ses-20211105_level-04B_run-004,sub-cp032,5,multicentroid,5000,44,51,50,3,3,0.8775171637535095,0.8805872797966003,0.894934356212616,0.9422316551208496
sub-cp032_ses-20211105_level-04B_run-006,sub-cp032,5,multicentroid,5000,44,51,50,3,3,0.8490589261054993,0.8559944033622742,0.8640384674072266,0.9128456711769104
sub-cp032_ses-20211105_level-04B_run-009,sub-cp032,5,multicentroid,5000,44,51,50,3,3,0.8686845898628235,0.8669221997261047,0.8839475512504578,0.9361288547515868
sub-cp035_ses-20220125_level-01B_run-001,sub-cp035,5,multicentroid,5000,44,51,50,0,1,0.8985957503318787,0.9030559062957764,0.8950175046920776,0.8525187969207764
sub-cp035_ses-20220125_level-01B_run-007,sub-cp035,5,multicentroid,5000,44,51,50,0,0,0.9270542860031128,0.9119805693626404,0.8997039198875427,0.8525577783584595
sub-cp035_ses-20220125_level-01B_run-012,sub-cp035,5,multicentroid,5000,44,51,50,0,0,0.9171836972236632,0.9077722430229188,0.8926444053649902,0.872109591960907
