run_key,subject_id,source_raw_rows,aggregation,seed_count,seeds,y_true,class_score_0,class_score_1,class_score_2,class_score_3,y_pred,outer_fold,target_class,target_score,difficulty_level,protocol,condition,model_key,task,reference_policy,canonical_key,source_phase,source_path,source_sha256,y_pred_raw,y_pred_bounded,clipped
sub-cp035_ses-20220125_level-03B_run-005,sub-cp035,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,5,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,hdc_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|hdc_regression|sub-cp035_ses-20220125_level-03B_run-005,06_SELECTION_USING_FROZEN_PHASE05_COMMON_ENCODER_INTERFACE,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,3.1648972376717857,3.1648972376717857,False
sub-cp035_ses-20220125_level-03B_run-011,sub-cp035,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,5,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,hdc_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|hdc_regression|sub-cp035_ses-20220125_level-03B_run-011,06_SELECTION_USING_FROZEN_PHASE05_COMMON_ENCODER_INTERFACE,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,2.9267265607604545,2.9267265607604545,False
sub-cp035_ses-20220125_level-04B_run-004,sub-cp035,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,5,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,hdc_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|hdc_regression|sub-cp035_ses-20220125_level-04B_run-004,06_SELECTION_USING_FROZEN_PHASE05_COMMON_ENCODER_INTERFACE,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,4.1909203311430065,4.0,True
sub-cp035_ses-20220125_level-04B_run-006,sub-cp035,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,5,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,hdc_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|hdc_regression|sub-cp035_ses-20220125_level-04B_run-006,06_SELECTION_USING_FROZEN_PHASE05_COMMON_ENCODER_INTERFACE,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,4.2339826607048305,4.0,True
sub-cp035_ses-20220125_level-04B_run-009,sub-cp035,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,5,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,hdc_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|hdc_regression|sub-cp035_ses-20220125_level-04B_run-009,06_SELECTION_USING_FROZEN_PHASE05_COMMON_ENCODER_INTERFACE,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,4.22593327844333,4.0,True
sub-cp004_ses-20210330_level-01B_run-001,sub-cp004,1,CANONICAL_FROZEN_PREDICTION,1,canonical,0.0,0.9999995874645186,3.880870719194194e-07,2.0617610438226853e-08,3.830798966643903e-09,0.0,1,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp004_ses-20210330_level-01B_run-001,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp004_ses-20210330_level-01B_run-007,sub-cp004,1,CANONICAL_FROZEN_PREDICTION,1,canonical,0.0,0.9999911748823772,8.591964019682108e-06,1.8946147614340579e-07,4.3692126962820113e-08,0.0,1,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp004_ses-20210330_level-01B_run-007,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp004_ses-20210330_level-01B_run-012,sub-cp004,1,CANONICAL_FROZEN_PREDICTION,1,canonical,0.0,0.9999976841967312,2.2995993606492e-06,1.2970613071207692e-08,3.233295243061791e-09,0.0,1,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp004_ses-20210330_level-01B_run-012,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp004_ses-20210330_level-02B_run-003,sub-cp004,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,1.110303989557461e-05,0.9999610660919984,2.548602067886606e-05,2.3448474272258628e-06,1.0,1,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp004_ses-20210330_level-02B_run-003,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp004_ses-20210330_level-02B_run-008,sub-cp004,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,2.432753934374611e-05,0.9999672272192576,7.0103689327041285e-06,1.434872466083149e-06,1.0,1,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp004_ses-20210330_level-02B_run-008,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp004_ses-20210330_level-02B_run-010,sub-cp004,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,7.034344410163867e-06,0.9999725164473814,1.8593999823119936e-05,1.855208385288138e-06,1.0,1,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp004_ses-20210330_level-02B_run-010,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp004_ses-20210330_level-03B_run-002,sub-cp004,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,1.5313597083059451e-06,1.1011472177745373e-05,0.9999870532937504,4.0387436356352724e-07,2.0,1,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp004_ses-20210330_level-03B_run-002,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp004_ses-20210330_level-03B_run-005,sub-cp004,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,5.406622553553914e-06,1.535151087007407e-05,0.9999769983105526,2.243556023813251e-06,2.0,1,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp004_ses-20210330_level-03B_run-005,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp004_ses-20210330_level-03B_run-011,sub-cp004,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,2.0075860564310384e-06,1.0630269538826268e-05,0.9999869582700796,4.038743251854058e-07,2.0,1,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp004_ses-20210330_level-03B_run-011,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp004_ses-20210330_level-04B_run-004,sub-cp004,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,9.671439188407526e-06,1.5085477205745618e-07,7.561806454991615e-07,0.999989421525394,3.0,1,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp004_ses-20210330_level-04B_run-004,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp004_ses-20210330_level-04B_run-006,sub-cp004,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,9.671439188407526e-06,1.5085477205745618e-07,7.561806454991615e-07,0.999989421525394,3.0,1,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp004_ses-20210330_level-04B_run-006,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp004_ses-20210330_level-04B_run-009,sub-cp004,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,7.524551322720122e-05,5.945822038772511e-07,3.087304591679966e-06,0.9999210725999772,3.0,1,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp004_ses-20210330_level-04B_run-009,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp011_ses-20210408_level-01B_run-001,sub-cp011,1,CANONICAL_FROZEN_PREDICTION,1,canonical,0.0,0.9999622020094944,3.5457099873193337e-05,4.178823465111219e-07,1.9230082859139896e-06,0.0,1,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp011_ses-20210408_level-01B_run-001,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp011_ses-20210408_level-01B_run-007,sub-cp011,1,CANONICAL_FROZEN_PREDICTION,1,canonical,0.0,0.999990400053091,8.180649483518178e-06,5.266054567163103e-07,8.92691968745013e-07,0.0,1,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp011_ses-20210408_level-01B_run-007,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp011_ses-20210408_level-01B_run-012,sub-cp011,1,CANONICAL_FROZEN_PREDICTION,1,canonical,0.0,0.999988866806356,9.814824161513593e-06,2.139578925792644e-07,1.104411589876431e-06,0.0,1,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp011_ses-20210408_level-01B_run-012,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp011_ses-20210408_level-02B_run-003,sub-cp011,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,0.0006613901612922,0.3004949122055284,0.6976215427522028,0.0012221548809766,2.0,1,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp011_ses-20210408_level-02B_run-003,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp011_ses-20210408_level-02B_run-008,sub-cp011,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,4.047859425914743e-06,0.9999896687615424,5.215813625244901e-06,1.0675654064611985e-06,1.0,1,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp011_ses-20210408_level-02B_run-008,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp011_ses-20210408_level-02B_run-010,sub-cp011,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,7.38750209862376e-06,0.999968928092825,2.2076916306298344e-05,1.6074887701909348e-06,1.0,1,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp011_ses-20210408_level-02B_run-010,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp011_ses-20210408_level-03B_run-002,sub-cp011,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,0.0004488608666373,0.0251772008086346,0.9078997230223192,0.0664742153024088,2.0,1,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp011_ses-20210408_level-03B_run-002,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp011_ses-20210408_level-03B_run-005,sub-cp011,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,2.9884367809234788e-05,4.299857880286667e-05,0.9990538411224656,0.0008732759309222,2.0,1,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp011_ses-20210408_level-03B_run-005,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp011_ses-20210408_level-03B_run-011,sub-cp011,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,7.548012939052724e-06,6.8512566708777e-06,0.999811511771758,0.0001740889586321,2.0,1,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp011_ses-20210408_level-03B_run-011,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp011_ses-20210408_level-04B_run-004,sub-cp011,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,3.3196914834025245e-07,5.932169487903941e-08,0.0001643810430281,0.9998352276661286,3.0,1,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp011_ses-20210408_level-04B_run-004,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp011_ses-20210408_level-04B_run-006,sub-cp011,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,2.1146523182648698e-07,1.2949977561666224e-07,1.5273650841318157e-07,0.999999506298484,3.0,1,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp011_ses-20210408_level-04B_run-006,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp011_ses-20210408_level-04B_run-009,sub-cp011,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,3.32294817614682e-05,1.6108192977553846e-07,4.812691441231581e-07,0.9999661281671648,3.0,1,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp011_ses-20210408_level-04B_run-009,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,1,CANONICAL_FROZEN_PREDICTION,1,canonical,0.0,0.9993201416381188,0.0006632368503768,1.4135042195912193e-05,2.4864693086955084e-06,0.0,1,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp016_ses-20210528_level-01B_run-001,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,1,CANONICAL_FROZEN_PREDICTION,1,canonical,0.0,0.9999688857176569,3.0078593584063503e-05,8.807565010507065e-07,1.549322582800605e-07,0.0,1,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp016_ses-20210528_level-01B_run-007,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,1,CANONICAL_FROZEN_PREDICTION,1,canonical,0.0,0.9999553428206612,4.291092948211062e-05,1.5252193358480477e-06,2.2103052095767797e-07,0.0,1,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp016_ses-20210528_level-01B_run-012,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,8.416027622163687e-06,0.9999752375720992,1.4653313466460434e-05,1.6930868122712758e-06,1.0,1,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp016_ses-20210528_level-02B_run-003,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,7.051186362016278e-06,0.9999850867224852,7.216888290808102e-06,6.452028623704838e-07,1.0,1,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp016_ses-20210528_level-02B_run-008,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,5.469093397298681e-06,0.9999887287690082,5.140558205450859e-06,6.615793888827921e-07,1.0,1,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp016_ses-20210528_level-02B_run-010,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,1.5313478230860217e-06,1.818606136258647e-05,0.9999792921740184,9.904167961208375e-07,2.0,1,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp016_ses-20210528_level-03B_run-002,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,2.007569884639133e-06,1.8186054285503327e-05,0.9999789030333216,9.033425082435044e-07,2.0,1,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp016_ses-20210528_level-03B_run-005,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,3.765102973429548e-06,2.0462443706466e-05,0.9999750621212778,7.103320421597689e-07,2.0,1,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp016_ses-20210528_level-03B_run-011,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,1.2228090161394397e-06,3.373261144013989e-07,1.1095050149492585e-06,0.9999973303598544,3.0,1,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp016_ses-20210528_level-04B_run-004,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,7.201852379042405e-07,2.057958509267759e-07,6.534537467427908e-07,0.9999984205651644,3.0,1,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_classification,classification,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_classification|sub-cp016_ses-20210528_level-04B_run-006,04A,E:\hdc-vr-pilot\experiments\phase_04a_traditional_classification_baselines\results\predictions\gradient_boosting_oof.csv,2900b8dda8a2a51982e1f731c00ff1aff7d028ea43eae41c9b9e4294d3c00c19,,,
