consolidated_outer_fold,candidate_id,variant,dimension,centroids_per_class,epochs,learning_rate,margin_threshold,levels,feature_k,seed,canonical_config_json,inner_fold_1_macro_f1,inner_fold_2_macro_f1,inner_fold_3_macro_f1,mean_macro_f1,std_macro_f1_sample,mean_balanced_accuracy,mean_accuracy,mean_severe_error_rate,training_seconds,inference_seconds,model_bytes,status
3,candidate_009,hybrid,2000,3,1,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8141710607940447,0.8425282124640572,0.7212373561213813,0.7926455431264944,0.0634458737131653,0.7957487754901548,0.7964000414980807,0.0364664384272227,0.5007030000560917,0.0016745000029914,96000,COMPLETE
3,candidate_010,hybrid,2000,3,1,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7848377032803262,0.7269146525006764,0.739124597207304,0.7502923176627689,0.0305337262389317,0.7466679180759641,0.7481585226683265,0.030578898225957,0.2922394000343047,0.0016486000095028,96000,COMPLETE
3,candidate_011,hybrid,2000,3,1,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8418435484511186,0.8231935985598147,0.748851424450054,0.8046295238203292,0.0491970775021977,0.8074474057232677,0.8078898225957051,0.0358958398174084,0.2875449000275694,0.0016598999791312,96000,COMPLETE
3,candidate_012,hybrid,2000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8237762123465668,0.7754901960784314,0.7276840303252629,0.775650146250087,0.0480462906939434,0.7761305371937556,0.7775962236746551,0.0330947193692291,0.2922192999976687,0.0016874999855645,96000,COMPLETE
3,candidate_013,hybrid,2000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8372409137352211,0.8205278958252595,0.7817769897557132,0.813181933105398,0.0284523125951539,0.8159614332028124,0.8171490818549643,0.0361811391223155,0.4313391000323463,0.0017269999952986,96000,COMPLETE
3,candidate_014,hybrid,2000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8393681438036277,0.8506944444444445,0.7433893902105552,0.8111506594862091,0.0589556060263763,0.8134311888622233,0.8140626621018777,0.0361811391223155,0.449956500029657,0.0016830999811645,96000,COMPLETE
3,candidate_015,hybrid,2000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8156828703703703,0.7525532608079777,0.7369739425814571,0.7684033579199351,0.0416796474584892,0.7731882049410785,0.7747951032264758,0.0272071791679634,0.4291522000276018,0.0016525000391993,96000,COMPLETE
3,candidate_016,hybrid,2000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8367067257010331,0.7224016305314698,0.7409887478700277,0.7666990347008434,0.0613365945592258,0.7697609223471292,0.7708527855586679,0.0330947193692291,0.4495176999771502,0.0016492000431753,96000,COMPLETE
3,candidate_017,hybrid,5000,2,1,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8284062145413285,0.8253906827321733,0.8180214492253247,0.8239394488329421,0.0053423213624628,0.8257667513414639,0.8266936404191306,0.0300082996161427,0.9780226000293624,0.008207399980165,160000,COMPLETE
3,candidate_018,hybrid,5000,2,1,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8649827721170318,0.7356227106227107,0.8216523451485858,0.8074192759627761,0.0658440701300403,0.8056804625770143,0.8070339246809834,0.0300082996161427,0.5347310000506695,0.0086175000178627,160000,COMPLETE
3,candidate_019,hybrid,5000,2,1,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8202330983870543,0.8177794638968234,0.8360737955153659,0.8246954525997477,0.0099300098782407,0.8289014731543466,0.8300653594771242,0.0266365805581491,0.5257227000256535,0.0077234000200405,160000,COMPLETE
3,candidate_020,hybrid,5000,2,1,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.6098821666710709,0.6881298449612403,0.7240027769783054,0.6740049295368721,0.0583567763934325,0.6732534068740965,0.6733322958813156,0.056930179479199,0.5310783000022639,0.0078085999994073,160000,COMPLETE
3,candidate_021,hybrid,5000,2,3,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8392249279916207,0.8513104001094852,0.8592546707678287,0.8499299996229782,0.0100859693657885,0.8502308089951768,0.8510996991389148,0.0300082996161427,0.6746021000435576,0.0082377000362612,160000,COMPLETE
3,candidate_022,hybrid,5000,2,3,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8183243727598566,0.7002314814814815,0.7681334202520643,0.7622297581644676,0.0592673827847571,0.7668483549230675,0.7683369644153958,0.0300082996161427,0.6948536999989301,0.0076950000075157,160000,COMPLETE
3,candidate_023,hybrid,5000,2,3,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.822187178993323,0.8775315080399826,0.845437986421593,0.8483855578182995,0.0277896531511323,0.851062586838449,0.8516702977487292,0.0204637410519763,0.6783660000073723,0.0083551999996416,160000,COMPLETE
3,candidate_024,hybrid,5000,2,3,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8374295843045843,0.8375971589386224,0.7549919881671391,0.8100062438034485,0.0476438166263724,0.8161530040840385,0.8171490818549643,0.0389822595704948,0.6934894000005443,0.0076748999708797,160000,COMPLETE
3,candidate_025,hybrid,5000,3,1,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7922241148717235,0.8519607843137256,0.7639354894500173,0.8027067962118221,0.0449391598722009,0.8055150894231353,0.8062298993671543,0.0297230003112356,1.2379723000340164,0.0081560999969951,240000,COMPLETE
3,candidate_026,hybrid,5000,3,1,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8046177785570264,0.8532312480954247,0.7163325439517155,0.7913938568680555,0.0694007772123895,0.7926691975542551,0.7935989210499015,0.0358958398174084,0.6631215000234079,0.009193799982313,240000,COMPLETE
3,candidate_027,hybrid,5000,3,1,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8213677859089076,0.8165634292278277,0.7432627709924763,0.7937313287097371,0.0437730162237551,0.7956087813846434,0.7961147421931735,0.032809420064322,0.6581662000680808,0.009696300025098,240000,COMPLETE
3,candidate_028,hybrid,5000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8233585168248919,0.7770902687316061,0.6975198412698413,0.7659895422754465,0.0636495299452649,0.764686165260878,0.7652505446623094,0.0364664384272227,0.6658397000574041,0.0099423000356182,240000,COMPLETE
3,candidate_029,hybrid,5000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8361285603158433,0.8497874112387132,0.7902599357687675,0.8253919691077747,0.0311823007014095,0.8285445291192417,0.8294947608673099,0.0297230003112356,0.8143987000221387,0.0081922999816015,240000,COMPLETE
3,candidate_030,hybrid,5000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8040962674313163,0.844253663003663,0.8007149698960043,0.8163549667769946,0.0242200584560921,0.8174937078672709,0.8182902790745928,0.0336653179790434,0.8281549000239465,0.0085851000039838,240000,COMPLETE
3,candidate_031,hybrid,5000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.804058741961512,0.8236812265308173,0.8016516689248494,0.8097972124723928,0.0120839929217064,0.8111418700499161,0.81211743956842,0.032809420064322,0.8114011000143364,0.0081084999837912,240000,COMPLETE
3,candidate_032,hybrid,5000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8451469378888734,0.8254392414779645,0.6601524816232307,0.7769128869966896,0.1015964690414335,0.7823915016443753,0.7829131652661064,0.032809420064322,0.8265205000061542,0.0085534999670926,240000,COMPLETE
4,candidate_001,hybrid,2000,2,1,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7983788545687924,0.8057081807081806,0.8974201976538562,0.8338357443102765,0.0551875600626244,0.8341593219466783,0.8340076771449322,0.0269218798630563,0.3904540999501478,0.0014850000152364,64000,COMPLETE
4,candidate_002,hybrid,2000,2,1,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7245076399925421,0.7255081046069449,0.8696570042158277,0.7732242496051049,0.0835147133966229,0.771576459938529,0.7717605560742816,0.0238354601099699,0.2381882999907247,0.0014475999923888,64000,COMPLETE
4,candidate_003,hybrid,2000,2,1,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8164747202483051,0.779073756432247,0.850912975912976,0.8154871508645094,0.0359297903398551,0.8151312342404297,0.8149185600165992,0.0238354601099699,0.2326615999627392,0.0014411000011023,64000,COMPLETE
4,candidate_004,hybrid,2000,2,1,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7485754985754985,0.7365390600684718,0.7750077197557127,0.7533740927998944,0.0196781433176758,0.7532003330853905,0.7526714389459488,0.0414980807137669,0.2374261999502778,0.0015923000173643,64000,COMPLETE
4,candidate_005,hybrid,2000,2,3,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8083800671865227,0.7720471464019851,0.8407675031735182,0.807064905587342,0.0343790502519436,0.8065367423126043,0.8059446000622471,0.0269218798630563,0.3747553999419324,0.001570399996126,64000,COMPLETE
4,candidate_006,hybrid,2000,2,3,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.5862555467061099,0.7326825934014638,0.8694314944314944,0.729456544846356,0.1416155354631064,0.7519374038052199,0.7530086108517481,0.0269218798630563,0.389079699962167,0.0014390000142157,64000,COMPLETE
4,candidate_007,hybrid,2000,2,3,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7588079844006569,0.8049068433193352,0.8485252819458633,0.8040800365552853,0.0448643631045018,0.8058413914735754,0.8045699761386036,0.032809420064322,0.3848750999895856,0.0015667000261601,64000,COMPLETE
4,candidate_008,hybrid,2000,2,3,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7806259260597739,0.8127233652081522,0.8574352998719664,0.8169281970466309,0.0385769417456554,0.826204920026759,0.8247484178856728,0.0358958398174084,0.3885038999433163,0.0014637999993283,64000,COMPLETE
4,candidate_009,hybrid,2000,3,1,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8235042735042735,0.808117711826235,0.8233720856362367,0.818331356988915,0.0088455231071975,0.8182481790240411,0.8177196804647785,0.0207490403568834,0.4837921000435017,0.0018069000507239,96000,COMPLETE
4,candidate_010,hybrid,2000,3,1,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7739923080807232,0.7983456969306026,0.8246702317290552,0.7990027455801271,0.0253453500867994,0.7978541254403323,0.7978265380226164,0.026351281253242,0.2852769000164699,0.0016466999950353,96000,COMPLETE
4,candidate_011,hybrid,2000,3,1,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7809907834101383,0.826603968300329,0.8596702317290553,0.8224216611465076,0.0395061092337497,0.8230134754560042,0.8222325967424006,0.0297230003112356,0.278621600009501,0.0016444999782834,96000,COMPLETE
4,candidate_012,hybrid,2000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7746801373069121,0.6853812803947574,0.6535473594947725,0.7045362590654807,0.0627970729495268,0.7060849484700059,0.7083203651831104,0.0356105405125012,0.2841293000383302,0.0016424999921582,96000,COMPLETE
4,candidate_013,hybrid,2000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8137501402176177,0.8090053135224227,0.8781390779032289,0.8336315105477564,0.0386176256263677,0.8343161574483414,0.8334370785351178,0.0204637410519763,0.4265610000293236,0.0018199999467469,96000,COMPLETE
4,candidate_014,hybrid,2000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7132710017327364,0.759280303030303,0.8344741532976828,0.7690084860202407,0.0611843864522079,0.7689817738668313,0.7689594356261024,0.0260659819483348,0.4397288000327535,0.0016789000073913,96000,COMPLETE
4,candidate_015,hybrid,2000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7882264770974449,0.8272551167612096,0.7859899068322982,0.8004905002303175,0.0232057985247654,0.8002274758021884,0.8003423591658886,0.0145762008507106,0.4216796000255272,0.0016553000023122,96000,COMPLETE
4,candidate_016,hybrid,2000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7413328836045759,0.7990845689369813,0.8173097152940377,0.7859090559451983,0.0396650393336459,0.7969187847061411,0.7953107168793444,0.0316682228446934,0.4393875999958254,0.0016565000114496,96000,COMPLETE
