feature_name,feature_group,reason_flagged,evidence,decision,included_in_primary
eye_lslhtcviveeye_gaze_origin_r_y_mm_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_gaze_origin_r_z_mm_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_l_mm_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_diameter_r_mm_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_x_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_x_kurtosis,eye_tracking_features,EXCLUDE_ALL_DATASETS_STRUCTURALLY_UNUSABLE_ALL_NAN,verified_structurally_unusable_all_nan,EXCLUDE_DIRECT_TARGET_LEAKAGE,False
eye_lslhtcviveeye_pupil_position_l_x_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_x_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_x_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_x_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_x_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_x_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_x_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_x_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_x_skew,eye_tracking_features,EXCLUDE_ALL_DATASETS_STRUCTURALLY_UNUSABLE_ALL_NAN,verified_structurally_unusable_all_nan,EXCLUDE_DIRECT_TARGET_LEAKAGE,False
eye_lslhtcviveeye_pupil_position_l_x_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_x_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_y_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_l_z_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_x_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_y_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_pupil_position_r_z_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_sample_count,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_sampling_rate_estimate,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_l_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_l_kurtosis,eye_tracking_features,EXCLUDE_ALL_DATASETS_STRUCTURALLY_UNUSABLE_ALL_NAN,verified_structurally_unusable_all_nan,EXCLUDE_DIRECT_TARGET_LEAKAGE,False
eye_lslhtcviveeye_validity_l_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_l_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_l_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_l_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_l_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_l_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_l_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_l_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_l_skew,eye_tracking_features,EXCLUDE_ALL_DATASETS_STRUCTURALLY_UNUSABLE_ALL_NAN,verified_structurally_unusable_all_nan,EXCLUDE_DIRECT_TARGET_LEAKAGE,False
eye_lslhtcviveeye_validity_l_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_l_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_r_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_r_kurtosis,eye_tracking_features,EXCLUDE_ALL_DATASETS_STRUCTURALLY_UNUSABLE_ALL_NAN,verified_structurally_unusable_all_nan,EXCLUDE_DIRECT_TARGET_LEAKAGE,False
eye_lslhtcviveeye_validity_r_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_r_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_r_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_r_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_r_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_r_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_r_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_r_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_r_skew,eye_tracking_features,EXCLUDE_ALL_DATASETS_STRUCTURALLY_UNUSABLE_ALL_NAN,verified_structurally_unusable_all_nan,EXCLUDE_DIRECT_TARGET_LEAKAGE,False
eye_lslhtcviveeye_validity_r_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_lslhtcviveeye_validity_r_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_duration,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixation_event_count,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixation_event_rate,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_fixationseq_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccade_event_count,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccade_event_rate,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_saccadeseq_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_sample_count,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_ocuevts_sampling_rate_estimate,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_openness_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_position_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_position_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_position_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_position_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
