run_key,subject_id,outer_fold,condition,model_family,task,y_true,y_pred_raw,y_pred_bounded,seed_aggregation,source_status
sub-cp014_ses-20211112_level-01B_run-001,sub-cp014,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.1614054,1.1614054,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-01B_run-007,sub-cp014,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,0.960905412,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-01B_run-012,sub-cp014,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,0.7576391,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.72644784,1.72644784,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,2.1154229200000003,2.1154229200000003,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.53534608,1.53534608,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.88090988,2.88090988,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.2143241199999997,3.2143241199999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.24390926,3.24390926,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.69214394,3.69214394,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,4.00517166,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.9403854000000003,3.9403854000000003,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-01B_run-001,sub-cp015,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,0.8300622499999999,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-01B_run-007,sub-cp015,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.1780635,1.1780635,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-01B_run-012,sub-cp015,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.2066164000000001,1.2066164000000001,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-02B_run-003,sub-cp015,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.8280909,1.8280909,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-02B_run-008,sub-cp015,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.7834967599999998,1.7834967599999998,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-02B_run-010,sub-cp015,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.59258054,1.59258054,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-03B_run-002,sub-cp015,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.83048374,2.83048374,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-03B_run-005,sub-cp015,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.0632422999999998,3.0632422999999998,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-03B_run-011,sub-cp015,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.13650758,2.13650758,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-04B_run-004,sub-cp015,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,4.2148046,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-04B_run-006,sub-cp015,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.4408007999999994,3.4408007999999994,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-04B_run-009,sub-cp015,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.83376132,3.83376132,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,1,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,0.9247846339999999,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,1,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,0.9995570279999999,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,1,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.058218046,1.058218046,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,1,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.88427356,1.88427356,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,1,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.93243802,1.93243802,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,1,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.93343292,1.93343292,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,1,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.03729014,3.03729014,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,1,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.04900144,3.04900144,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,1,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.7610449600000004,2.7610449600000004,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,1,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.8313672600000004,3.8313672600000004,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,1,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.9877689199999997,3.9877689199999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,1,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.71101118,3.71101118,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.2686842600000001,1.2686842600000001,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,0.914072582,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.19643066,1.19643066,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,2.18239004,2.18239004,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,2.00168118,2.00168118,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.7743946999999998,1.7743946999999998,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.04325476,3.04325476,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.75153874,2.75153874,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.06595532,3.06595532,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.91561704,3.91561704,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,4.34322432,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.99977246,3.99977246,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.14128772,1.14128772,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,0.9176425079999999,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,0.679332736,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.9159683,1.9159683,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.9725234600000001,1.9725234600000001,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.8036774000000002,1.8036774000000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.91047068,2.91047068,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.79312574,2.79312574,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.68761284,2.68761284,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.8891974599999997,3.8891974599999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,4.253355340000001,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.82608088,3.82608088,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.292574,1.292574,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.101288038,1.101288038,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.45926074,1.45926074,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.2346774,1.2346774,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,2.3393975,2.3393975,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.9079737600000002,1.9079737600000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.95320624,2.95320624,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.97646894,2.97646894,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.99403724,2.99403724,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.94888578,3.94888578,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.92258658,3.92258658,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.7447970400000004,3.7447970400000004,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.3611420200000002,1.3611420200000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.47644266,1.47644266,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.37779772,1.37779772,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,2.1192501,2.1192501,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.9668612199999997,1.9668612199999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-02B_run-010,sub-cp020,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,2.07191664,2.07191664,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-03B_run-002,sub-cp020,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.4784297000000004,3.4784297000000004,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-03B_run-005,sub-cp020,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.93631584,2.93631584,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-03B_run-011,sub-cp020,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.06799536,3.06799536,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-04B_run-004,sub-cp020,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,4.00486566,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-04B_run-006,sub-cp020,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,4.01211376,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-04B_run-009,sub-cp020,2,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.8014002400000004,3.8014002400000004,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,2.11894204,2.11894204,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.4826468,1.4826468,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.6811213000000003,1.6811213000000003,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,2.00011852,2.00011852,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,2.33248686,2.33248686,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,2.30332722,2.30332722,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.36326708,3.36326708,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.85146756,2.85146756,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.81869004,2.81869004,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.92095062,3.92095062,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,4.03826678,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,4.03761784,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.18238154,1.18238154,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,0.9737321800000001,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.6430950199999999,1.6430950199999999,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,2.10305448,2.10305448,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.6392387800000001,1.6392387800000001,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,2.5612002400000002,2.5612002400000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.8762324599999998,2.8762324599999998,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.58864102,2.58864102,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,1.30911516,1.30911516,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,4.26418642,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.65522188,3.65522188,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.86466288,3.86466288,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.2487783399999999,1.2487783399999999,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.1992344799999999,1.1992344799999999,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.29039696,1.29039696,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.6773085600000002,1.6773085600000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.4764182399999999,1.4764182399999999,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,2.19583514,2.19583514,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.63739578,2.63739578,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.8961151999999997,2.8961151999999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,2.74193092,2.74193092,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.0680585000000002,3.0680585000000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,3.7082344400000005,3.7082344400000005,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,4.0,2.80211392,2.80211392,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.2804612199999998,1.2804612199999998,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,0.808067058,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,1.0,1.453136,1.453136,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.8597175,1.8597175,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.8584780200000002,1.8584780200000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,2.0,1.7206893600000002,1.7206893600000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.0498832200000003,3.0498832200000003,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.12319074,3.12319074,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,WITH_PERFORMANCE_AUXILIARY,HDC,regression,3.0,3.08389116,3.08389116,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
