run_key,subject_id,outer_fold,condition,model_family,task,y_true,class_score_0,class_score_1,class_score_2,class_score_3,y_pred,seed_aggregation,source_status
sub-cp043_ses-20220127_level-03B_run-011,sub-cp043,1,WITH_PERFORMANCE_AUXILIARY,HDC,classification,2,0.835457488,0.83756056,0.9001758719999999,0.824524434,2,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-04B_run-004,sub-cp043,1,WITH_PERFORMANCE_AUXILIARY,HDC,classification,3,0.7770684219999999,0.813503928,0.8237089660000001,0.8934141600000001,3,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-04B_run-006,sub-cp043,1,WITH_PERFORMANCE_AUXILIARY,HDC,classification,3,0.794611378,0.821200084,0.832960694,0.890880082,3,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-04B_run-009,sub-cp043,1,WITH_PERFORMANCE_AUXILIARY,HDC,classification,3,0.813199552,0.822504078,0.836227212,0.8756284080000001,3,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9919332615780838,0.005538407538016,0.0018756478344184,0.0006526830494816,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.988703555816535,0.0086972894645233,0.0020167054399279,0.0005824492790135,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9925252748058258,0.0052875228149346,0.0017906827276966,0.000396519651543,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0047351663100601,0.9883322230468056,0.0053151538124311,0.0016174568307031,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0059975053425641,0.9831733113863336,0.0087805316824768,0.0020486515886251,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0047351663100601,0.9883322230468056,0.0053151538124311,0.0016174568307031,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,0.0034701124184636,0.0083717768841391,0.987024488147446,0.0011336225499509,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,0.0034731957782943,0.0073694208525223,0.9879015063219608,0.0012558770472223,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,0.0034669706196477,0.0073562123215702,0.9861308478285632,0.0030459692302188,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,0.0015316664200906,0.0022661348728697,0.0095351971907342,0.9866670015163054,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,0.001390202214492,0.0023386732354291,0.0086545295217691,0.9876165950283096,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,0.0015316664200906,0.0022661348728697,0.0095351971907342,0.9866670015163054,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp004_ses-20210330_level-01B_run-001,sub-cp004,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9999994991412472,4.951909442131209e-07,4.5969298757678305e-09,1.0708786861908152e-09,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp004_ses-20210330_level-01B_run-007,sub-cp004,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9999982474094264,1.4667032961771882e-06,2.8322655136242386e-07,2.6607258275332833e-09,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp004_ses-20210330_level-01B_run-012,sub-cp004,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9999983352234586,1.6601231964002922e-06,3.675819575492081e-09,9.775254766392936e-10,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp004_ses-20210330_level-02B_run-003,sub-cp004,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,1.8767380620312847e-05,0.9999784296291244,2.2767183390209004e-06,5.262719162561491e-07,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp004_ses-20210330_level-02B_run-008,sub-cp004,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,9.351324242803716e-05,0.9999005804243816,4.7903875372881495e-06,1.1159456530580947e-06,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp004_ses-20210330_level-02B_run-010,sub-cp004,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,2.0955929054494617e-05,0.9999426252880048,3.578529853174048e-05,6.334844090995437e-07,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp004_ses-20210330_level-03B_run-002,sub-cp004,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,1.4493609735732349e-06,3.1894884071446946e-05,0.999966614956284,4.07986707897508e-08,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp004_ses-20210330_level-03B_run-005,sub-cp004,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,6.696402052994246e-06,0.0001098414129763,0.999881712997164,1.749187806833512e-06,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp004_ses-20210330_level-03B_run-011,sub-cp004,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,1.4493468700834025e-06,4.1625406874599166e-05,0.9999568844479816,4.079827378469192e-08,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp004_ses-20210330_level-04B_run-004,sub-cp004,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,3.017384917433373e-07,1.9208607172763795e-08,1.0025977384046536e-05,0.999989653075517,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp004_ses-20210330_level-04B_run-006,sub-cp004,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,7.194726531485326e-06,4.786826341980671e-08,2.8959908874961533e-05,0.99996379749633,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp004_ses-20210330_level-04B_run-009,sub-cp004,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,2.7877726907109e-05,9.127659173241008e-08,5.70759535384221e-05,0.9999149550429628,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.999952002481199,4.794636047565187e-05,5.0904950416122004e-08,2.533749491955919e-10,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9991106943174726,0.0008886892481637,5.955521474857e-07,2.0882216099213704e-08,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.999994597846604,5.39830447880959e-06,3.726682154142683e-09,1.222351550607994e-10,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,3.653296604112044e-05,0.7400809822071437,0.2598824057329059,7.909390922153237e-08,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,1.4561893405237535e-06,0.9999985010222452,4.1499931752160614e-08,1.2884826452092314e-09,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,7.464027895463299e-06,0.9999909928413636,1.5384834299011714e-06,4.647310988230851e-09,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,1.0138104793785863e-08,0.0001613995779254,7.396972366134295e-05,0.9997646205603083,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,3.724412188726022e-07,5.45868740677909e-06,0.9999940691371584,9.973421610581669e-08,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,1.0640932457350338e-07,1.366299400972508e-06,0.9999985270538884,2.3738602162957636e-10,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,1.7212706369275288e-10,6.061347130313046e-10,1.82433959931873e-06,0.9999981748821388,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,1.0173565397965655e-10,1.0036227833942528e-09,6.588613968335194e-07,0.9999993400332446,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,1.9100617279276395e-08,2.1130132880041984e-09,1.6646285911618262e-06,0.9999983141577784,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9903646607732938,0.0061519557278149,0.0028992745952065,0.0005841089036846,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9864969368761471,0.0105913491394266,0.0022592227346503,0.0006524912497757,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9917952160410274,0.0051344155079107,0.0025335730296813,0.0005367954213805,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0008029889038295,0.9983231600237772,0.0006859082755856,0.0001879427968075,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.010857798657296,0.9747803955508688,0.0117407688964625,0.0026210368953725,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.1286268291747818,0.8581624062200891,0.0109032958263242,0.0023074687788047,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,0.0190879681298115,0.0291617850343179,0.9471593794684257,0.004590867367445,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,0.0190876454459548,0.02916129205166,0.9471433676520096,0.0046076948503756,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,0.0190879681298115,0.0291617850343179,0.9471593794684257,0.004590867367445,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,0.0012257669456175,0.0018135497292619,0.0076308583794998,0.9893298249456208,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,0.0073416160893027,0.0020451544874289,0.0086053798282776,0.9820078495949904,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,0.0080815188695577,0.0022512692546536,0.0094726472504151,0.9801945646253736,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp008_ses-20210503_level-01B_run-001,sub-cp008,3,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9953874380138136,0.0045097071948674,9.738209503480588e-05,5.472696284072584e-06,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp008_ses-20210503_level-01B_run-007,sub-cp008,3,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9995999574511492,0.0003983269673081,1.3968684515649836e-06,3.1871309106322785e-07,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp008_ses-20210503_level-01B_run-012,sub-cp008,3,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.999973313995783,2.353877698157424e-05,2.539065812835164e-06,6.081614227075384e-07,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp008_ses-20210503_level-02B_run-003,sub-cp008,3,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0006931708913105,0.9990506442087388,0.0002085880504503,4.759684950032182e-05,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0002566521814713,0.9996095052464072,0.0001254649982254,8.377573896045469e-06,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0053050650937522,0.9946631757951292,2.605532644642034e-05,5.703784672005558e-06,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,4.881663372412431e-05,0.0014801544671162,0.9984666479868464,4.380912313424269e-06,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,1.984668831054349e-05,2.5424674848990863e-05,0.9999532597839792,1.468852861392371e-06,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp008_ses-20210503_level-03B_run-011,sub-cp008,3,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,1.9743812339643964e-05,2.2659686368156038e-05,0.9999562206552618,1.3758460304067864e-06,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp008_ses-20210503_level-04B_run-004,sub-cp008,3,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,4.0752074783316975e-05,3.407383473819093e-06,0.0001306636848673,0.9998251768568754,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp008_ses-20210503_level-04B_run-006,sub-cp008,3,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,0.000321905882831,1.12515092448887e-05,0.0016383109655811,0.998028531642343,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp008_ses-20210503_level-04B_run-009,sub-cp008,3,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,2.302852524027028e-05,2.850183295788443e-06,9.264367484694916e-05,0.999881477616617,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp009_ses-20210129_level-01B_run-001,sub-cp009,2,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9281036968558176,0.014435103975806,0.0543905145184944,0.0030706846498817,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp009_ses-20210129_level-01B_run-007,sub-cp009,2,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9378404756121104,0.0419577357586171,0.0190706442059026,0.0011311444233699,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp009_ses-20210129_level-01B_run-012,sub-cp009,2,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.7419598806982645,0.2441258772909569,0.0085077972492109,0.0054064447615675,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp009_ses-20210129_level-02B_run-003,sub-cp009,2,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0045791724170873,0.9934830889461173,0.0012789111605821,0.0006588274762133,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp009_ses-20210129_level-02B_run-008,sub-cp009,2,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0185806658501386,0.8470611849816267,0.1265175508338059,0.0078405983344285,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp009_ses-20210129_level-02B_run-010,sub-cp009,2,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0066343152104341,0.9798133613651144,0.0108194423378826,0.0027328810865687,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp009_ses-20210129_level-03B_run-002,sub-cp009,2,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,0.0236861520976857,0.0340947337652071,0.9349602124240172,0.0072589017130899,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp009_ses-20210129_level-03B_run-005,sub-cp009,2,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,0.0297035513089246,0.0298242608502086,0.9341224864568324,0.0063497013840344,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp009_ses-20210129_level-03B_run-011,sub-cp009,2,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,0.0068615249326319,0.0409859535928626,0.949257121417675,0.0028954000568301,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp009_ses-20210129_level-04B_run-004,sub-cp009,2,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,0.0031494260049731,0.0074475437279506,0.0156726034784767,0.9737304267885992,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp009_ses-20210129_level-04B_run-006,sub-cp009,2,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,0.0055990921434353,0.0024695111436591,0.0508337567135298,0.9410976399993756,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp009_ses-20210129_level-04B_run-009,sub-cp009,2,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,0.0063643205251952,0.0078077291840495,0.018075989404062,0.9677519608866932,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp011_ses-20210408_level-01B_run-001,sub-cp011,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9999840297910352,1.4531374515972046e-05,1.6876420267867986e-07,1.2700702463580637e-06,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp011_ses-20210408_level-01B_run-007,sub-cp011,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.999980268666806,1.7152121268270343e-05,1.532891013643181e-06,1.0463209122045134e-06,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp011_ses-20210408_level-01B_run-012,sub-cp011,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9999520095366308,8.126576913825736e-06,3.9283354771693234e-05,5.805316836437807e-07,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp011_ses-20210408_level-02B_run-003,sub-cp011,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0002186399833785,0.7541105338274892,0.2456098828343412,6.09433547909263e-05,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp011_ses-20210408_level-02B_run-008,sub-cp011,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,1.6651150473031594e-05,0.9999796500022708,3.185903513549504e-06,5.129437426411551e-07,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp011_ses-20210408_level-02B_run-010,sub-cp011,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,1.7239936289039188e-05,0.999790135436696,0.0001921034747041,5.211523108603667e-07,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp011_ses-20210408_level-03B_run-002,sub-cp011,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,0.0002641143400221,0.0664320095132502,0.9326670821716962,0.0006367939750313,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp011_ses-20210408_level-03B_run-005,sub-cp011,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,1.5098076572106329e-05,7.9252887456725e-05,0.997669434516778,0.0022362145191929,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp011_ses-20210408_level-03B_run-011,sub-cp011,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,9.225655202403326e-05,1.774257831141684e-05,0.9973340546748032,0.0025559461948616,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp011_ses-20210408_level-04B_run-004,sub-cp011,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,3.27325450876019e-07,5.915693866669548e-08,3.64251411168636e-05,0.9999631883764936,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp011_ses-20210408_level-04B_run-006,sub-cp011,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,1.687361474256551e-08,2.928831735067095e-07,6.7441556838636585e-06,0.999992946087528,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp011_ses-20210408_level-04B_run-009,sub-cp011,1,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,3,0.0001748531319509,2.78328027073726e-08,1.6764696225212814e-05,0.9998083543390212,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9714277720562003,0.0268695655342672,0.0013211097125694,0.0003815526969627,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9031491365271402,0.0857503664800241,0.0091682310083944,0.0019322659844411,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,0,0.9691387377196254,0.027594886513218,0.002697797009705,0.0005685787574513,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0509805457650487,0.8906703054423221,0.0477463052964819,0.0106028434961471,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0195020151857079,0.9565127156375486,0.0184118641116817,0.0055734050650615,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,1,0.0290548617696882,0.9440292144466144,0.0206615288531486,0.0062543949305487,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,WITH_PERFORMANCE_AUXILIARY,TRADITIONAL,classification,2,0.0071352786492155,0.0701167613708543,0.9203847996352112,0.0023631603447189,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
