file_path,relative_path,file_name,extension,file_size_mb,subject_id,session_id,difficulty_level,run_id,run_key,detected_modality,modality_detection_method,is_readable,read_error,row_count_if_csv,column_count_if_csv,first_columns_if_csv,mat_keys_if_mat
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-002\sub-cp028_ses-20211214_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-002/sub-cp028_ses-20211214_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,csv,8.8e-05,sub-cp028,ses-20211214,level-03B,run-002,sub-cp028_ses-20211214_level-03B_run-002,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-002\sub-cp028_ses-20211214_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-002.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-002/sub-cp028_ses-20211214_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-002.csv,sub-cp028_ses-20211214_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-002.csv,csv,0.11227,sub-cp028,ses-20211214,level-03B,run-002,sub-cp028_ses-20211214_level-03B_run-002,performance,filename_keyword,True,,2469,5,"[""time_dn"", ""glideslope_error_deg"", ""localizer_error_deg"", ""airspeed_error_kts"", ""total_error""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-002\sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-002_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-002/sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-002_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-002_dat.csv,csv,0.864975,sub-cp028,ses-20211214,level-03B,run-002,sub-cp028_ses-20211214_level-03B_run-002,xplane,filename_keyword,True,,2724,19,"[""time_dn"", ""aircraft_velocity_e_mps"", ""aircraft_velocity_u_mps"", ""aircraft_velocity_n_mps"", ""aircraft_elevation_trim"", ""aircraft_aileron_trim"", ""aircraft_latitude_deg"", ""aircraft_longitude_deg"", ""aircraft_elevation_m"", ""aircraft_agl_altitude_m"", ""aircraft_pitch_deg"", ""aircraft_roll_deg"", ""aircraft_indicated_airspeed_kias"", ""aircraft_groundspeed_mps"", ""aircraft_climb_rate_mps"", ""aircraft_yaw_deg"", ""aircraft_ils_deflection_gs"", ""aircraft_ils_deflection_h"", ""aircraft_landing_gear""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-002\sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-002_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-002/sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-002_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-002_hea.csv,csv,8.5e-05,sub-cp028,ses-20211214,level-03B,run-002,sub-cp028_ses-20211214_level-03B_run-002,xplane,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-002\sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-002_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-002/sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-002_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-002_dat.csv,csv,0.358862,sub-cp028,ses-20211214,level-03B,run-002,sub-cp028_ses-20211214_level-03B_run-002,head_movement,csv_columns_overrode_broad_filename_keyword,True,,2724,7,"[""time_dn"", ""pilot_head_position_f_m"", ""pilot_head_position_h_m"", ""pilot_head_position_v_m"", ""pilot_head_roll_deg"", ""pilot_head_pitch_deg"", ""pilot_head_yaw_deg""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-002\sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-002_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-002/sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-002_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-002_hea.csv,csv,8.5e-05,sub-cp028,ses-20211214,level-03B,run-002,sub-cp028_ses-20211214_level-03B_run-002,xplane,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_ocuevts_level-03B_run-005.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_ocuevts_level-03B_run-005.csv,sub-cp028_ses-20211214_ocuevts_level-03B_run-005.csv,csv,3.089628,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,eye_tracking,filename_keyword,True,,110383,3,"[""Timestamp"", ""FixationSeq"", ""SaccadeSeq""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-005_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-005_dat.csv,csv,42.780427,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,eye_tracking,filename_keyword,True,,110385,27,"[""time_dn"", ""validity_l"", ""validity_r"", ""gaze_origin_l_x_mm"", ""gaze_origin_l_y_mm"", ""gaze_origin_l_z_mm"", ""gaze_origin_r_x_mm"", ""gaze_origin_r_y_mm"", ""gaze_origin_r_z_mm"", ""gaze_direction_l_x"", ""gaze_direction_l_y"", ""gaze_direction_l_z"", ""gaze_direction_r_x"", ""gaze_direction_r_y"", ""gaze_direction_r_z"", ""pupil_diameter_l_mm"", ""pupil_diameter_r_mm"", ""eye_openness_l"", ""eye_openness_r"", ""pupil_position_l_x""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-005_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-005_hea.csv,csv,8.9e-05,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,eye_tracking,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-005_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-005_dat.csv,csv,19.624591,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,respiration,filename_keyword,True,,448512,2,"[""time_dn"", ""respiration_trace_v""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-005_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-005_hea.csv,csv,9e-05,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,respiration,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-005_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-005_dat.csv,csv,4.369265,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,ecg,filename_keyword,True,,56076,4,"[""time_dn"", ""ecg_projection_ll_ra_mV"", ""ecg_projection_la_ra_mV"", ""ecg_projection_vx_rl_mV""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-005_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-005_hea.csv,csv,8.8e-05,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,ecg,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-005_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-005_dat.csv,csv,26.331129,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,eda,filename_keyword,True,,447208,3,"[""time_dn"", ""ppg_finger_mV"", ""eda_hand_l_kOhms""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-005_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-005_hea.csv,csv,9e-05,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,eda,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_dat.csv,csv,5.905828,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,emg,filename_keyword,True,,55926,6,"[""time_dn"", ""accelerometry_forearm_r_x_mps2"", ""accelerometry_forearm_r_y_mps2"", ""accelerometry_forearm_r_z_mps2"", ""emg_wrist_flexor_mV"", ""emg_wrist_extensor_mV""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_hea.csv,csv,8.8e-05,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,emg,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_dat.csv,csv,2.40089,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,respiration,filename_keyword,True,,56076,2,"[""time_dn"", ""respiration_trace_mV""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_hea.csv,csv,8.8e-05,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,respiration,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,csv,4.169475,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,unknown,unclassified_filename,True,,55924,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,csv,8.8e-05,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-005.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-005.csv,sub-cp028_ses-20211214_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-005.csv,csv,0.092847,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,performance,filename_keyword,True,,2088,5,"[""time_dn"", ""glideslope_error_deg"", ""localizer_error_deg"", ""airspeed_error_kts"", ""total_error""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_dat.csv,csv,0.733915,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,xplane,filename_keyword,True,,2313,19,"[""time_dn"", ""aircraft_velocity_e_mps"", ""aircraft_velocity_u_mps"", ""aircraft_velocity_n_mps"", ""aircraft_elevation_trim"", ""aircraft_aileron_trim"", ""aircraft_latitude_deg"", ""aircraft_longitude_deg"", ""aircraft_elevation_m"", ""aircraft_agl_altitude_m"", ""aircraft_pitch_deg"", ""aircraft_roll_deg"", ""aircraft_indicated_airspeed_kias"", ""aircraft_groundspeed_mps"", ""aircraft_climb_rate_mps"", ""aircraft_yaw_deg"", ""aircraft_ils_deflection_gs"", ""aircraft_ils_deflection_h"", ""aircraft_landing_gear""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_hea.csv,csv,8.5e-05,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,xplane,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_dat.csv,csv,0.30665,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,head_movement,csv_columns_overrode_broad_filename_keyword,True,,2313,7,"[""time_dn"", ""pilot_head_position_f_m"", ""pilot_head_position_h_m"", ""pilot_head_position_v_m"", ""pilot_head_roll_deg"", ""pilot_head_pitch_deg"", ""pilot_head_yaw_deg""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-005\sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-005/sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_hea.csv,csv,8.5e-05,sub-cp028,ses-20211214,level-03B,run-005,sub-cp028_ses-20211214_level-03B_run-005,xplane,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-011\sub-cp028_ses-20211214_ocuevts_level-03B_run-011.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-011/sub-cp028_ses-20211214_ocuevts_level-03B_run-011.csv,sub-cp028_ses-20211214_ocuevts_level-03B_run-011.csv,csv,3.128909,sub-cp028,ses-20211214,level-03B,run-011,sub-cp028_ses-20211214_level-03B_run-011,eye_tracking,filename_keyword,True,,111868,3,"[""Timestamp"", ""FixationSeq"", ""SaccadeSeq""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-011\sub-cp028_ses-20211214_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-011/sub-cp028_ses-20211214_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_dat.csv,csv,42.947379,sub-cp028,ses-20211214,level-03B,run-011,sub-cp028_ses-20211214_level-03B_run-011,eye_tracking,filename_keyword,True,,111870,27,"[""time_dn"", ""validity_l"", ""validity_r"", ""gaze_origin_l_x_mm"", ""gaze_origin_l_y_mm"", ""gaze_origin_l_z_mm"", ""gaze_origin_r_x_mm"", ""gaze_origin_r_y_mm"", ""gaze_origin_r_z_mm"", ""gaze_direction_l_x"", ""gaze_direction_l_y"", ""gaze_direction_l_z"", ""gaze_direction_r_x"", ""gaze_direction_r_y"", ""gaze_direction_r_z"", ""pupil_diameter_l_mm"", ""pupil_diameter_r_mm"", ""eye_openness_l"", ""eye_openness_r"", ""pupil_position_l_x""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-011\sub-cp028_ses-20211214_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-011/sub-cp028_ses-20211214_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_hea.csv,csv,8.8e-05,sub-cp028,ses-20211214,level-03B,run-011,sub-cp028_ses-20211214_level-03B_run-011,eye_tracking,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-011\sub-cp028_ses-20211214_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-011/sub-cp028_ses-20211214_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-011_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-011_dat.csv,csv,19.85192,sub-cp028,ses-20211214,level-03B,run-011,sub-cp028_ses-20211214_level-03B_run-011,respiration,filename_keyword,True,,453632,2,"[""time_dn"", ""respiration_trace_v""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-011\sub-cp028_ses-20211214_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-011_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-011/sub-cp028_ses-20211214_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-011_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-011_hea.csv,csv,9e-05,sub-cp028,ses-20211214,level-03B,run-011,sub-cp028_ses-20211214_level-03B_run-011,respiration,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-011\sub-cp028_ses-20211214_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-011/sub-cp028_ses-20211214_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_dat.csv,csv,4.452092,sub-cp028,ses-20211214,level-03B,run-011,sub-cp028_ses-20211214_level-03B_run-011,ecg,filename_keyword,True,,56774,4,"[""time_dn"", ""ecg_projection_ll_ra_mV"", ""ecg_projection_la_ra_mV"", ""ecg_projection_vx_rl_mV""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-011\sub-cp028_ses-20211214_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-011/sub-cp028_ses-20211214_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_hea.csv,csv,8.8e-05,sub-cp028,ses-20211214,level-03B,run-011,sub-cp028_ses-20211214_level-03B_run-011,ecg,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-011\sub-cp028_ses-20211214_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-011/sub-cp028_ses-20211214_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_dat.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_dat.csv,csv,26.622505,sub-cp028,ses-20211214,level-03B,run-011,sub-cp028_ses-20211214_level-03B_run-011,eda,filename_keyword,True,,452187,3,"[""time_dn"", ""ppg_finger_mV"", ""eda_hand_l_kOhms""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp028\ses-20211214\level-03B_run-011\sub-cp028_ses-20211214_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_hea.csv,task-ils/sub-cp028/ses-20211214/level-03B_run-011/sub-cp028_ses-20211214_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_hea.csv,sub-cp028_ses-20211214_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_hea.csv,csv,9e-05,sub-cp028,ses-20211214,level-03B,run-011,sub-cp028_ses-20211214_level-03B_run-011,eda,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
